File path,Title,AltTitle.other,Local ID,Parent ARK,Item ARK,Resource.Type,Date.normalized,Date.creation,Creator 1 Name,Creator 2 Name,Language,Copyright Status,Geographic-coverage,Genre,Repository
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_064.tif,Territorium Norimbergense.,Territory of Nuremberg [Nürnberg].,Territorivm Norimbergene 52,,ark:/21198/zz0017s3bj,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Norimbergense [Nuremberg/Nürnberg]|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_065.tif,Palatinatus Bavariæ.,,,,ark:/21198/zz0017s2kp,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Bavaria|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_066.tif,Bavaria Ducatus.,Duchy of Bavaria.,Bavaria 55,,ark:/21198/zz0017rq35,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Bavaria|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_067.tif,Saltzburg Archiepiscopatus et Carinthia Ducatus.,Archbishopric of Salzburg and Duchy of Carinthia.,Saltzbvrg 56,,ark:/21198/zz0017s2xv,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Carinthia |~|Saltzburg [Salzburg]|~|Austria,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_068.tif,Sueviæ nova tabula.,New map of Swabia.,Svevise 57,,ark:/21198/zz0017s36g,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Suevia [Swabia]|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_069.tif,Alemannia sive Suevia Superior.,Alemannia [Alamannia] or Upper Swabia.,Alemannia 58,,ark:/21198/zz0017rptj,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Alemannia [Alamannia] |~|Suevia [Swabia]|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_070.tif,Wirtenberg Ducatus.,Duchy of Württemberg. ,Wirtenberg 59,,ark:/21198/zz0017s3ts,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Wirtenberg [Württemberg]|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_071.tif,"Alsatia Landgraviatus, cum Suntgoia et Brisgoia.","Landgravate of Alsace, with Sundgau and Breisgau.",Alsatia 60,,ark:/21198/zz0017rpv2,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Alsatia [Alsace] |~|Brisgoia [Breisgau] |~|Suntgoia [Sundgau]|~|France,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_072.tif,"Helvetia, cum finitimis regionibus confœderatis.","Switzerland, with neighboring confederated territories.",Helvetia 62,,ark:/21198/zz0017rrcs,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Helvetia [Switzerland]|~|Switzerland,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_073.tif,Zurichgow et Basiliensis Provincia.,Zürich and the Province of Basel.,Zvrichgow 63,,ark:/21198/zz0017s3v9,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Tigurinus|~|Zurichgow [Zürich] |~|Basiliensis [Basel]|~|Switzerland,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_074.tif,Argow cum parte merid. Zurichgow.,Aargau with the southern part of Zürich.,Argow 64,,ark:/21198/zz0017rq0m,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Argow [Aargau] |~|Zurichgow [Zürich] |~|Switzerland,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_075.tif,Das Wiflispurgergow.,Wifflisburg [Avenches].,Wiflispvrgergow 65,,ark:/21198/zz0017s3s8,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Wiflispurgergow [Wifflisburg] |~|Aventicus [Avenches]|~|Switzerland,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_076.tif,Alpinæ seu fœderatæ Rhaetiae subditarumque ei terrarum nova descriptio.,The supposed Alpine or Rhaetian League's lands new representation.,Rhaetiae 66,,ark:/21198/zz0017s2r8,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Alpinæ Fœderatæ [Alpine League] |~|Rhaetiae Fœderatæ [Rhaetian League]|~|Switzerland,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_077.tif,"Rhenus fluviorum Europæ celeberrimus, cum Mosa, Mosella, et reliquis, in illum se exonerantibus, fluminibus.","The Rhine, the most celebrated of the rivers of Europe, with the Meuse, the Moselle, and the rest of the rivers that flow into it.",Rhenvs 67,,ark:/21198/zz0017s2t9,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Mosa [Meuse/Maas] |~|Mosella [Moselle] |~|Rhenus [Rhine]|~|Germany~Netherlands~France,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_078.tif,"Germaniae veteris, typus.","Old Germany, a picture.",Germaniae 71,,ark:/21198/zz0017rr87,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Germania [Germany]|~|Czech Republic|~|Germany|~|Poland|~|Switzerland|~|Austria|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_079.tif,Novus XVII Inferioris Germaniæ Provinciarum typus.,New picture of the 17 Provinces of Lower Germany.,Germania Inferioris 1,,ark:/21198/zz0017rr7q,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Germania Inferioris [Lower Germany]|~|Belgium|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_080.tif,Brabantia Ducatus.,Duchy of Brabant.,Brabantia 4,,ark:/21198/zz0017rq77,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Brabantia [Brabant]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_081.tif,Prima pars Brabantæ cuius caput Lovanium.,"First part of Brabant, whose head is Louvain [Leuven].",Brabantiae 6,,ark:/21198/zz0017rq8r,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Lovanium [Louvain/Leuven] |~|Brabantia [Brabant]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_082.tif,Secunda pars Brabantiæ cuius urbs primaria Bruxellæ.,"Second part of Brabant, whose primary city is Brussels.",Brvxellae 8,,ark:/21198/zz0017rqc9,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Bruxellae [Brussels] |~|Brabantia [Brabant]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_083.tif,Tertia pars Brabantiæ qua continetur Marchionat S.R.I. horum urbs primaria Antverpia.,"Third part of Brabant, in which is contained the Marquisate of the S.R.I. and whose primary city is Antwerp.",Antverpia 9,,ark:/21198/zz0017rpwk,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Antverpia [Antwerp] |~|Brabantia [Brabant]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_084.tif,"Tabula Castelli ad Sandflitam, qua simul inundati agri, alluviones, fossæ, alvei, quæ Bergas ad Zomam et Antverpiam interjacent.","Map of the Castle near Zandvliet, together with the flood lands, polders, canals, and streambeds that lie between Bergen op Zoom and Antwerp.",TABULA 11,,ark:/21198/zz0017s370,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Sandflitam [Zandvliet] |~|Bergæ ad Zomam [Bergen op Zoom]|~|Antverpia [Antwerp]|~|Belgium|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_085.tif,Tabula Bergarum ad Zomam Stenbergæ et novorum ibi operum.,"Map of Bergen op Zoom, Steenburgen, and the new works in that place.",Bergarum 12,,ark:/21198/zz0017rq56,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Steenberga [Steenburgen] |~|Bergæ ad Zomam [Bergen op Zoom]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_086.tif,Quarta pars Brabantiæ cujus caput Sylvaducis.,"Fourth part of Brabant, whose capital is The Duke's Wood [s' Hertogenbosch].",Branbantiae,,ark:/21198/zz0017rq98,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Sylvaducis [Duke's Wood / s' Hertogenbosch / Den Bosch] |~|Brabantia [Brabant]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_087.tif,Ducatus Limburgum.,Duchy of Limburg.,Limbvrgvm 14,,ark:/21198/zz0017s20w,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Limburgum [Limburg]|~|Belgium|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_088.tif,Lutzenburg Ducatus.,Duchy of Luxembourg.,Lutzenbvrg 15,,ark:/21198/zz0017s22x,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Lutzenburg [Luxembourg]|~|Luxembourg,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_089.tif,Flandria et Zeelandia Comitatus.,County of Flanders and Zeeland.,Flandria 17,,ark:/21198/zz0017rr03,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Flandria [Flanders] |~|Zeelandia [Zeeland]|~|Belgium~Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_090.tif,Flandriæ Teutonicæ pars orientalior.,Eastern part of German Flanders.,Flandriae 19,,ark:/21198/zz0017rr24,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Flandriæ Teutonicæ [German Flanders]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_091.tif,Pars Flandriæ Teutonicæ occidentalior.,Pars Flandriæ Teutonicæ occidentalior.,Tevtonicae 21,,ark:/21198/zz0017s3c2,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Flandriæ Teutonicæ [German Flanders]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_092.tif,"Galloflandria, in qua Castellaniæ Lilana, Duacena, & Orchiesia, cum dependentibus; necnon Tornacum, & Tornacesium.","French Flanders, in which are the Castles of Lille, Douai, and Orchies, with dependencies; and also Tournai (city), and Tournai (region).",Galloglandria 23,,ark:/21198/zz0017rr5p,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Tornacesium [Tournai (region)] |~|Orchiesia [Orchies] |~|Galloflandria [French Flanders] |~|Tornacum [Tournai (city)] |~|Duacena [Douai] |~|Lilana [Lille]|~|Belgium~France,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_093.tif,"Flandriæ partes duæ, quarum altera proprietaria, altera imperialis vulgo dicitur.","Two parts of Flanders, of which one is the proper part, and the other is commonly called the imperial.",Flandria imperialis 25,,ark:/21198/zz0017rr1m,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Flandria [Flanders]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_094.tif,"Artesia, Comitatus. Artois.","Artois, County of. Artois [Pas-de-Calais].",Artesia 27,,ark:/21198/zz0017rq14,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Artesia [Artois/Pas-de-Calais]|~|France,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_095.tif,Comitatuum Hannoniæ et Namurci descriptio.,Representation of the Counties of Hainaut and Namur.,Hannoniae 28,,ark:/21198/zz0017rrb8,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Namurcum [Namur] |~|Hannonia [Hainaut]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_096.tif,Namurcum Comitatus.,County of Namur.,Namvrcvm 29,,ark:/21198/zz0017s2ck,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Namurcum [Namur]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_097.tif,"Mechlinia Dominium, et Aerschot Ducatus.","Domain of Mechelen, and the Duchy of Aarschot.",Mechlinia30,,ark:/21198/zz0017s25g,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Aerschot [Aarschot] |~|Mechlinia [Mechelen]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_098.tif,Leodiensis Diocesis.,Diocese of Liege.,Leodiensis31,,ark:/21198/zz0017s1zw,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Leodiensis [Liege]|~|Belgium,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_099.tif,Zutphania Comitatus.,County of Zutphen.,Zvtphania34,,ark:/21198/zz0017s3wt,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Zutphania [Zutphen]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_100.tif,"Fossa Sancta Mariæ, quæ et Eugeniana dicitur vulgo De Nieuwe Grift.","Canal of Saint Mary, also that of Eugenia, commonly called The New Canal [Fossa Eugeniana].",Foss S.Mariae35,,ark:/21198/zz0017rr3n,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Fossa Sancta Mariæ [Canal of Saint Mary / Saint Mary's Canal] |~|Nieuwe Grift [New Canal] |~|Fossa Eugeniana [Canal of Eugenia / Eugenia's Canal]|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_101.tif,Tractus Rheni et Mosæ totus[que] Vahalis à Rhenoberca Gorcomium usque cum terris adjacentibus.,"Path of the Rhine and the Meuse [Maas], and everything from Wesel from Rhineberg to Gorcum [Gorinchem], with adjacent lands.",Tractus Rheni36,,ark:/21198/zz0017s3gm,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Gorcomium [Gorcum/Gorinchem] |~|Mosa [Meuse/Maas] |~|Rhenus [Rhine] |~|Vahalis [Wesel] |~|Rhenoberca [Rhineberg]|~|Netherlands|~|Germany,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_102.tif,"Hollandiæ pars septentrionalis, vulgo Westvriesland en 't Noorder Quartier.","Northern part of Holland, commonly called West Friesland and the Northern Quarter.",Hollandiae39,,ark:/21198/zz0017rrd9,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Hollandia [Holland] |~|Westvriesland [West Friesland] |~|Noorder Quartier [Northern Quarter]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_103.tif,Rhenolandiæ Amstellandiæ exactissima tabula.,Complete map of the Rhineland and Amstelland.,Rhenolandiae40,,ark:/21198/zz0017s2ss,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Rhenolandia [Rhineland] |~|Amstellandia [Amstelland]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_104.tif,Zuydhollandia stricte sumta.,South Holland strictly brought together.,Zvydhollandia42,,ark:/21198/zz0017s3xb,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Zuydhollandia [South Holland]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_105.tif,"Delflandia, Schielandia, et insulae trans Mosam illis objacentes ut Voorna, Overflackea, Goerea, Yeslmonda, etc.","Delftland, Schieland, and islands lying across the Meuse [Maas] such as Voorne, Overflackee, Goeree, IJsselmonde, etc.",Delflandia44,,ark:/21198/zz0017rqpz,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Mosa [Meuse/Maas] |~|Overflackea [Overflackee] |~|Schielandia [Schieland] |~|Goerea [Goeree] |~|Voorna [Voorne] |~|Yeslmonda [IJsselmonde]|~|Delflandia [Delftland]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_106.tif,Ultraiectum Dominium.,Domain of Utrecht.,Vltraiectvm48,,ark:/21198/zz0017s3n6,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Ultraiectum [Utrecht]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_107.tif,Groninga Dominium.,Domain of Groningen.,Groninga50,,ark:/21198/zz0017rr9r,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Groninga [Groningen]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_108.tif,Transiselania Dominium vernaculè Over-Yssel.,Domain of Overijssel.,Transiselania50,,ark:/21198/zz0017s3h4,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Transiselania [Overijssel]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
Masters/othermasters/nux_bruman/atlases/blaeu/bruman_blaeu_109.tif,Drentia Comitatus. Transiselaniæ tabula II.,County of Drenthe. Second map of Overijssel.,Drentia53,,ark:/21198/zz0017rqqg,cartographic,1645,1645,"Blaeu, Joan, 1596-1673","Blaeu, Willem Janszoon, 1571-1638",lat,pd,Drentia [Drenthe] |~|Transiselania [Overijssel]|~|Netherlands,maps,"University of California, Los Angeles Library, Henry J. Bruman Map Collection"
