Object Type,Title,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,Contributor.administrator,IIIF Manifest URL
Work,Acción Socialista 1925-02-21,ark:/21198/z1fx9xtk,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807q32,,,21 de febrero de 1925,1925-02-21,8 pages,newspapers,spa,ihc_accionsocialista_19250221,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 48,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fx9xtk/manifest
Work,Acción Socialista 1925-03-16,ark:/21198/z1b5963z,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710nwx,,,16 de marzo de 1925,1925-03-16,8 pages,newspapers,spa,ihc_accionsocialista_19250316,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 50,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b5963z/manifest
Work,Acción Socialista 1925-03-30,ark:/21198/z16d8fdp,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613mq3,,,30 de marzo de 1925,1925-03-30,8 pages,newspapers,spa,ihc_accionsocialista_19250330,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 51,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d8fdp/manifest
Work,Acción Socialista 1925-04-09,ark:/21198/z12r6d1s,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516kkq,,,9 de abril de 1925,1925-04-09,8 pages,newspapers,spa,ihc_accionsocialista_19250409,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 52,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r6d1s/manifest
Work,Acción Socialista 1925-04-21,ark:/21198/z1z05whz,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419jgs,,,21 de abril de 1925,1925-04-21,9 pages,newspapers,spa,ihc_accionsocialista_19250421,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 53,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05whz/manifest
Work,Acción Socialista 1925-05-01,ark:/21198/z1t754t2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0qbw,,,1 de mayo de 1925,1925-05-01,12 pages,newspapers,spa,ihc_accionsocialista_19250501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 54,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t754t2/manifest
Work,Acción Socialista 1925-05-12,ark:/21198/z1pg4d1v,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0p9q,,,12 de mayo de 1925,1925-05-12,9 pages,newspapers,spa,ihc_accionsocialista_19250512,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 55,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg4d1v/manifest
Work,Acción Socialista 1925-05-25,ark:/21198/z1jq3nbk,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1kwc,,,25 de mayo de 1925,1925-05-25,8 pages,newspapers,spa,ihc_accionsocialista_19250525,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 56,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq3nbk/manifest
Work,Acción Socialista 1925-06-08,ark:/21198/z1dz2wpr,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4jp3,,,8 de junio de 1925,1925-06-08,8 pages,newspapers,spa,ihc_accionsocialista_19250608,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 57,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz2wpr/manifest
Work,Acción Socialista 1925-06-18,ark:/21198/z19624x8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7hh8,,,18 de junio de 1925,1925-06-18,8 pages,newspapers,spa,ihc_accionsocialista_19250618,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 58,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19624x8/manifest
Work,Acción Socialista 1925-06-29,ark:/21198/z15j03m8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0gb0,,,29 de junio de 1925,1925-06-29,8 pages,newspapers,spa,ihc_accionsocialista_19250629,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 59,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15j03m8/manifest
Work,Acción Socialista 1925-07-15,ark:/21198/z11r9bxf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3f8h,,,15 de julio de 1925,1925-07-15,8 pages,newspapers,spa,ihc_accionsocialista_19250715,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 60,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11r9bxf/manifest
Work,Acción Socialista 1925-08-01,ark:/21198/z1x08vd1,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6d44,,page 1 appears twice,1 de agosto de 1925,1925-08-01,23 pages,newspapers,spa,ihc_accionsocialista_19250801,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 62,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x08vd1/manifest
Work,Acción Socialista 1925-08-20,ark:/21198/z1s783n7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4qvs,,,20 de agosto de 1925,1925-08-20,12 pages,newspapers,spa,ihc_accionsocialista_19250820,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 64,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s783n7/manifest
Work,Acción Socialista 1925-09-01,ark:/21198/z1ng7c0t,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3ndg,,,1 de septiembre de 1925,1925-09-01,10 pages,newspapers,spa,ihc_accionsocialista_19250901,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 65,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng7c0t/manifest
Work,Acción Socialista 1925-09-10,ark:/21198/z1hq6m9j,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18653w7,,,10 de septiembre de 1925,1925-09-10,10 pages,newspapers,spa,ihc_accionsocialista_19250910,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 66,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq6m9j/manifest
Work,Acción Socialista 1925-09-20,ark:/21198/z1cz5vkt,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6tk9,,,20 de septiembre de 1925,1925-09-20,9 pages,newspapers,spa,ihc_accionsocialista_19250920,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 67,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz5vkt/manifest
Work,Acción Socialista 1925-10-20,ark:/21198/z1893t84,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17r47,,,20 de octubre de 1925,1925-10-20,10 pages,newspapers,spa,ihc_accionsocialista_19251020,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 69,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1893t84/manifest
Work,Acción Socialista 1925-10-30,ark:/21198/z14j32js,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh96ff,,,30 de octubre de 1925,1925-10-30,9 pages,newspapers,spa,ihc_accionsocialista_19251030,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Baldo, Jose A.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 70,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j32js/manifest
Work,Acción Socialista 1925-11-07,ark:/21198/z10s29sm,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw0412,,,7 de noviembre de 1925,1925-11-07,8 pages,newspapers,spa,ihc_accionsocialista_19251107,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 71,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s29sm/manifest
Work,Acción Socialista 1925-11-20,ark:/21198/z1w11t7r,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w3301,,,20 de noviembre de 1925,1925-11-20,8 pages,newspapers,spa,ihc_accionsocialista_19251120,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 72,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w11t7r/manifest
Work,Acción Socialista 1925-11-30,ark:/21198/z1r812k9,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w61sb,,,30 de noviembre de 1925,1925-11-30,8 pages,newspapers,spa,ihc_accionsocialista_19251130,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 73,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r812k9/manifest
Work,Acción Socialista 1925-12-10,ark:/21198/z1mh09vk,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w90mh,,,10 de diciembre de 1925,1925-12-10,8 pages,newspapers,spa,ihc_accionsocialista_19251210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 74,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mh09vk/manifest
Work,Acción Socialista 1925-12-30,ark:/21198/z1gq9k55,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1zfv,,,30 de diciembre de 1925,1925-12-30,8 pages,newspapers,spa,ihc_accionsocialista_19251230,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 76,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq9k55/manifest
Work,Acción Socialista 1926-01-10,ark:/21198/z1c27htm,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4xbx,,,10 de enero de 1926,1926-01-10,8 pages,newspapers,spa,ihc_accionsocialista_19260110,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 77,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c27htm/manifest
Work,Acción Socialista 1926-01-30,ark:/21198/z1796s2v,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516km5,,page 12 appears twice,30 de enero de 1926,1926-01-30,17 pages,newspapers,spa,ihc_accionsocialista_19260130,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 79,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1796s2v/manifest
Work,Acción Socialista 1926-02-28,ark:/21198/z13j61bh,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z920w3,,,28 de febrero de 1926,1926-02-28,8 pages,newspapers,spa,ihc_accionsocialista_19260228,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 81,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j61bh/manifest
Work,Acción Socialista 1926-03-10,ark:/21198/z1zs5htc,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x94zrb,,,10 de marzo de 1926,1926-03-10,8 pages,newspapers,spa,ihc_accionsocialista_19260310,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 82,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs5htc/manifest
Work,Acción Socialista 1926-03-30,ark:/21198/z1v14s4t,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w97xkh,,,30 de marzo de 1926,1926-03-30,9 pages,newspapers,spa,ihc_accionsocialista_19260330,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 83,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v14s4t/manifest
Work,Acción Socialista 1926-04-10,ark:/21198/z1q841fx,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8v61,,,10 de abril de 1926,1926-04-10,8 pages,newspapers,spa,ihc_accionsocialista_19260410,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 84,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q841fx/manifest
Work,Acción Socialista 1926-05-01,ark:/21198/z1kh38pr,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1t43,,,1 de mayo de 1926,1926-05-01,24 pages,newspapers,spa,ihc_accionsocialista_19260501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 86,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh38pr/manifest
Work,Acción Socialista 1926-05-15,ark:/21198/z1fv17d6,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0pjv,,,15 de mayo de 1926,1926-05-15,8 pages,newspapers,spa,ihc_accionsocialista_19260515,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 87,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv17d6/manifest
Work,Acción Socialista 1926-05-30,ark:/21198/z1b30gq7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3nfx,,,30 de mayo de 1926,1926-05-30,8 pages,newspapers,spa,ihc_accionsocialista_19260530,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 88,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b30gq7/manifest
Work,Acción Socialista 1926-06-10,ark:/21198/z1699qx2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht59r9,,,10 de junio de 1926,1926-06-10,8 pages,newspapers,spa,ihc_accionsocialista_19260610,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 89,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1699qx2/manifest
Work,Acción Socialista 1926-06-20,ark:/21198/z12j905p,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt88nc,,,20 de junio de 1926,1926-06-20,9 pages,newspapers,spa,ihc_accionsocialista_19260620,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 90,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j905p/manifest
Work,Acción Socialista 1926-06-30,ark:/21198/z1xs8grw,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30gs4,,,30 de junio de 1926,1926-06-30,9 pages,newspapers,spa,ihc_accionsocialista_19260630,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 91,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs8grw/manifest
Work,Acción Socialista 1926-07-10,ark:/21198/z1t17r1w,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2pwk,,,10 de julio de 1926,1926-07-10,8 pages,newspapers,spa,ihc_accionsocialista_19260710,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 04 | no. 92,"Fernandez, Sergio",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t17r1w/manifest
