Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxmf6,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dxmf6_1267467_master.tif,,,,,,still image|~|text,,,private,,Elevations|~|Sections|~|Blueprints,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Nesbitt House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,c1179_b402_sheet_14,,"Contains elevations of bedroom, dressing room, and study, and sections of bookcase.","Nesbitt House, blueprint of interior elevations and sections, Los Angeles, California, 1942",1942,1 drawing,1942,blueprint paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxmgq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxmgq_1267474_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_2B3-F-2,,,"Beard House, exterior, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxp72,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxp72_1267485_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_2B3-F-3,,,"Beard House, front view, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxp8k,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxp8k_1267491_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_34719,,,"Beard House, back exterior view, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxp93,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxp93_1267498_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f(5)_BA-1-1,,,"Beard House, furnished interior, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpbm,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpbm_1267505_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence1,,,"Beard House, tilted view of interior construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpgp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpgp_1267523_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence2,,,"Beard House, interior view of construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxph6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxph6_1267536_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence3,,,"Beard House, building materials, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpjq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpjq_1267545_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence4,,,"Beard House, metal beams and pipes, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpk7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpk7_1267556_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence5,,,"Beard House, view of welder during construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpmr,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpmr_1267569_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence6,,,"Beard House, interior view of construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpn8,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpn8_1267578_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence7,,,"Beard House, interior view of metal beams during construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpps,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpps_1267584_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence8,,,"Beard House, metal beams and electrical work, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpq9,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpq9_1267597_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence9,,,"Beard House, construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxprt,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxprt_1267603_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence10,,,"Beard House, house framing, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxpsb,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxpsb_1267612_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence11,,,"Beard House, view of interior construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxptv,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxptv_1267618_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence12,,,"Beard House, frame during construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxqxw,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxqxw_1267627_master.tif,,,,,,still image,,,,,Black-and-white photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence13,,,"Beard House, metal beams, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxqzd,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxqzd_1267638_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence14,,,"Beard House, frame during construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxr0d,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxr0d_1267649_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence15,,,"Beard House, view of trees from interior construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxr2f,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxr2f_1267670_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence17,,,"Beard House, metal beams and electrical work, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxr3z,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxr3z_1267681_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence18,,,"Beard House, interior view of construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dxr4g,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dxr4g_1267693_master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence19,,"Contains architect's note about walls, floors, doors, and windows.","Beard House, construction, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz0fz,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz001dz0fz_1268387_master.tif,,,,,,still image,,,,,Architectural photographs,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"Beard House (Altadena, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,C1179_b778_f7_beardresidence20,,,"Beard House, exterior south eastern view, Altadena, California, 1934",1934,1 photographic print,1934,b&w,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4dc,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4dc_1268705_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclass_1179_f0934_001,,,"VDL Research House, floor plan, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4fw,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4fw_1268719_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclass_1179_f0934_002,,,"VDL Research House, floor plan of sections 3 and 4, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4gd,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4gd_1268729_master.tif,,,,,,still image|~|text,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclass_1179_f0934_003,,,"VDL Research House, foundation details, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4hx,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4hx_1268741_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",10 x 10.5 in.,uclass_1179_f0934_004,,,"VDL Research House, ink sketch plan with lightbulb, Los Angeles, California, 1932",1932,,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4jf,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4jf_1268759_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",9.5 x 12 in.,uclamss_1179_f0934_005,,"""2"" Floorplan, scale 1 meter / 39.37.","VDL Research House, floor plan of section 2, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4kz,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4kz_1268767_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",8 x 7 in.,uclamss_1179_f0934_006,,,"VDL Research House, general floor plan of sections 1, 2, 3, and 4, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4mg,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4mg_1268777_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century|~|Furniture,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",11 x 11 in.,uclamss_1179_f0934_007,,,"VDL Research House, solarium equipment, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4n0,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4n0_1268789_master.tif,,,,,,still image|~|text,,,private,,maps,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",9.5 x 12.5 in.,uclamss_1179_f0934_008,,,"VDL Research House, 2300 Silverlake Blvd. map, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4ph,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4ph_1268825_master.tif,,,,,,still image,,,private,,Sketches,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",8.5 x 11 in.,uclamss_1179_f0934_009,,,"VDL Research House, landscape pencil sketch, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4q1,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4q1_1268852_master.tif,,,,,,still image,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",9.5 x 12 in.,uclamss_1179_f0934_010,,"""3"" floorplan, scale 39.37"" = 1 M","VDL Research House, floor plan of section 3, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz4rj,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz4rj_1268879_master.tif,,,,,,still image|~|text,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng|~|ger,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",10 x 12 in.,uclamss_1179_f0934_011,,"VDL Research House, ""3"" floorplan, scale 39.37"" = 1 M, section 3 showing sample display and office and bachelor apartment with complete kitchenette and 2 baths. Text also in german.","VDL Research House, detailed floor plan of section 3, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz90k,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz90k_1269237_master.tif,,,,,,still image|~|text,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",10 x 12 in.,uclamss_1179_f0934_012,,,"VDL Research House, floor plan of section 4, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz913,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz913_1269240_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",13 x 12 in.,uclamss_1179_f0934_013,,,"VDL Research House, ink drawing of drawers, Los Angeles, California, 1932",1932,1 drawing,1932,pen and ink on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz92m,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz92m_1269243_master.tif,,,,,,still image|~|text,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",14 x 15.5 in.,uclamss_1179_f0934_014,,,"VDL Research House, lower floor and landscape display of sections 1-12, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz934,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz934_1269246_master.tif,,,,,,still image|~|text,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",14 x 15.5 in.,uclamss_1179_f0934_015,,,"VDL Research House, upper floor and decks display of sections 13-19, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz94n,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz94n_1269249_master.tif,,,,,,still image|~|text,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_f0934_016,,"Floor and landscape display with living room, private room #1, kitchen, dressing, bath, private room #2, carport, incinerator, child play yard, paved area.","VDL Research House, floor and landscape display, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz955,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz955_1269252_master.tif,,,,,,still image,,,private,,Architectural drawings,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",9.5 x 12.5 in.,uclamss_1179_f0934_017,,Item contains description.,"VDL Research House, ink drawing of drawers, Los Angeles, California, 1932",1932,1 drawing,1932,pen and ink on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz96p,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz96p_1269255_master.tif,,,,,,still image|~|text,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",9.5 x 12 in.,uclamss_1179_f0934_018,,,"VDL Research House, floor plan of section 4, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001dz976,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz001dz976_1269258_master.tif,,,,,,still image|~|text,,,private,,Floor plans,,,California,,,dwellings|~|Architecture--California--20th century,,,eng,"VDL Research House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",8.5 x 8.5 in.,uclamss_1179_f0934_019,,,"VDL Research House, general floor plan of sections 1, 2, 3, and 4, Los Angeles, California, 1932",1932,1 drawing,1932,,,,,,
