Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407m2,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407m2-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Cuba,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29.5 x 23.5 cm,Travel sketches|~|uclamss_1179_b0001_f48_1009,,"View of the Cathedral de San Cristobal in old Havana, Cuba.  Three trucks are visible in front of the cathedral bearing signage reading ""Habana Club,"" ""Grasas Mofuc[o],"" and ""Express Unidos Cuba.""   Accoring to Koch's Mench und Wohnen the drawing is of the old central square in front of the 17th century cathedral.|~|Title supplied by archivist. Signed and dated on bottom left.","Cathedral de San Cristobal, Havana",1945,1 drawing,1945,crayon on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407nk,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407nk-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Croatia,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",6 x 13 cm drawing on 17.5 x 25 cm paper,Travel sketches|~|uclamss_1179_b0001_f47_0011,,"Exterior view of buildings with green shutter windows and red tile roofs in Volosko, Croatia.  Stairs alongside the buildings rise upwards to the right behind a group of trees.","Voloska [Exterior view of buildings with green shutter windows and red tile roofs in Volosko, Croatia.  ]",1909,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407p3,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407p3-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Cuba,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29.5 x 24 cm,Travel sketches|~|uclamss_1179_b0001_f50_0041,,"Sectional drawing of windows and columns, possibly of the church of San Francisco de Asis in Havana, Cuba.","S. Francisco, Havana (Cuba)",,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407qm,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407qm-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Cuba,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29 x 23.5 cm,Travel sketches|~|uclamss_1179_b0001_f49_0040,,"View of the Prado Habana (Prado of Havana, Cuba) showing the avenue from a perspective above the avenue looking towards the ocean.  Buildings of various styles are strewn along the avenue with trees lined along the middle of the avenue.",Prado Habana,[1945],,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407r4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407r4-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Dominican Republic,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0001_f52_0031.tif,,"View of a row of colorful buildings on Father Bellini Street in Santo Domingo (formerly Trujillo City), Dominican Republic.|~|Inscription by artist reads ""Calle Padre Billini / Ciudad Trujillo / S.D."" Signed and dated on bottom left.","Calle Padre Billini, Ciudad Trujillo, S.D.",1945,1 drawing,1945,crayon on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407sn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407sn-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Dominican Republic,,,dwellings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x  30.1 cm,Travel sketches|~|uclamss_1179_b0001_f55_1039,,View of the monastery and church of the Dominican order (Convento e iglesia de los Dominicos).  A [vessel] flying the flag of the Dominican Republic is to the right.,Iglesia S. Domingo,1945,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407t5,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407t5-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Dominican Republic,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0001_f53_1026,,"View of Iglesia Nuestra Señora del Carmen (Our Lady of Carmen Church) in Santo Domingo, Dominican Republic.|~|Inscription by artist reads ""Carmen / Doxmngo."" Signed and dated on bottom left.",Carmen Doxmngo,1948,1 drawing,1948,crayon on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407vp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407vp-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Dominican Republic,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0001_f54_0037,,"Uphill view of a city street in Santo Domingo (formerly Ciudad Trujillo), Dominican Republic.  A large building lines the right side of the street.  Additional buildings can be seen at the top of the hill.","Ciudad Trujillo, S. Domingo",1945,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407w6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407w6-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Dominican Republic,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0001_f57_1025.tif,,"View of the ruins of the Monasterio de San Francisco (Monastery of San Franciso) in Santo Domingo, Dominican Republic.  The monastery has a history as an insane asylum.","S. Francisco & Manicomio, S. Domingo",1945,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407xq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407xq-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Dominican Republic,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 31 cm,Travel sketches|~|uclamss_1179_b0001_f56_0096.tif,,"Interior view of the Santa Clara Church and Convent in Santo Domingo, Dominican Republic.","S. Clara, Domingo",1945,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001407z7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001407z7-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,France,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",21.5 x 21 cm,Travel sketches|~|uclamss_1179_b0001_f58_1082,,"Group of three figures [traveling from] Le Caire to Ismalia.  Two of the figures, one seated on a trunk facing towards the viewer, and one standing facing left, are wearing traditional clothing.  A shorter figure wearing a yellow shirt and a blue hat is standing behind the trunk.",Ismalia from Le Caire,19[70],,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00140807,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00140807-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Egypt,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25 x 18 cm,Travel sketches|~|uclamss_1179_b0001_f59_1204,,"View of a multi-story building in Port Said, Egypt.  Trees line the front of the building.  Several figures [wearing red hats] are standing in the foreground.",Port Said,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014081r,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz0014081r-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,England,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 17.5 cm,Travel sketches|~|uclamss_1179_b0001_f62_1153,,"Two figures leaning against a waist high object located in between them.  A woman dressed in brown with a hat is leaning backwards towards the object, while a man wearing a black suit with a derby is leaning forward towards the object.","London, S. Pauls, Bank Holy Day","19[20], August 4",,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014083s,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz0014083s-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,England,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f60_1028,,"View of the Holy Trinity Church at Blythburgh, known locally as the Cathedral of the Marshes.|~|Inscription by artist reads ""Blytheburgh."" Dated on bottom right.",Blytheburgh,1948,1 drawing,1948,crayon on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00140849,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00140849-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,England,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17.5 x 26.5 cm,Travel sketches|~|uclamss_1179_b0001_f61_1159,,"Interior view of the Bond Street Tube Station in London, England.  A clock is hanging down from the ceiling.",London Central Bond,1930,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014086b,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz0014086b-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,England,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24.5 x 18  cm,Travel sketches|~|uclamss_1179_b0001_f63_1206,,"Close-up view looking up towards the dome of Saint Paul's Cathedral in London, England. Note the round-headed windows with decorative carvings on the first floor.","S. Paul, London",1930,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014087v,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz0014087v-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,France,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f68_0323,,"View of the Chapelle Notre Dame du Haut, or Ronchamp in Ronchamp, France.",Ronchamp,1956,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014088c,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz0014088c-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,England,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f64_0030,,View of village buildings from the village green in Walberswick on the Suffolk Coast of England.,Walberswick,1948,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014089w,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz0014089w-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22 x 16 cm,Travel sketches|~|uclamss_1179_b0001_f66_1119,,"Drawing of a plant from the island of Corsica. Inscription by artist reads ""Corsica.""",Corsica,,1 drawing,,Watercolor on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408fz,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408fz-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,France,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",19 x 29.5 cm,Travel sketches|~|uclamss_1179_b0001_f67_9999,,"View towards the northern façade of the court of the Louvre showing the pavilion Turgot, the pavilion Richelieu, and the pavilion Colbert.  In the right foreground is the pavilion Mollien.  In the center of the court is a garden containing trees and a statue of a man on a horse (possibly Napoleon).  Note the close-coupled columns, carved stone detail piled upon carved stone detail, pediments within pediments, massive pitched and curved roofs and promiscuous statuary on each of the pavilions.|~|Title supplied by archivist.",Louvre,,,,pencil on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408gg,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408gg-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,France,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f69_0332,,View of the Gothic church of Saint Gervais and Saint Protais.,"St. Gervais, Paris",195[-],,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408h0,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408h0-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Haiti,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29.5 x 23.5 cm,Travel sketches|~|uclamss_1179_b0001_f72_1004,,"Inscription by artist reads ""Eglise De / Perei Berangère / Ganthier, Haiti."" Signed on bottom left. Dated on bottom middle.|~|Interior view of the Eglise De Pere Berangere in Ganthier, Haiti looking towards the altar.  The drawing shows the pews and columns that line both sides of the church.","Eglise De Perei Berangere in Ganthier, Haiti",1945,1 drawing,1945,crayon on paper,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408jh,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408jh-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Germany,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 30.5 cm,Travel sketches|~|uclamss_1179_b0001_f70_0459,,"The façades of the northern building of Lübeck Town Hall and St' Mary's Church [?].  The drawing shows the two wind holes in the façade of the northern building of the town hall in the right foreground, and the spire-topped towers of St. Mary's Church in the left background.",Lubeck,1960,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408mj,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408mj-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Germany,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",15 x 10 cm drawing on 18 x 25.5 cm paper.,Travel sketches|~|uclamss_1179_b0001_f71_0012,,"Partial view of the [Henkersteg tower and covered battlement walkway over the Pegnitz] in Nürnberg (Nuremberg), Germany.",Nueuberg,1910,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408n2,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408n2_498719_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Haiti,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29.5 x 23.5 cm,Travel sketches|~|uclamss_1179_b0001_f76_1010,,"View of a building in Port-au-Prince, Haiti showing a partially domed building with scattered trees in the courtyard.","Port-au-Prince, Haiti",1945,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408pk,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408pk-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Haiti,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29.5 x 24 cm,Travel sketches|~|uclamss_1179_b0001_f73_0102,,"Two figures near a building structure, possibly on a farm in Haiti.  One figure is carrying a rake and a machete over his/her shoulder and is facing away from the viewer.  A second figure is seated and facing away from the viewer.  Lyrics and notes to a song are below the drawing.  Accoring to Girsberger (A-55.1) the sketch is of an African-French village girl in the mountains of Haitin teasing""frere le Brun"" with a song.","Haiti [Two figures near a building structure, possibly on a farm in Haiti.]",[1916],,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408q3,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408q3-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Haiti,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29 x 24 cm,Travel sketches|~|uclamss_1179_b0001_f74_0115,,"Group of eight figures standing in various positions in Haiti.  Two figures are carrying baskets, one figure is holding a rooster, and one figure is on horseback.",Haiti [Group of eight figures standing in various positions in Haiti.],1945,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408rm,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408rm-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Haiti,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 29.5 cm,Travel sketches|~|uclamss_1179_b0001_f75_0091,,"Image appears in ""Life and Shape"" (1962) by Richard Neutra.Caption in book reads: ""Bourgeois houses in black Haiti, post-Napoleanic era. [...].""|~|View of a house in Port-au-Prince, Haiti with a small gated fence separating the street and a flower-laden yard.","Maison Pt au Prince, Haiti",1945,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408s4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408s4-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,India,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 17.5 cm,Travel sketches|~|uclamss_1179_b0001_f80_1096,,A Madrasi woman wearing a sari is seated in a reclined position leaning slightly to the right.,Madrasi Woman,193[-],,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408tn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408tn-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",,,,,,,,,India,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24.5 x 18 cm,Travel sketches|~|uclamss_1179_b0001_f77_1085,,"Drawing of two seated Hindi women from the Madras Province (Chennai) wearing saris. The woman on the left is wearing a yellow saree with a blue top, and the women on the right holding a baby is wearing a white saree.",Hindoo from Madras Prov[ince],,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408wp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408wp-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,India,,,dwellings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 17.5 cm,Travel sketches|~|uclamss_1179_b0001_f78_0228,,Two Hindu Madrasi women wearing sari's are seated on the [ground].  The woman on the left is facing right towards the second woman who is holding a baby in her arms and is facing away from the viewer.,Hindoo Madrasi,193[-],,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001408zq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001408zq-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,India,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 17.5 cm,Travel sketches|~|uclamss_1179_b0001_f79_1097,,"Drawing of two Madrasi figures wearing [traditional clothing].  One figure is standing in the center of the drawing, while a female Madrasi wearing a sari is kneeling to the right of the other figure.",Madrasi [...] [...] [...],193[-],,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001409hg,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001409hg-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,India,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 17.5 cm,Travel sketches|~|uclamss_1179_b0001_f81_0227,,"Group of five Madrasi figures cooking.  Two [male] figures are kneeling around a cooking pot.  Two women wearing sari's are in seated positions, one facing left holding a baby, one facing right.",Madrassi Cooking,1930,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001409j0,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001409j0-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24.5 x 16 cm,Travel sketches|~|uclamss_1179_b0001_f82_0030,,"Inscription by artist reads ""Como."" Dated on bottom left.|~|Interior view of a [Roman style] room with a series of barrel arched arcades.",Como,"1913, September",1 drawing,1913-09,Pencil enhanced with watercolor on grey board.,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001409m1,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001409m1-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Italy,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f87_0329,,"View of beachside buildings from a waterside restaurant balcony in the maritime town of Pozzuoli, Italy. Sign on an umbrella reads ""Monticchio.""",Pozzuoli,1956,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001409nj,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001409nj-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Italy,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 30.5 cm,Travel sketches|~|uclamss_1179_b0001_f84_0455,,"Drawing of the Duomo di Milano in Milan, Italy.",Milano,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001409r3,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001409r3-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Italy,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f86_0336,,"View of the Tower of Pisa in Pisa, Italy leaning far to the right, with several buildings to its left and right.",Pisa,1956,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001409t4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001409t4-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Italy,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f88_0337,,"Rooftop view of several buildings, including dome-topped structures, in the city of Rome, Italy.  A group of trees are between a building in the foreground and other city buildings.",Rome,1956,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz001409w5,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz001409w5-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Italy,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f89_0093,,"Image appears in ""Life and Shape"" (1962) by Richard Neutra.Caption in book reads: ""City of lagoons. Man's work static and enduring between water and clouds. Venice""|~|Elevated view across the canal of the island and church of San Giorgio Maggiore in Venice, Italy.  The Dogana di Mare (or Sea Customs Post), topped by a bronze globe can be seen in the right foreground.",San Giorgio Maggiore Church,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00140b7t,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00140b7t-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Italy,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 29.5 cm,Travel sketches|~|uclamss_1179_b0001_f92_1154,,"View of a land mass jutting out into the ocean.  The view is possibly from a boat or a hotel room in the Bay of Naples in Sorrento, Italy.",Sorrento,1948,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00140b8b,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00140b8b-1-master.tif,,,,,,still image,,,,,Drawings,,,Italy,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0001_f91_1157.tif,,"View of the Piazza del Campo encircled by medieval buildings and the Plazzo Publico in Siena, Italy.",Siena,1948,,,,,,,,
