File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Description.latitude,Name.fashionDesigner,Description.longitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL,IIIF Manifest URL
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjb3v,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_287589_frame17.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_287589_frame17,"Reverend W.C. Jackson, State Senator Alan Robbins, and a third man unload antibusing initiative petitions at the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Alan Robbins & petitions|~|Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjb3v,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjb3v/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjb4c,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_287589_frame18.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_287589_frame18,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling antibusing initiative petitions into the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Alan Robbins & petitions,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjb4c,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjb4c/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjb5w,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_287589_frame19.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_287589_frame19,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling antibusing initiative petitions into the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Alan Robbins & petitions|~|Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjb5w,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjb5w/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjb6d,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_287589_frame20.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_287589_frame20,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling antibusing initiative petitions into the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in car loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Alan Robbins & petitions,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjb6d,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjb6d/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjb7x,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_287589_frame20a.tif,,,,Carts & wagons|~|Politicians $z California $z Los Angeles|~|Petitions $x American $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"California. Legislature. Senate.|~|Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend|~|Los Angeles County (Calif.). $b Department of Registrar-Recorder",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_287589_frame20A,"Senator Alan Robbins and Reverend W. C. Jackson, Los Angeles, 1978",Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.,"[circa June 6, 1978]",1 photograph,,,1978-06-06,,,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling petitions into the Los Angeles County Registrar's office.|~|Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline,""  6 Jun. 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjb7x,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjb7x/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjb8f,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_f287589_frame22.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_f287589_frame22,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling antibusing initiative petitions into the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Alan Robbins & Petitions|~|Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for varification [verification].|~|Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for varification [verification].,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjb8f,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjb8f/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjb9z,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_f287589_frame23.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_f287589_frame23,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling antibusing initiative petitions into the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Alan Robbins & petitions|~|Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjb9z,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjb9z/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbbg,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_f287589_frame24.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_f287589_frame24,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling antibusing initiative petitions into the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Alan Robbins & petitions|~|Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbbg,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbbg/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbc0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_f287589_frame25.tif,,,,Referendums $z California|~|Busing (School integration) $z California $z Los Angeles County,still image,news photographs|~|black-and-white photographs,"Robbins, Alan, $d 1943-|~|Jackson, W. C. $q (William C.), $c Reverend",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles County (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_f287589_frame25,"State Senator Alan Robbins and Reverend W. C. Jackson wheeling antibusing initiative petitions into the Los Angeles County Registrar-Recorder's office, 1978",Text from negative sleeve: Alan Robbins & petitions|~|Text from negative sleeve: Rev. W. C. Jackson and Senator Alan Robbins wheel in cart loaded with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.|~|Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.,"[June 6, 1978]",1 photograph,b&w negative,,1978-06-06,,,"Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline."" 6 June 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbc0,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbc0/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbdh,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b934_f287589_frame26.tif,,,,Boxes|~|Politicians $z California $z Los Angeles|~|Petitions $x American $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"California. Legislature. Senate.|~|Robbins, Alan, $d 1943-|~|Los Angeles County (Calif.). $b Department of Registrar-Recorder",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b934_f287589_frame26,"Senator Alan Robbins, Los Angeles, 1978",Text from negative sleeve: Senator Alan Robbins with boxes filled with busing petitions that were brought to the County Registrar-Recorder's office for verification.,"[circa June 6, 1978]",1 photograph,,,1978-06-06,,,"State Senator Alan Robbins going through boxes filled with petitions at the County Registrar-Recorder's office in Los Angeles. In the background are workers doing the same.|~|Related to Los Angeles Times article, ""Antibusing Initiative Can't Meet Deadline,"" 6 Jun. 1978: C1.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbdh,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbdh/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbf1,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b995_l-543_frame22.tif,,,,Political conventions $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"Kennedy, John F. (John Fitzgerald), 1917-1963|~|Democratic National Convention $d (1960 : $c Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Beverly Hills (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b995_L-543_frame22,"John F. Kennedy speaking at the Beverly Hilton, Beverly Hills, 1960",,[July 1960?],1 photograph,b&w negative,,1960-07,-118.413511,34.066870,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbf1,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbf1/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbgj,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b995_l-543_frame33.tif,,,,Political conventions $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"Kennedy, John F. (John Fitzgerald), 1917-1963|~|Democratic National Convention $d (1960 : $c Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Beverly Hills (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b995_L-543_frame33,"John F. Kennedy speaking at the Beverly Hilton, Beverly Hills, 1960",,[July 1960?],1 photograph,b&w negative,,1960-07,-118.413511,34.066870,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbgj,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbgj/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbh2,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b995_l-543_frame4.tif,,,,Political conventions $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"Democratic National Convention $d (1960 : $c Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b995_L-543_frame4,"Delegates at the Democratic National Convention sit over posters for candidates strewn on the floor, Los Angeles, 1960","Text from newspaper caption: Aftermath: Posters, standards and other paraphernalia booming candidates Stevenson, Symington, Meyner and other also-rans lie forgotten on floor of arena following first-ballot Kennedy victory [Los Angeles Times, 14 July 1960: B]","July 13, 1960",1 photograph,b&w negative,,1960-07-13,-118.282791,34.013284,"This photograph appears with the article ""Demonstrators Surge Onto Floor Following Kennedy Nomination."" Los Angeles Times, July 14, 1960: B",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbh2,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbh2/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbjk,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b995_l-543_frame5.tif,,,,Political conventions $z California $z Los Angeles,still image,news photographs|~|black-and-white photographs,"Kennedy, John F. (John Fitzgerald), 1917-1963|~|Democratic National Convention $d (1960 : $c Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b995_L-543_frame5,"John F. Kennedy speaking at the Democratic National Convention after winning the presidential nomination, Los Angeles, 1960",,"[circa July 13, 1960]",1 photograph,b&w negative,,1960-07-13,-118.282791,34.013284,"This photograph is similar to another one of John F. Kennedy captioned ""Democratic Nominee."" Los Angeles Times, 14 July 1960: 1",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbjk,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbjk/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbk3,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b1107_290837_frame_32.tif,,,,Press conferences $z California $z Los Angeles|~|Referendums $z California|~|Busing (School integration) $z California,still image,news photographs|~|black-and-white photographs,"Jarvis, Howard|~|Robbins, Alan, $d 1943-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b1107_290837_frame_32,"State Senator Alan Robbins with Howard Jarvis during a news conference to promote Robbins' antibusing measure Prop. 1, 1979","Text from negative sleeve: l - r Senator Allan [Alan] Robbins and Howard Jarvis during news conference where Jarvis announced his support for prop. I [1].|~|Text from newspaper caption: Sen. Alan Robbins, left, with Howard Jarvis, who endorsed Robbins' antibusing measure.","[October 25, 1979]",1 photograph,b&w negative,,1979-10-25,-118.297101,34.059646,"This photograph was taken at the Ambassador Hotel which was demolished in 2005-2006 and was replaced by a public school complex.|~|Proposition 1; Prop. 1; School Assignment and Transportation of Students; November 6, 1979 ballot proposition|~|Text from negative sleeve: Alan Robbins, Howard Jarvis|~|This photograph appears with the article ""Jarvis Criticizes Proposition 4 in Surprise Move."" Los Angeles Times, 26 Oct. 1979: B3.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbk3,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbk3/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbmm,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b1107_290837_frame_33.tif,,,,Press conferences $z California $z Los Angeles|~|Referendums $z California|~|Busing (School integration) $z California,still image,news photographs|~|black-and-white photographs,"Jarvis, Howard|~|Robbins, Alan, $d 1943-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b1107_290837_frame_33,"State Senator Alan Robbins with Howard Jarvis during a news conference to promote Robbins' antibusing measure Prop. 1, 1979",Text from negative sleeve: l - r Senator Allan [Alan] Robbins and Howard Jarvis during news conference where Jarvis announced his support for prop. I [1].,"[October 25, 1979]",1 photograph,b&w negative,,1979-10-25,-118.297101,34.059646,"This photograph was taken at the Ambassador Hotel which was demolished in 2005-2006 and was replaced by a public school complex.|~|Proposition 1; Prop. 1; School Assignment and Transportation of Students; November 6, 1979 ballot proposition|~|A similar photograph of Alan Robbins and Howard Jarvis appears with the article, ""Jarvis Criticizes Proposition 4 in Surprise Move."" Los Angeles Times, 26 Oct. 1979: B3.",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbmm,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbmm/manifest
latimes7_failed_completed.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hjbn4,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/c1429_b1107_290837_frame_34.tif,,,,Press conferences $z California $z Los Angeles|~|Referendums $z California|~|Busing (School integration) $z California,still image,news photographs|~|black-and-white photographs,"Jarvis, Howard|~|Robbins, Alan, $d 1943-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library. $b Dept. of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,C1429_b1107_290837_frame_34,"State Senator Alan Robbins with Howard Jarvis during a news conference to promote Robbins' antibusing measure Prop. 1, 1979","Text from negative sleeve: l - r Senator Allan [Alan] Robbins and Howard Jarvis during news conference where Jarvis announced his support for prop. I [1].|~|Text from negative sleeve: Alan Robbins, Howard Jarvis","[October 25, 1979]",1 photograph,b&w negative,,1979-10-25,-118.297101,34.059646,"This photograph is similar to another one captioned ""Support - Sen. Alan Robbins, left, with Howard Jarvis, who endorsed Robbins' antibusing measure."" Los Angeles Times, 26 Oct. 1979: B3|~|This photograph was taken at the Ambassador Hotel which was demolished in 2005-2006 and was replaced by a public school complex.|~|Proposition 1; Prop. 1; School Assignment and Transportation of Students; November 6, 1979 ballot proposition",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hjbn4,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjbn4/manifest
