File Name,Parent ARK,Parent ARK - ingest,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_006a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1n88tst,Work,,"Dr. Alice Watkins Garrott as a young woman, circa 1910",,Dr. Alice Watkins Garrott and family,still image,[circa 1910],1910,,,,,,,,"Studio portrait of Dr. Alice Watkins Garrott as a young woman. |~|Dr. Alice Watkins became a dentist when she graduated from the Howard University dental school in 1917, and later married dentist. Dr. Alva Curtis Garrott.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985",,local,African American women,lcsh,,,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1hh833b,Work,,"Dr. Alice Watkins Garrott, circa 1930",,Dr. Alice Watkins Garrott and family,still image,[circa 1930],1930,,,,,,,,"Studio portrait of Dr. Alice Watkins Garrott. |~|Dr. Alice Watkins became a dentist when she graduated from the Howard University dental school in 1917, and later married dentist. Dr. Alva Curtis Garrott.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985",,local,African American dentists,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_008a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1cr7bgz,Work,,"Dr. Alice Watkins Garrott and Gertrude Watkins, circa 1950",,Dr. Alice Watkins Garrott and family,still image,[circa 1950],1950,,,,,,,,"Dr. Alice Watkins Garrott (left) and her sister Gertrude Watkins at an event. |~|Dr. Alice Watkins became a dentist when she graduated from the Howard University dental school in 1917, and later married dentist. Dr. Alva Curtis Garrott.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985|~|Langman, Gertrude Watkins, b. 1892",,local|~|local,African American dentists,lcsh,,,,,photographs,aat,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1806kq3,Work,,"Jane Garrott, circa 1900",,"James Garrott, architect, and family",still image,[circa 1900],1900,,,,,,,,"Photograph of Jane Garrott, in front of a house. |~|Jane Garrott was the mother of Dr. Alva Curtis Garrott (first negro dentist in Los Angeles) and James H. Garrott (pioneer Los Angeles contractor). ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Jane, b. 1842 or 3",,local,African American women,lcsh,,,,,photographs,aat,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1475txg,Work,,"Fannie E. Garrott, circa 1890",,"James Garrott, architect, and family",still image,[circa 1890],1890,,,,,,,,"Studio portrait of Fannie E. Garrott, seated on a wooden chair with relief carving and an oriental carpet draped over the back. Her hat, on her lap, is decorated with flowers. |~|Fannie E. Garrott (nee Fannie Walker) was the wife of James Garrott and the mother of architect James Garrott. She was the sister-in-law of Alva Curtis Garrott, a the first African American dentist in Los Angeles. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Fannie E., 1872-1962",,local,African American women,lcsh,,,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z10g5353,Work,,"James H. Garrott, contractor, circa 1885",,"James Garrott, architect, and family",still image,[circa 1885],1885,,,,,,,,"Studio portrait of James H. Garrott, contractor.|~|James H. Garrott was a pioneer Los Angeles contractor. His son, James, became an architect.  ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, James A., b. 1865 or 66",,local,African American carpenters,lcsh,,,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1vq4kqv,Work,,"James H. Garrott, architect, circa 1915",,"James Garrott, architect, and family",still image,[circa 1915],1915,,,,,,,,"Studio portrait of James H. Garrott (Jr.).|~|James Homer Garrott, was an African-American architect active in the Los Angeles area in the mid-20th century who designed more than 200 buildings. He has been described as a ""pivotal black Avant garde modernist of the 1940s era. He earned his architect's license (1928), studied Architecture at the University of Southern California (1930-1934) and was the second African-American admitted to the American Institute of Architects (AIA) in Los Angeles  (1946).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, James H. (James Homer), 1897-1991",,local,African American architects,lcsh,,,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1r22jcq,Work,,"Jane Garrott, circa 1900",,"James Garrott, architect, and family",still image,[circa 1900],1900,,,,,,,,"Jane Garrott in a landscape, wearing a checked dress and apron, gesturing towards a bird on a line.  |~|Jane Garrott was the mother of Dr. Alva Curtis Garrott (first negro dentist in Los Angeles) and James H. Garrott (pioneer Los Angeles contractor). ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Jane, b. 1842 or 3",,local,African American women,lcsh,,,,,photographs,aat,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f07_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1m91spf,Work,,"Charles Nelson Gibson as a child, Sacramento, circa 1885",,Charlie Gibson as a child,still image,[circa 1885],1885,,,,,,,,"Studio portrait of Charles ""Charlie"" Nelson Gibson.  |~|Charlie Nelson Gibson was born in Sacramento. His family moved to Oakland in the late 19th century. He was a redcap for the Southern Pacific Railroad from 1913-1954. He and his wife, Maude, had three daughters, Thelma, Lois, and Audrey. Gibson was a member of the First African Methodist Episcopal Church of Oakland, the Retired Railroad Men's Club, and several masonic lodges.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gibson, Charles Nelson, 1878-1967",,local,African American railroad employees|~|African American children,lcsh|~|lcsh,Sacramento (Calif.),lcsh,,,Portrait photographs,tgm,Charlie Gibson ; Charlie Gibson as a child,"Box 9, Folder 7",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f07_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1gj122v,Work,,"Charles Nelson Gibson as a child with a wheelbarrow, Sacramento, circa 1885",,Charlie Gibson as a child,still image,[circa 1885],1885,,,,,,,,"Charles ""Charlie"" Nelson Gibson at the bottom of the steps to a wooden house holding a wheelbarrow. A woman and child are above at the top of the steps. |~|Charlie Nelson Gibson was born in Sacramento. His family moved to Oakland in the late 19th century. He was a redcap for the Southern Pacific Railroad from 1913-1954. He and his wife, Maude, had three daughters, Thelma, Lois, and Audrey. Gibson was a member of the First African Methodist Episcopal Church of Oakland, the Retired Railroad Men's Club, and several masonic lodges.",,1 photograph,"Written on the back of the photo: Charlie Gibson's childhood home, Sacramento, Calif. He said ""The best days of my life were spent here."" ",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gibson, Charles Nelson, 1878-1967",,local,African American railroad employees|~|African American children,lcsh|~|lcsh,Sacramento (Calif.),lcsh,,,photographs,aat,Charlie Gibson ; Charlie Gibson as a child,"Box 9, Folder 7",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f08_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1bs0987,Work,,"Hugh Gordon, circa 1930",,"Hugh Gordon, businessman",still image,[circa 1930],1930,,,,,,,,"Studio portrait of Hugh Gordon. |~|Hugh Gordon was the originator of the Pyramid Cooperative Grocery and Meat Market. The Hugh Gordon bookshop near 45h street on Central Avenue was founded with his legacy and named for him. His parents were slaves/servants of the John Brown Gordon family (John Brown Gordon (1832-1904), Georgia Governor and U.S. Senator, Confederate General)  from 1854 until they moved to California in the 1890s. He was a community activist and local black nationalist leader, along with his brother, the Reverend John Dawson Gordon.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gordon, Hugh Haviland, 1875-1946",,local,African American businesspeople,lcsh,Los Angeles (Calif.),,,,Portrait photographs,tgm,"Hugh Gordon ; Hugh Gordon, businessman","Box 9, Folder 8",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f09_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1709jgc,Work,,"Berthella Glenn Brooks, Los Angeles, circa 1920",,Berthella Glenn,still image,[circa 1920],1920,,,,,,,,Berthella Glenn Brooks standing in a yard; Berthella Glenn Brooks with 5 other men and women.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Brooks, Berthella Glenn, 1902-1935",,local,African American women        	|~|African American men,lcsh|~|lcsh,,,,,photographs,aat,Berthella Glenn ; Berthella Glenn,"Box 9, Folder 9",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1378sq6,Work,,"Mabel V. Gray with 12 other women, 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,Mabel V. Gray standing in the center of a group of 13 women in front of a brick building. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1zg898r,Work,,"Mabel V. Gray at a gathering, circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,"Mabel V. Gray seated with ten men and women standing with her, circa 1940s (?)|~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1tt67zb,Work,,"Mabel V. Gray with others in a church, circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,Mabel V. Gray (3rd from right) with eleven other men and women in the sanctuary of a church. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1q25h97,Work,,"Mabel V. Gray at an NACW gathering, circa 1950s (?)",,"Mabel Gray, women's club leader",still image,[1950s (?)],1950/1960,,,,,,,,Mabel V. Gray standing with six other women holding a banner for the California branch of the National Association of Colored Women. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1k94rmz,Work,,"Mabel V. Gray (center-right, at podium?), at a gathering, circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,"Smith, Jesse",,local,Mabel V. Gray at a gathering with 39 other people including young men in sailor uniforms and women. An image of Christ as the good shepherd is on the wall behind the group. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fj40wm,Work,,"Mabel V. Gray with members of the Southwest Regional Association of the NACW, Washington, D. C., circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,Nine women holding signs march in front of the White House. The signs read: Southwest Regional Assn. N-A-C-W / Lynching Must Go!; NACW California [banner]; District of Columbia Delegation / Speak! Speak! Mr. President; District of Columbia Delegation /  Protect Life and Liberty;  District of Columbia Delegation / Lynching Shows Weakness;  District of Columbia Delegation / Down with Lynching / Practice Democracy; Ohio Wants Lynching Stopped;  District of Columbia Delegation / We Are Against Lynching. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981|~|National Association of Colored Women (U.S.)",,local|~|naf,African American civic leaders,lcsh,Washington (D.C.),lcsh,,,photographs,aat,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z19s382z,Work,,"Mabel V. Gray, Helen Jenkins and others, circa 1950s (?)",,"Mabel Gray, women's club leader",still image,[1950s (?)],1950/1960,,,,,"Baker, Gil",,local,"Mabel V. Gray (seated, left) with ten other women including Helen Jenkins (standing on right) at a gathering. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.  ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981|~|Jenkins, Helen",,local|~|local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_008.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1612hbj,Work,,"Mabel V. Gray, at a gathering, circa 1950s (?)",,"Mabel Gray, women's club leader",still image,[1950s (?)],1950/1960,,,,,,,,Mabel V. Gray at seated at a dining room table with 15 other people. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_009.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1281rn8,Work,,"Mabel V. Gray, circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1950s (?)],1950/1960,,,,,,,,Studio portrait of Mabel V. Gray. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_010.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1xk9zkr,Work,,"Mabel V. Gray, circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,Studio portrait of Mabel V. Gray. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f11_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1st96wv,Work,,"Grace E. Grubbs, Sacramento (probably), circa 1908",,Grubbs family,still image,[circa 1908],1908,,,,,,,,Studio portrait of Grace Evelyn Grubbs. |~|Grace Evelyn Grubbs married Aaron Arthur Jenkins in 1916.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Jenkins, Grace Evelyn Grubbs, 1888-1952",,local,African American women,lcsh,,,,,Portrait photographs,tgm,Grubbs family ; Grubbs family,"Box 9, Folder 11",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f11_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1p28g7r,Work,,"Alma Grubbs and her mother Fanny Ray Grubbs, Sacramento, circa 1910",,Grubbs family,still image,[circa 1910],1910,,,,,,,,Studio portrait of Fannie Ray Grubbs (right) and her daughter Alma.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Grubbs, Fanny Elizabeth Ray, 1869-1920|~|Howard, Alma Eugenia Grubbs, 1892-1980",,local|~|local,Mothers and daughters|~|African American women,lcsh|~|lcsh,,,,,Portrait photographs,tgm,Grubbs family ; Grubbs family,"Box 9, Folder 11",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f11_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1j97qgk,Work,,"Fanny Ray Grubbs, Sacramento, circa 1890",,Grubbs family,still image,[circa 1890],1890,,,,,"Beals (Sacramento, Calif.) ",,local,Studio portrait of Fannie Ray Grubbs.,,1 photograph,"Photography studio: Beals, 415 J. St., Sacramento, Calif.",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Grubbs, Fanny Elizabeth Ray, 1869-1920",,local,African American women,lcsh,,,,,Portrait photographs,tgm,Grubbs family ; Grubbs family,"Box 9, Folder 11",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f11_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1dj6zpz,Work,,"Belle, Alma and Grace Grubbs, Sacramento, circa 1895",,Grubbs family,still image,[circa 1895],1895,,,,,,,,"Studio portrait of (from left): Belle, Alma and Grace Grubbs as young girls. They stand beside a cafe chair in front of a painted backdrop with a lake.  ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Grubbs, Isabel C., b. 1886|~|Howard, Alma Eugenia Grubbs, 1892-1980|~|Jenkins, Grace Evelyn Grubbs, 1888-1952",,local|~|local|~|local,African American families,lcsh,,,,,Portrait photographs,tgm,Grubbs family ; Grubbs family,"Box 9, Folder 11",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f11_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z18s66x5,Work,,"Grubbs family home, Sutter or Sacramento, (copy print made 1930-1989)",,Grubbs family,still image,[1930-1989],1930/1989,,,,,,,,Grubbs family home on a street in Sutter or Sacramento. The address on the house is 2618.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,Dwellings,tgm,,,,,photographs,aat,Grubbs family ; Grubbs family,"Box 9, Folder 11",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f12_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1515g82,Work,,[duplicate of :   uclalsc_1889_b11_f01_032],Private,"Harvey family, contractors",still image,[circa 1915],1915,,,,,,,,"Group portrait of contractor James Marsh Harvey (seated, center) with probably with his sons: Jessie, Frank, William and Earnest; his son -in-law Richard Fulks; and his daughter Ruby Fulks and two other women. They are outside a house. |~|James Marsh Harvey founded the Harvey Brothers Sand and Gravel contracting company. In 1900 the family lived in Kupfrians Park, Florida. By 1920, they had relocated to Los Angeles (1464 E. 23rd St.).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Harvey, James Marsh,  b. 1859 or 60|~|Harvey, Jessie, 1888-1955|~|Harvey, Frank A. (Frank Arthur), Sr., 1892-1946|~|Harvey, James Earnest, 1889-1954|~|Fulks, Ruby Harvey, 1887-1959|~|Fulks, William Richard, 1886-1933",,local|~|local|~|local|~|local|~|local|~|local,African American businesspeople,lcsh,,,,,Portrait photographs,tgm,"Harvey family ; Harvey family, contractors","Box 9, Folder 12",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f12_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z11c3dwr,Work,,"Woman in the family of James Marsh Harvey, 1890-1910",,"Harvey family, contractors",still image,[1890-1910],1890/1910,,,,,,,,"Studio portrait of a woman in the family of contractor James Marsh Harvey.|~|James Marsh Harvey founded the Harvey Brothers Sand and Gravel contracting company. In 1900 the family lived in Kupfrians Park, Florida. By 1920, they had relocated to Los Angeles (1464 E. 23rd St.).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,African American families,lcsh,,,,,Portrait photographs,tgm,"Harvey family ; Harvey family, contractors","Box 9, Folder 12",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f12_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1wm2xgc,Work,,"Sons of  James Marsh Harvey, circa 1915",,"Harvey family, contractors",still image,[circa 1915],1915,,,,,,,,"Group portrait of the four sons and son-in law of contractor James Marsh Harvey: Jessie, Frank, William and Earnest, and Richard Fulks. They are outside a house. |~|James Marsh Harvey founded the Harvey Brothers Sand and Gravel contracting company. In 1900 the family lived in Kupfrian Park, Florida. By 1920, they had relocated to Los Angeles (1464 E. 23rd St.).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Harvey, Jessie, 1888-1955|~|Harvey, James Earnest, 1889-1954|~|Harvey, William, b. 1890|~|Harvey, Frank A. (Frank Arthur), Sr., 1892-1946|~|Fulks, William Richard, 1886-1933",,local|~|local|~|local|~|local|~|local,African American businesspeople|~|African American families,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Harvey family ; Harvey family, contractors ; Daily Life in Black Los Angeles and California, 1885-1980 ; Business, Professionals, and Laborers, ; Diamond Coal Company (white-owned) and Harvey Brothers Sand and Gravel Contractors","Box 9, Folder 12",,,,
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f12_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1rv25tx,Work,,"Drawing of Emma Harvey, wife of contractor James Marsh Harvey, circa 1890",,"Harvey family, contractors",still image,[circa 1890],1890,,,,,,,,"Portrait drawing of Emma Harvey. |~|James Marsh Harvey founded the Harvey Brothers Sand and Gravel contracting company. In 1900 the family lived in Kupfrians Park, Florida. By 1920, they had relocated to Los Angeles (1464 E. 23rd St.).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Harvey, Malesta Emma, b. 1872",,local,African American families,lcsh,,,,,drawings,aat,"Harvey family ; Harvey family, contractors","Box 9, Folder 12",,,,
