File Name,Title,Object Type,Item Sequence,viewingHint,AltIdentifier.local,Thumbnail,Finding Aid URL,Alt ID.url,Item ARK,Parent ARK (fester),Parent ARK,Opac url,Date.creation,Date.normalized,Summary,Description.caption,Description.note,Description.fundingNote,Language,Name.repository,Rights.servicesContact,Type.genre,Name.subject,Subject geographic,Text direction,IIIF Range,Representative image,Masthead,Featured image,Rights.copyrightStatus,Type.typeOfResource,IIIF Manifest URL
,Wartime Exile: The Exclusion of the Japanese Americans From the West Coast ,Work,,individuals,"Collection 131, Box 2, Folder 18",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7vz6,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1df8dnm,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1946,1946,,,"Report on the justification for incarceration of Japanese and Japanese Americans, including a history of Japanese travels to North America beginning 1610, and general descriptions of Japanese and Japanese American populations in San Francisco, Los Angeles, Sacramento, Portland, and Seattle. Gift of Bradford Smith.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",reports,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1df8dnm/manifest
,The Wartime Handling of Evacuee Property ,Work,,individuals,"Collection 131, Box 2, Folder 19",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65b7h,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z18p7p06,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1946,1946,,,"Report on property issues created by incarceration, including the raid on Nichiren Temple, Los Angeles. Gift of Bradford Smith.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",reports,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18p7p06/manifest
,"War Time Authority Community Government Handbook: A Summation of the Functions, Organization, and Relocationships of the Council of Administration ",Work,,individuals,"Collection 131, Box 2, Folder 20",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm33ph,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z14x6x8g,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1943,1943,,,"Summary of the organization, techniques, function, and objectives of incarceration camp Community Councils in 1942-1943.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",reports,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x6x8g/manifest
,"""What We're Fighting For"": Statements by United States Servicemen about Americans of Japanese Descent ",Work,,individuals,"Collection 131, Box 2, Folder 21",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4qwf,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z11565jf,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1944,1944,,,Pamphlet attesting to the loyalty of Nisei soldiers.,Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",pamphlets,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11565jf/manifest
,A Barrack Becomes A Home: A Cooperative Project in Homemaking by the Students of the Home Economics and Woodshop Departments of the Manzanar Secondary School ,Work,,individuals,"Collection 131, Box 4, Folder 1",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3mh9,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1wh4chx,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1945 January 5,1945-01-05,,,"Pamphlet prepared by Beatrice White, Home Economics Supervisor, Manzanar Secondary Schools, documenting class projects. Includes photographs of a typical Manzanar barrack interior and of altered barracks.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",pamphlets,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh4chx/manifest
,"Camp Harmony Newsletter, v. I no. 4-8",Work,,individuals,"Collection 131, Box 4, Folder 2",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86zd0,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1rr3mq9,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1942 May-June,1942-05/1942-06,,,"Camp Harmony Assembly Center newsletter, Puyallup, Washington. Includes articles on daily life in the incarceration camp, such as conditions, sports, school, the temporary detention center, and employment.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",newsletters,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr3mq9/manifest
,"Camp Harmony Newsletter, v. I no. 9-11",Work,,individuals,"Collection 131, Box 4, Folder 3",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3f1k,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1n02vzf,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1942 July-August,1942-07/1942-08,,,"Camp Harmony Assembly Center newsletter, Puyallup, Washington. Includes articles on daily life in the incarceration camp, such as conditions, sports, school, the temporary detention center, and employment.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",newsletters,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n02vzf/manifest
,Education Section Summary ,Work,,individuals,"Collection 131, Box 4, Folder 4",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8254,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1h7247h,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1945 May 31,1945-05-31,,,"Report on the closing of Manzanar's education system, prepared for Ralph P. Merritt for the WRA. Includes brief overview of pre-school, elementary, secondary school, adult education programs, and library systems. Final page includes signatures of Manzanar education staff. Cover artwork by Takamura, 1942.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",reports,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h7247h/manifest
,Lil Dan'l: One Year In A Relocation Center ,Work,,individuals,"Collection 131, Box 4, Folder 5",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5382,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1cg1cj7,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1943,1943,,,Limited edition pictorial review documenting the first year of life in the Rohwer incarceration camp. Designed and illustrated by George Akimoto.,Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",reviews (documents),,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg1cj7/manifest
,"Manzanar High School Yearbook, ""Cardinal and Gold"" ",Work,,individuals,"Collection 131, Box 4, Folder 6",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5wgd,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z17q0mwd,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1943,1943,,,Soft cover yearbook for the Manzanar incarceration camp graduating class of summer 1943.,Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",school yearbooks,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q0mwd/manifest
,"Manzanar High School Yearbook, ""Our World: Manzanar, California"" ",Work,,individuals,"Collection 131, Box 4, Folder 7",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4s0x,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z13x9w43,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1943-1944,1943/1944,,,Hardcover yearbook for the Manzanar incarceration camp graduating class of 1944. Illustrated.,Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",school yearbooks,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13x9w43/manifest
,"Manzanar High School Yearbook, ""Valediction"" ",Work,,individuals,"Collection 131, Box 4, Folder 8",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11skq,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1087tsj,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1945,1945,,,Soft cover yearbook for the Manzanar incarceration camp graduating class of 1945. Illustrated.,Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",school yearbooks,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087tsj/manifest
,Manzanar Libraries and Visual Aid Program ,Work,,individuals,"Collection 131, Box 4, Folder 9",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19616w8,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1vh7bb3,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1945 January 2,1945-01-02,,,"Report prepared by Ruth Budd, Director of School and Community Libraries. Report covers library history, staff training, fiction library, high school and elementary division. Includes black and white photographs of staff and facilities.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",reports,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh7bb3/manifest
,"Minidoka Irrigator, v. I no. 15-20",Work,,individuals,"Collection 131, Box 4, Folder 10",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn209c,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1qr6kkx,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1942 November,1942-11,,,"Minidoka incarceration camp newsletter. Includes articles on daily life in the camp, such as conditions, sports, school, and employment. Also includes a Japanese Language section on the back page with a brief English guide.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",newsletters,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr6kkx/manifest
,"Minidoka Irrigator, v. I no. 4-14",Work,,individuals,"Collection 131, Box 4, Folder 11",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8fw5,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1m05twz,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1942 September-October,1942-09/1942-11,,,"Minidoka incarceration camp newsletter. Includes articles on daily life in the camp, such as conditions, sports, school, and employment. Also includes a Japanese Language section on the back page with a brief English guide.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",newsletters,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m05twz/manifest
,"Senior Edition: The Spot, v. III no. 7 ",Work,,individuals,"Collection 131, Box 4, Folder 12",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4rst,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1g7536g,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1944 April 6,1944-04-06,,,Student newsletter from Manzanar. Includes senior class wills of last graduating class from Manzanar High.,Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",newsletters,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g7536g/manifest
,Toy Loan Library ,Work,,individuals,"Collection 131, Box 4, Folder 13",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7wdf,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z1bg4bh6,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,circa 1944,1944,,,"Pamphlet on the Manzanar Toy Loan Project, began in 1944. Topics include founding, organization, objectives, floor plan, and mimeographed forms used by the Center. Booklet also includes six black and white photographs of children at the Toy Loan Center.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",pamphlets,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg4bh6/manifest
,"Trek, v. 1 no. 1",Work,,individuals,"Collection 131, Box 4, Folder 14",https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k667gp,https://oac.cdlib.org/findaid/ark:/13030/tf867nb5b5/,,ark:/21198/z16q3kqk,ark:/21198/z1wm32vb,ark:/21198/z1wm32vb|~|ark:/21198/n11s67,http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4232768,1942 January 12,1942-01-12,,,"Special publication of Reports Division, Central Utah Relocation Project (Topaz), compiled by camp incarcerees. Consists of short stories, essays, and a biographical sketch of Mine Okubo. Includes artwork by Mine Okubo.",Digitization of these materials has been generously supported as part of the OpenUCLA Centennial Initiative.,eng,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",reports,,,,,,,,copyrighted,text,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q3kqk/manifest
