Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Visibility,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Name.artist,Name.photographer,Relation.isPartOf,Title,Date,Format.dimensions,Format.medium,Description,Description.note,Description.abstract
Art Department Digital Image Collection,ark:/21198/zz0009m1dt,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1dt-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Rebecca, Taos, New Mexico",1930,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1fb,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1fb-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Rebecca Hawk, Taos, New Mexico",1932,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1gv,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1gv-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,Rebecca,1922,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1hc,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1hc-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Oil Refinery, Tema, Ghana",1963,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1jw,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1jw-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"The Market, Aswan, Egypt",1959,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1kd,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1kd-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Rebecca, New Mexico",1931,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1mx,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1mx-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Rebecca, New Mexico",1932,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1nf,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1nf-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"The Docks, New York",1922,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1pz,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1pz-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Ion Diaconu and Ilie Costache, Sapinesti, Romania",1960,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1qg,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1qg-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Tide Going Out, South Uist, Hebrides",1954,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1r0,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1r0-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,John Marin,1930,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1sh,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1sh-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,"Iron Latch, East Jamaica, Vermont",1943,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1t1,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1t1-1-master.tif,,,private,,,,,,copyrighted,"Strand, Paul",,Photography Collection,Akley Motion Picture Camera,1922,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1vj,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1vj-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Elizabeth Taylor 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1w2,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1w2-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Bridgitte Bardot 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1xk,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1xk-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Vivien Leigh 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m1z3,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m1z3-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Marlene Dietrich 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m203,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m203-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Elizabeth Taylor 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m21m,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m21m-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Catherine Deneuve 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m224,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m224-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Elizabeth Taylor 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m23n,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m23n-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Audrey Hepburn 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m245,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m245-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Greta Garbo 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m25p,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m25p-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Rita Heywarth 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m266,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m266-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Audrey Hepburn 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m27q,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m27q-2-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Elizabeth Taylor 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m287,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m287-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Marlene Dietrich 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m29r,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m29r-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Greta Garbo 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2b8,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2b8-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Audrey Hepburn 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2cs,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2cs-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Marlene Dietrich 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2d9,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2d9-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Ingrid Bergman 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2ft,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2ft-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Vivien Leigh 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2gb,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2gb-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Ingrid Bergman 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2hv,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2hv-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Marlene Dietrich 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2jc,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2jc-1-master.tif,,,private,,,,,,copyrighted,"Davis, Stuart",,Painting and Drawing Collection,Visa,1951,,oil on canvas,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2kw,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2kw-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(b/w)/after Audrey Hepburn,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2md,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2md-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Sylvia Kristel 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2nx,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2nx-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/Black Marilyn,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2pf,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2pf-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Sylvia Kristel 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2qz,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2qz-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Liza Minelli 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2rg,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2rg-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Catherine Deneuve 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2s0,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2s0-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Sylvia Kristel 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2th,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2th-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/Red Marilyn,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2v1,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2v1-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Sophia Lauren 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2wj,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2wj-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Setsuko Hara,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2x2,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2x2-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Catherine Deneuve 4,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m2zk,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m2zk-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Faye Dunaway 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m30k,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m30k-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(b/w)/after Brigitte Bardot,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m313,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m313-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Jane Fonda 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m32m,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m32m-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Shima Iwashita,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m334,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m334-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Sylvia Kristel 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m34n,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m34n-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Jane Fonda 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m355,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m355-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(b/w)/after Greta Garbo 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m36p,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m36p-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Jodie Foster 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m376,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m376-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Central Park West, New York City",1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m38q,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m38q-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/Brigitte Bardot 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m397,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m397-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Jane Fonda 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3br,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3br-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Bond and Broadway, New York City",,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3c8,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3c8-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Bond Girl 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3ds,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3ds-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Kevin at St Lukes Place, New York City",,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3f9,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3f9-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Catherine Deneuve 3,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3gt,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3gt-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Momoe Yamaguchi,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3hb,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3hb-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Andrew as a Sailor, New Haven",1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3jv,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3jv-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/White Marilyn,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3kc,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3kc-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Broken Column, Krakau",1995,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3mw,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3mw-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Faye Dunaway 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3px,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3px_716984_master.tif,,,private,,,,,,copyrighted,"Bolande, Jennifer",,New Genres Collection,Cascade,1987,144 x 36,duratrans,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3rz,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3rz-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Tree Trunks, Sans Souci",,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3sg,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3sg-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Faye Dunaway 2,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3t0,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3t0-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(b/w)/after Liza Minelly,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3vh,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3vh-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Photography Collection,Self Portrait(Actress)/after Ingrid Bergman 1,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009m3w1,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009m3w1-1-master.tif,,,private,,,,,,copyrighted,"Yasumasa, Morimura ",,Painting and Drawing Collection,Self Portrait(b/w)/after Ingrid Bergman,,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mg5g,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mg5g-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Egyptian column, New Haven",1994,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mg60,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mg60-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Alan, New York City",1990,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mg7h,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mg7h-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Building, Potsdam",1992,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mg81,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mg81-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Tomb at Pere Lachaise, Paris",1992,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mg9j,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mg9j-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Jimmy Paul, New York City",1991,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgb2,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgb2-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Satorius, Berlin",1993,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgck,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgck-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"John Kelly, New York City",1990,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgd3,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgd3-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Felix at Dwight Street, New Haven",1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgfm,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgfm-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Nan at  Kopenickerstrasse, Berlin",1994,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgg4,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgg4-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Brownstones, New Haven",1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mghn,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mghn-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Babette, Queens",1977,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgj5,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgj5-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,Andrew on New Haven Green,1996,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgkp,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgkp-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Pointed Bushes, Versailles",1993,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgm6,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgm6-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Billy and Klaus, East Hampton",1994,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgnq,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgnq-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Chris at Rue Andre Antoine, Paris",1980,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgp7,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgp7-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Bush at Charlottenburg, Berlin",1995,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgqr,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgqr-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Jose Marie and Scott, Berlin",1992,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgr8,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgr8-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Chris at Elizabeth street, New York City",1979,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgss,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgss-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Andrew at Battery Park, New York City",1994,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgt9,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgt9-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Tree by the Road, Czechoslovakia",1992,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgvt,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgvt-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Daniel, New York City",1995,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgwb,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgwb-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Thilo, Berlin",1994,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgxv,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgxv-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Telephone Pole, New Haven",1995,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mgzc,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mgzc-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Gina at her Loft, New York City",1990,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mh0c,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mh0c-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Vine, East Hampton",1993,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mh1w,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mh1w-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Twenty-third Street, New York City",1995,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mh2d,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mh2d-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Mark at Otis Street, Cambridge",1977,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mh3x,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mh3x-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Jojo at Mercer Street, New York City",1994,,,,,
Art Department Digital Image Collection,ark:/21198/zz0009mh4f,ark:/21198/zz0002wfnx,2,Completed,Work,art/image/21198-zz0009mh4f-1-master.tif,,,private,,,,,,copyrighted,"Armstrong, David",,Photography Collection,"Lampost, Tiergartn, Berlin",1995,,,,,
