Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Thumbnail,Local identifier,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,IIIF Manifest URL
Work,América Deportiva 1946-08-12,ark:/21198/z1xm10v2,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807nq9,ihc_americadeportiva_19460812,,12 de Agosto de 1946,1946-08-12,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xm10v2/manifest
Work,América Deportiva 1946-08-19,ark:/21198/z1sv084r,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4phw,ihc_americadeportiva_19460819,,19 de Agosto de 1946,1946-08-19,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 33,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sv084r/manifest
Work,América Deportiva 1946-08-26,ark:/21198/z1p586t3,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3m31,ihc_americadeportiva_19460826,,26 de Agosto de 1946,1946-08-26,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p586t3/manifest
Work,América Deportiva 1946-09-02,ark:/21198/z1jd7g47,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s28g5,ihc_americadeportiva_19460902,,2 de Septiembre de 1946,1946-09-02,15 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd7g47/manifest
Work,América Deportiva 1946-09-09,ark:/21198/z1dn6qdh,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322g1h,ihc_americadeportiva_19460909,,9 de Septiembre de 1946,1946-09-09,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 36,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn6qdh/manifest
Work,América Deportiva 1946-09-16,ark:/21198/z18w5zps,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g479dc,ihc_americadeportiva_19460916,,16 de Septiembre de 1946,1946-09-16,13 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w5zps/manifest
Work,América Deportiva 1946-09-23,ark:/21198/z15456x9,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h44nx,ihc_americadeportiva_19460923,,23 de Septiembre de 1946,1946-09-23,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15456x9/manifest
Work,América Deportiva 1946-09-30,ark:/21198/z11c4g60,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht58dd,ihc_americadeportiva_19460930,,30 de Septiembre de 1946,1946-09-30,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11c4g60/manifest
Work,América Deportiva 1946-10-07,ark:/21198/z1wm3zrr,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv4518,ihc_americadeportiva_19461007,,7 de Octubre de 1946,1946-10-07,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wm3zrr/manifest
Work,América Deportiva 1946-10-14,ark:/21198/z1rz1xbd,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx90cp,ihc_americadeportiva_19461014,,14 de Octubre de 1946,1946-10-14,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz1xbd/manifest
Work,América Deportiva 1946-10-21,ark:/21198/z1n615qq,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23mj5,ihc_americadeportiva_19461021,,21 de Octubre de 1946,1946-10-21,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n615qq/manifest
Work,América Deportiva 1946-10-26,ark:/21198/z1hf0f1v,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613kgj,ihc_americadeportiva_19461026,Numero Souvenir.,26 de Octubre de 1946,1946-10-26,61 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no.,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hf0f1v/manifest
Work,América Deportiva 1946-10-28,ark:/21198/z1cn9p84,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g870f,ihc_americadeportiva_19461028,,28 de Octubre de 1946,1946-10-28,8 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn9p84/manifest
Work,América Deportiva 1946-11-04,ark:/21198/z17w8xhz,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h15v6,ihc_americadeportiva_19461104,Two issues numbered XLIV.,4 de Noviembre de 1946,1946-11-04,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17w8xhz/manifest
Work,América Deportiva 1946-11-11,ark:/21198/z14485sx,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk03fb,ihc_americadeportiva_19461111,Two issues numbered XLIV.,11 de Noviembre de 1946,1946-11-11,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14485sx/manifest
Work,América Deportiva 1946-11-18,ark:/21198/z10c7f32,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8mdf,ihc_americadeportiva_19461118,,18 de Noviembre de 1946,1946-11-18,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c7f32/manifest
Work,América Deportiva 1946-11-25,ark:/21198/z1vq5mzs,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225dx5,ihc_americadeportiva_19461125,,25 de Noviembre de 1946,1946-11-25,13 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq5mzs/manifest
Work,América Deportiva 1946-11,ark:/21198/z1qz4w9c,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h15wn,ihc_americadeportiva_194611souvenir,"Edicion especial ""Numero Souvenir"". No issue number.",Noviembre de 1946,1946-11,15 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no.,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz4w9c/manifest
Work,América Deportiva 1946-12-02,ark:/21198/z1m644n7,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9qr4,ihc_americadeportiva_19461202,Two issues numbered XLVII.,2 de Diciembre de 1946,1946-12-02,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m644n7/manifest
Work,América Deportiva 1946-12-09,ark:/21198/z1gf3cvm,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx03vq,ihc_americadeportiva_19461209,Two issues numbered XLVII.,9 de Diciembre de 1946,1946-12-09,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf3cvm/manifest
Work,América Deportiva 1946-12-16,ark:/21198/z1bp2n49,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17pvt,ihc_americadeportiva_19461216,,16 de Diciembre de 1946,1946-12-16,13 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bp2n49/manifest
Work,América Deportiva 1946-12-23,ark:/21198/z16x1wc4,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj244z,ihc_americadeportiva_19461223,,23 de Diciembre de 1946,1946-12-23,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16x1wc4/manifest
Work,América Deportiva 1946-12-30,ark:/21198/z1379v1f,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm11p7,ihc_americadeportiva_19461230,,30 de Diciembre de 1946,1946-12-30,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,"Gomez Nieto y Elola, Daniel",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 03 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1379v1f/manifest
Work,América Deportiva 1948-01-05,ark:/21198/z1zg9bj4,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z91zn5,ihc_americadeportiva_19480105,,5 de Enero de 1948,1948-01-05,13 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg9bj4/manifest
Work,América Deportiva 1948-01-12,ark:/21198/z1tq8kxr,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g479hq,ihc_americadeportiva_19480112,,12 de Enero de 1948,1948-01-12,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq8kxr/manifest
Work,América Deportiva 1948-01-19,ark:/21198/z1pz7v6f,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d5373q,ihc_americadeportiva_19480119,,19 de Enero de 1948,1948-01-19,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz7v6f/manifest
Work,América Deportiva 1948-01-26,ark:/21198/z1k673gd,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v724t7,ihc_americadeportiva_19480126,,26 de Enero de 1948,1948-01-26,13 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k673gd/manifest
Work,América Deportiva 1948-02-02,ark:/21198/z1ff6bq7,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w60js,ihc_americadeportiva_19480202,,2 de Febrero de 1948,1948-02-02,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ff6bq7/manifest
Work,América Deportiva 1948-02-09,ark:/21198/z19p5m0x,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4b8v,ihc_americadeportiva_19480209,,9 de Febrero de 1948,1948-02-09,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19p5m0x/manifest
Work,América Deportiva 1948-02-16,ark:/21198/z1613jnc,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3kzt,ihc_americadeportiva_19480216,,16 de Febrero de 1948,1948-02-16,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1613jnc/manifest
Work,América Deportiva 1948-02-23,ark:/21198/z1282sw6,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9pgh,ihc_americadeportiva_19480223,,23 de Febrero de 1948,1948-02-23,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1282sw6/manifest
Work,América Deportiva 1948-03-01,ark:/21198/z1xh29hn,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40gkr,ihc_americadeportiva_19480301,,1 de Marzo de 1948,1948-03-01,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh29hn/manifest
Work,América Deportiva 1948-03-08,ark:/21198/z1sr1jsx,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18652p4,ihc_americadeportiva_19480308,,8 de Marzo de 1948,1948-03-08,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr1jsx/manifest
Work,América Deportiva 1948-03-15,ark:/21198/z1p00t1g,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh66d5,ihc_americadeportiva_19480315,,15 de Marzo de 1948,1948-03-15,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p00t1g/manifest
Work,América Deportiva 1948-03-22,ark:/21198/z1j70277,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14486p0,ihc_americadeportiva_19480322,,22 de Marzo de 1948,1948-03-22,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j70277/manifest
Work,América Deportiva 1948-03-29,ark:/21198/z1df99hz,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k674b1,ihc_americadeportiva_19480329,,29 de Marzo de 1948,1948-03-29,14 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1df99hz/manifest
Work,América Deportiva 1948-04-05,ark:/21198/z18s787d,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3k73,ihc_americadeportiva_19480405,,5 de Abril de 1948,1948-04-05,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s787d/manifest
Work,América Deportiva 1948-04-12,ark:/21198/z1516hjf,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3sc2,ihc_americadeportiva_19480412,,12 de Abril de 1948,1948-04-12,10 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1516hjf/manifest
Work,América Deportiva 1948-04-19,ark:/21198/z1185rv5,ark:/21198/z13j5z8d|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573z9m,ihc_americadeportiva_19480419,,19 de Abril de 1948,1948-04-19,12 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Garcia, Carlos","Enriquez, Celso",Sports -- Cuba -- Periodicals|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 05 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1185rv5/manifest
