Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002rkpk,ark:/21198/zz0002np7z,2,Completed,2020-06-17 10:27:21,Work,latimes/masters/clusc_8_1_00340028a.tif,,,,,Observatories $z California $z Los Angeles County|~|Solar telescopes|~|Science,still image,copyrighted,news photographs,Griffith Observatory,Los Angeles (Calif.),,,"Meyer, Rick",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",BIG EYES ON THE SKIES--Paul Roques adjusts the newly refurbished solar telescope at the Griffith Observatory. More than a million people are expected to visit observatory this year.,,34.118323,,,1978-06-12,,"June 12, 1978",,uclalat_1429_b935_287626,1 photograph,b&w negative,,-118.300036,"Paul Roques operating solar telescope at Griffith Observatory, Los Angeles, 1978",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002rkpk
Los Angeles Times Photographic Archive,ark:/21198/zz0002vcdw,ark:/21198/zz0002np7z,2,Completed,2020-06-17 10:43:07,Work,latimes/masters/clusc_8_1_00326039a.tif,,,,,Skid row--California--Los Angeles|~|Inner cities--California--Los Angeles|~|Storefronts--California--Los Angeles County|~|Fire stations--California--Los Angeles County|~|Environment,still image,copyrighted,news photographs,,"Los Angeles (Calif.)--Buildings, structures, etc.",,,"Oliver, R. L.",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","TARGET AREA--The 200 block of E. 5th St., east of Los Angeles St., is one of prime targets in $100 million attack on Skid Row. At right is deactivated city fire station, its entryway used as meeting place for the slum's many habitues. Here beer and wine flow as do tales of misery.",,34.045537,35 mm.,,,,"January 30, 1967|~|1967-01-30",,uclalat_1429_b589_235119,1 photograph,b&w negative,,-118.246698,"Pedestrians and storefronts along skid row at 200 block of E. 5th Street in Los Angeles, Calif., 1967",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vcdw
Los Angeles Times Photographic Archive,ark:/21198/zz0002ptkh,ark:/21198/zz0002np7z,2,Completed,2020-06-17 10:58:44,Work,latimes/masters/clusc_8_1_00328198a.tif,,,,,Religious gatherings--California--Los Angeles County|~|Jehovah's Witnesses--California--Los Angeles County|~|Outdoor religious services--California--Los Angeles County|~|Baptism|~|Religion,still image,copyrighted,news photographs,,Los Angeles (Calif.),,,"Rogers, Art",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","A GATHERING OF WITNESSES--Thousands of persons attending a regional convention of Jehovah's Witnesses at Dodger Stadium sit under parasols in the warm sun during a Friday service in which 1,323 new ministers, or members, were baptized, below. Two portable pools were set up for the rites, witnessed by 47,000.",,34.073459,5 x 5 cm.,,1974-07-26,,"July 26, 1974",,uclalat_1429_b736_278462A-1,1 photograph,b&w negative,,-118.240354,"People being baptized during Jehovah's Witnesses convention at Dodger Stadium in Los Angeles, Calif., 1974",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ptkh
Los Angeles Times Photographic Archive,ark:/21198/zz0002pv9v,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:23:41,Work,latimes/masters/clusc_8_1_00328133a.tif,,,,,Governors--Dwellings--California|~|Government|~|Landmarks,still image,copyrighted,news photographs,,Sacramento (Calif.),,,"Mally, Michael",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","TOURIST ATTRACTION--Tourists enter to inspect old governor's mansion, now a historical landmark. State Parks Dept. hopes to make it into a museum. Fire danger confines tourists to first two floors.",,38.580244,35 mm.,,1974-10-13,,"October 13, 1974",,uclalat_1429_b739_279028B-1,1 photograph,b&w negative,,-121.484679,"People entering the Governor's Mansion of California in Sacramento, Calif., 1974",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002pv9v
Los Angeles Times Photographic Archive,ark:/21198/zz002cv28z,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:28:08,Work,latimes/masters/uclamss_1429_5094.tif,,,,,Track and field athletes $z California $z Los Angeles|~|Discus throwing $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Hall, Bob",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text on negative sleeve: Hall, Bob track",,34.023214,,,1929/1932,Bob Hall was a USC Trojan track and football star between 1929 and 1932.,[between 1929-1932],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_5094,1 photograph,b&w nitrate negative,,-118.288754,"USC Trojan track and field athlete Bob Hall throwing discus, Los Angeles, 1929-1932",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cv28z
Los Angeles Times Photographic Archive,ark:/21198/zz002h8h7r,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:29:32,Work,latimes/masters/uclamss_1429_11691.tif,,,,,Football $z California $z Los Angeles|~|Football players $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|University of Southern California $x Football|~|UCLA Bruins (Football team)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 14835 -- USC CS UCLA football Herod 11-24-38 [stamped:] DEC 6 1938,,34.014108,,,1938-11-24,"Trojan attempts to run across the field with the football, a referee following them closely. The stands in the background are all crowded with fans.","November 24, 1938",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_11691,1 photograph,b&w nitrate negative,,-118.288046,"USC Trojans play against UCLA Bruins at Memorial Coliseum, Los Angeles, 1938",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h8h7r
Los Angeles Times Photographic Archive,ark:/21198/zz002h8h5q,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:30:52,Work,latimes/masters/uclamss_1429_11690.tif,,,,,Football $z California $z Los Angeles|~|Football players $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|University of Southern California $x Football|~|UCLA Bruins (Football team)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 14835 -- USC CS UCLA football Herod 11-24-38 [stamped:] DEC 6 1938,,34.014108,,,1938-11-24,Players from Trojans and Bruins on the field at Memorial Stadium. Some spectators are visible in the stands in the background.,"November 24, 1938",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_11690,1 photograph,b&w nitrate negative,,-118.288046,"USC Trojans play against UCLA Bruins at the Memorial Coliseum, Los Angeles, 1938",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h8h5q
Los Angeles Times Photographic Archive,ark:/21198/zz0002pw0p,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:32:46,Work,latimes/masters/clusc_8_1_00328148a.tif,,,,,Baseball players--California--Los Angeles|~|College athletes--California--Los Angeles County|~|Sports|~|People,still image,copyrighted,news photographs,"Lambert, John, 1953-",Los Angeles (Calif.),,,"Lachman, Robert",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",GANGWAY--USC's John Lambert makes Oregon forward Stu Jackson flinch backward as Lambert swoops in to make a layup in Saturday game at the Sports Arena. Trojans held on to win by 92-90 score.,,34.012720,35 mm.,,1975-02-16,,"February 16, 1975",,uclalat_1429_b741_279436-1,1 photograph,b&w negative,,-118.284034,"USC's John Lambert going up for a basket as Oregon's Stu Jackson watches during game in Los Angeles, Calif., 1975",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002pw0p
Los Angeles Times Photographic Archive,ark:/21198/zz002dfzxc,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:33:38,Work,latimes/masters/uclamss_1429_8151.tif,,,,,Building construction $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from newspaper caption: The thirteen-story, height-limit Commercial Exchange Building at Eighth and Olive streets is being sliced in half to conform to the setback line of Olive street. Superimposed dotted lines indicate the ten-foot section which is being removed.|~|Text from negative sleeve: 1841 - Commercial Exchange Commercial Exchange Bldg 8 + Olive St to be moved 8-27-35 [stamped:] Aug 30 1935|~|Handwritten on negative: Bldg 8 + Olive to be moved 8-[?]-35",,34.045178,,,1935-08,"The building is captured in a photograph taken across the street. Pedestrians and cars can be seen on the street.|~|Photograph appears with the article, ""Height-Limit Building Cut for Setback Lines,"" Los Angeles Times, 29 Aug 1935: A2.|~|Engineers and architects will attempt to remove a ten-foot slice through the center of a huge office building. After the work is finished cement runways will be built under the west half and the mass will be slipped to the east and the two halves reunited.",August 1935,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_8151,1 photograph,b&w nitrate negative,,-116.928186,"Commercial Exchange Building before it is partially dissected, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfzxc
Los Angeles Times Photographic Archive,ark:/21198/zz002dfzzw,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:35:45,Work,latimes/masters/uclamss_1429_8152.tif,,,,,Building construction $z California $z Los Angeles|~|Lampposts $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: [?] to be moved 8-22-35|~|Text from negative sleeve: 1841 - Commercial Exchange Commercial Exchange Bldg 8 + Olive St to be moved 8-27-35 [stamped:] Aug 30 1935,,34.045178,,,1935-08,"Engineers and architects will attempt to remove a ten-foot slice through the center of a huge office building. After the work is finished cement runways will be built under the west half and the mass will be slipped to the east and the two halves reunited.|~|Similar photograph appears with the article, ""Height-Limit Building Cut for Setback Lines,"" Los Angeles Times, 29 Aug 1935: A2.",August 1935,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_8152,1 photograph,b&w nitrate negative,,-116.928186,"Commercial Exchange Building before it is partially dissected, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfzzw
Los Angeles Times Photographic Archive,ark:/21198/zz002ctkjw,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:40:09,Work,latimes/masters/uclamss_1429_4696.tif,,,,,Fans (Persons)--California--Los Angeles|~|Shamrocks|~|Football $z California $z Los Angeles|~|Marching bands|~|Crowds $z California $z Los Angeles|~|Mascots,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Southern California Trojans (Football team)|~|Notre Dame Fighting Irish (Football team)|~|University of Notre Dame. $b Band","Exposition Park (Los Angeles, Calif.)",,,"Snyder, Bill|~|Strite, Paul C., $d 1904 or 05-1937",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: N Dame 12-1-28|~|Text from newspaper caption: [...] Trojan rooting section paying its respects to the Irish with a shamrock. [...] [Los Angeles Times, 2 Dec. 1928: A3]|~|Text from negative sleeve: Football, Notre Dame Vs. U.S.C. 1928|~|Credit line from photo spread: (Photos by Paul Strite and Bill Synder [sic], Times staff photographers, and by F. and A.) [Los Angeles Times, 2 Dec. 1928: A3]",,34.014214,,,1928-12-01,"The camera sits at about the 30 yard line and looks across the Coliseum's field during halftime of the USC and Notre Dame football game. The Band of the Fighting Irish marches on the field at left. Beyond the field, the stadium's stands stretch across the image. At center, the rooting section depicts a large shamrock.|~|Likely related to the article, ""TROJAN ROOTING SECTION TRIES TO OUTDO ELEVEN,"" Los Angeles Times, 2 Dec. 1928: A2|~|Appears in the photo spread titled, ""When Troy's Valiant Gridders Vanquished Notre Dame Eleven,"" Los Angeles Times, 2 Dec. 1928: A3","December 1, 1928",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4696,1 photograph,b&w nitrate negative,,-118.288068,"USC's rooting section depicts a shamrock as a show of respect to Notre Dame's Fighting Irish, Los Angeles, 1928",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ctkjw
Los Angeles Times Photographic Archive,ark:/21198/zz002ctk14,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:41:49,Work,latimes/masters/uclamss_1429_4681.tif,,,,,Football $z California $z Los Angeles|~|Crowds $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Stanford Cardinal (Football team)|~|Southern California Trojans (Football team)","Exposition Park (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Football, Stanford Vs USC 1931",,34.014214,,,1931-11-07,"Likely related to the article, ""Front Page 1 -- No Title: Trojans Triumph in 19-0 Game Crowd of 93,000 Spectators Sees Indians Toppled by Ancient Grid Rivals Shaver, Mohler and Pinckert Sparkle for Winners at Olympic Stadium,"" Los Angeles Times, 8 Nov. 1931: 1|~|The camera looks east and pans down at the Coliseum's field during the USC and Stanford football game of 1931. Along the bottom edge, crowds fill stands that descend towards the field. The field sits in the near distance at center. Players on the field line up for a play at right, just beyond the near end zone. Crowds fill the stands as they wrap around the long sides of the field. The main entrance to the Coliseum rises at the far end of the field in the distance at center.","[circa November 7, 1931]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4681,1 photograph,b&w nitrate negative,,-118.288068,"Bird's-eye view of the USC and Stanford football game at the Coliseum, Los Angeles, 1931",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ctk14
Los Angeles Times Photographic Archive,ark:/21198/zz002cwm63,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:42:29,Work,latimes/masters/uclamss_1429_6397.tif,,,,,Fourth of July celebrations $z California $z Los Angeles County|~|Spectators $z California $z Los Angeles|~|Flags $x American|~|Missions $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"San Fernando, Rey de España (Mission : San Fernando, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from newspaper caption: San Fernando in Festival Garb Above, the San Fernando Mission frontage on Brand Boulevard. Below, at the barbecue, where thousands were entertained. At bottom, Domingo Felix and Herlinda Loredo in a dance of old Spain.|~|Handwritten on negative: San Fernando Mission|~|Text from negative sleeve: Missions, San Fernando nitrates",,34.272793,,,1922-07-04,"Photograph appears with the article, ""Celebration at Mission,"" Los Angeles Times, 05 July 1922: I16.|~|A long path is cleared in front of a wall with stone arches. Flags and lights float above the path, and throngs of people stand to the sides.|~|More than 4000 persons attended the celebration to dedicate the Sacred Garden and the great fountain donated by Leslie O. Brand.","July 4, 1922",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_6397,1 photograph,b&w nitrate negative,,-118.462100,"People gather to celebrate at the San Fernando Rey de España Mission, Los Angeles, 1922",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwm63
Los Angeles Times Photographic Archive,ark:/21198/zz0002q8q9,ark:/21198/zz0002np7z,2,Completed,2020-06-17 11:54:31,Work,latimes/masters/clusc_8_1_00330246a.tif,,,,,Express highways--California--Los Angeles County--Design and construction|~|Transportation|~|Environment|~|Interstate 105,still image,copyrighted,news photographs,,Los Angeles (Calif.),,,"Meyer, Rick",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Looking west at a portion of the unfinished Century Freeway off Imperial Boulevard near Los Angeles International Airport.,,33.931229,10 x 12.5 cm.,,1987-12-27,,"December 27, 1987",,uclalat_1429_b3871_306244-2,1 photograph,b&w negative,,-118.402514,"Construction of Century Freeway off Imperial Blvd. near LAX, Los Angeles, 1987",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002q8q9
Los Angeles Times Photographic Archive,ark:/21198/zz0013zgwq,ark:/21198/zz0002np7z,2,Completed,2020-06-17 12:31:13,Work,latimes/masters/21198-zz0013zgwq-1-master.tif,,,,,"Police--California--Los Angeles|~|Police vehicles--California--Los Angeles County|~|Vietnam War, 1961-1975--Protest movements--California--Los Angeles|~|Protest movements--California--Los Angeles County|~|Hotels $z California $z Los Angeles County|~|Signs and signboards|~|Legal",still image,copyrighted,news photographs,,"Century City (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,34.058559,3.5 x 2.5 cm,,1967-6-23,"All images in 236643-27 listed as ""unused.""","June 23, 1967",,b597_236643-27-7,1 photograph,b&w negative,,-118.415628,"Patrol wagon parked in front of Century Plaza Hotel in anticipation of anti-War demonstration accompanying President Johnson's visit, 1967.",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013zgwq
Los Angeles Times Photographic Archive,ark:/21198/zz002ctkz3,ark:/21198/zz0002np7z,2,Completed,2020-06-17 12:33:19,Work,latimes/masters/uclamss_1429_4708.tif,,,,,Football $z California $z Los Angeles|~|Football players $z California $z Los Angeles|~|Crowds $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Southern California Trojans (Football team)|~|Utah Utes (Football team)","Exposition Park (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Football, U.S.C, VS. Utah, 1932",,34.014108,,,1932-09-24,"At right, a USC player (No. 61), carries the football and is brought down to the turf by Utah's No. 42 in their football game at the Coliseum. Both players fall to the ground with their backs to camera. To the left of them, 2 Utah Utes run towards USC's No. 61. Behind these 2 defenders, USC players lie on the ground and more Utah players run towards camera. Crowded stands occupy the background.|~|Another photograph of the same football game appears with the article, ""TROJANS DOWN UTAH IN GRID OPENER, 35 TO 0: Battling Utes Hold Foes to Lone Touchdown in First Half but Fall as Game Progresses,"" Los Angeles Times, 25 Sep. 1932: E1","[circa September 24, 1932]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4708,1 photograph,b&w nitrate negative,,-118.287982,"Trojan ball-carrier, No. 61, is tackled by Utah's No. 42 during their football game, Los Angeles, 1932",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ctkz3
Los Angeles Times Photographic Archive,ark:/21198/zz002cq0tg,ark:/21198/zz0002np7z,2,Completed,2020-06-17 12:35:15,Work,latimes/masters/uclamss_1429_4247.tif,,,,,Football players $z California $z Los Angeles|~|Experiments $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"University of Southern California $x Football|~|Baldwin, Francis, $d 1885-1951|~|Warburton, Irvine , $d 1911-1982",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Irvine Warburton|~|Text from negative sleeve: Warburton, Irvine (Cotton) Football",,34.022467,,,1933-11-28,"Irvine Warburton, a University of Southern California football player, breathes through a value with a bag attached as part of an experiment conducted by USC Dr. Francis Baldwin. He is standing on a football field at USC.|~|Related to the article, "" It Looks Like a One-Man Band,"" Los Angeles Times, 29 Nov. 1933: A9","November 28, 1933",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_4247,1 photograph,b&w nitrate negative,,-118.288389,"USC football player Irvine Warburton participates in an experiment, Los Angeles, 1933",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cq0tg
Los Angeles Times Photographic Archive,ark:/21198/zz0013zh0r,ark:/21198/zz0002np7z,2,Completed,2020-06-17 12:36:00,Work,latimes/masters/21198-zz0013zh0r-1-master.tif,,,,,"Police--California--Los Angeles|~|Police vehicles--California--Los Angeles County|~|Vietnam War, 1961-1975--Protest movements--California--Los Angeles|~|Protest movements--California--Los Angeles County|~|Hotels $z California $z Los Angeles County|~|Signs and signboards|~|Demonstrations|~|Legal",still image,copyrighted,news photographs,,"Century City (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,34.058559,3.5 x 2.5 cm,,1967-6-23,"All images in 236643-27 listed as ""unused.""","June 23, 1967",,b597_236643-27-8,1 photograph,b&w negative,,-118.415628,"Patrol wagon passes line of police in anticipation of demonstration during President Johnson's visit, 1967.",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0013zh0r
