Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cpptp,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 10:28:10,Work,latimes/masters/uclamss_1429_3986.tif,,,,,Judges $z California $z Los Angeles|~|Lawyers $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Turney, Raymond I., $d b. 1889",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Turney, Raymond Judge, 1929|~|Written on negative: Deputy D. Atty Raymond Turney",,,,,1929,Photograph of Deputy District Attorney Roaymond I. Turney holding a sheaf of paper in one hand and pointing with the other.,[circa 1929],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_3986,1 photograph,b&w nitrate negative,,,"District Attorney Raymond Turney, Los Angeles, ca. 1929",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cpptp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cpptp/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002h99r2,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:21:58,Work,latimes/masters/uclamss_1429_11299.tif,,,,,,still image,copyrighted,news photographs|~|renderings (drawings)|~|cellulose nitrate film,"Los Angeles City Hall (Los Angeles, Calif.)",,"Stockdale, Albert Richard, $d 1909-1970",,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: PORTER, JOHN C. X (a few being cleaned) Box 28",,,,,1930,Drawing of city hall with people below.|~|Artist identification in lower left corner: Albert Richard Stockdale,[circa 1930],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_11299,1 photograph,b&w nitrate negative,,,"Drawing of the Los Angeles City Hall by Albert Richard Stockdale, Los Angeles, circa 1930",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h99r2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h99r2/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002h99t3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:22:32,Work,latimes/masters/uclamss_1429_11301.tif,,,,,Political campaigns $z California $z Los Angeles,still image,copyrighted,news photographs|~|advertisements|~|cellulose nitrate film,"Porter, John C. $q (John Clinton), $d 1871-1959",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: PORTER, JOHN C. X (a few being cleaned) Box 28",,,,,1929,"A few lines from the ad: John C. Porter (Member 1928 Grand Jury) for Mayor--Dear Friend-Believing that we are facing the most definitive opportunity we have ever had of destroying the evil forces that have seemed to dominate our public affairs, we are writing to call your attention to the field service open to women in the campaign for the election of John C. Porter mayor of Los Angeles.|~|Part of John Porter's run for Mayor of Los Angeles, which he accomplished in 1929.",1929,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_11301,1 photograph,b&w nitrate negative,,,"Campaign ad for John C. Porter, Los Angeles, 1929",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h99t3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h99t3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002h99sk,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:22:57,Work,latimes/masters/uclamss_1429_11300.tif,,,,,Political campaigns $z California $z Los Angeles,still image,copyrighted,news photographs|~|advertisements|~|cellulose nitrate film,"Porter, John C. $q (John Clinton), $d 1871-1959",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: PORTER, JOHN C. X (a few being cleaned) Box 28",,,,,1929,"Part of John Porter's run for Mayor of Los Angeles, which he accomplished in 1929.|~|A few lines from the ad: John C. Porter (Member 1928 Grand Jury) for Mayor. Quite Self-Explanatory--...John C. Porter, one of the members of the grand jury of 1928, uncovered facts regarding the cabaret shooting of Albert Marco at Venice and the grand jury brought an indictment against Marco... Examiner news story, February 25, 1929.",1929,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_11300,1 photograph,b&w nitrate negative,,,"Campaign ad for John C. Porter, Los Angeles, 1929",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h99sk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h99sk/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002h99qj,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:24:43,Work,latimes/masters/uclamss_1429_11298.tif,,,,,,still image,copyrighted,news photographs|~|renderings (drawings)|~|cellulose nitrate film,"Los Angeles City Hall (Los Angeles, Calif.)",Los Angeles (Calif.),"Stockdale, Albert Richard, $d 1909-1970",,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: PORTER, JOHN C. X (a few being cleaned) Box 28",,,,,1930,"Drawing is of Los Angeles City Hall, built in 1928.|~|Possibly related to article, ""PORTER AIDE FACES WINE TRIAL TODAY: Woman Campaign Orator Lays Raid on Home and Charges to 'Frame Up,'"" Los Angeles Times, 6 Feb 1930: A9.",[circa 1930],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_11298,1 photograph,b&w nitrate negative,,,"Drawing of Los Angeles City Hall by Albert Richard Stockdale being mailed to Mrs. Florence E. Gilmour, Los Angeles, circa 1930",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h99qj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h99qj/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxkp9,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:32:00,Work,latimes/masters/uclamss_1429_7223.tif,,,,,Automobile breakdowns,still image,copyrighted,news photographs|~|cellulose nitrate film,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Post, Wiley [handwritten:] X",,,,,1934,Man working on car with hat resting on car. Something small lies on the ground in front of the car. Car seems to be covered in dust.|~|Car or man possibly related to Wiley Post.,[circa 1934],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7223,1 photograph,b&w nitrate negative,,,"Unidentified man working on car, circa 1934",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxkp9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxkp9/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxkhq,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:32:51,Work,latimes/masters/uclamss_1429_7218.tif,,,,,Airplanes $x American|~|Air pilots $x American,still image,copyrighted,news photographs|~|cellulose nitrate film,"Post, Wiley, $d 1898-1935",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Photographic label: Post's Winnie Mae|~|Text from negative sleeve: Post, Wiley [handwritten:] X|~|Handwritten on negative: 9-950",,,,,1934,"Wiley Post was the first man to fly solo around the world and died when he crashed his plane in Alaska with Will Rogers.|~|Post, wearing eye patch, poses with his plane ""Winnie Mae"". Full name is ""The Winnie Mae of Oklahoma"", where Post was from. On the plane are some of his flight records: ""Los Angeles to Chicago-9 Hrs 9 Min 4 Sec-Aug 27, 1930--Around the World 7 days 18 Hrs 49 Min-July 15 to July 22-1933",[circa 1934],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7218,1 photograph,b&w nitrate negative,,,"Wiley Post and his plane, Los Angeles, circa 1934",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxkhq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxkhq/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxkns,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:33:28,Work,latimes/masters/uclamss_1429_7222.tif,,,,,Airplanes $x American $z California $z Burbank|~|Air pilots $x American $z California $z Burbank,still image,copyrighted,news photographs|~|cellulose nitrate film,"Post, Wiley, $d 1898-1935","Burbank (Los Angeles County, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Wiley Post|~|Text from negative sleeve: Post, Wiley [handwritten:] X",,,,,1934,"Wiley Post standing in middle wearing eye patch talking to group of six. One man to his left wearing a Lockheed Electra shirt, Lockheed produced many planes in the 1930s. The words ""NC 14246"" are visible on the tail of the plane.|~|A cropped version of this photograph appears with the article, ""A,"" Los Angeles Times, 9 Dec. 1934: 1|~|Wiley Post was the first man to fly solo around the world and died when he crashed his plane in Alaska with Will Rogers.",[circa 1934],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7222,1 photograph,b&w nitrate negative,,,"Wiley Post with Phillips Petroleum and Lockheed Electra, Los Angeles, circa 1934",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxkns,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxkns/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hnfft,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:33:54,Work,latimes/masters/uclamss_1429_13275.tif,,,,,Dancers $x American $z California $z San Diego,still image,copyrighted,news photographs|~|cellulose nitrate film,"Marvin, Margaret|~|Haley, Rose",San Diego (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Stanley Gordon - Rose Haley, Margaret Marvin (Copy). Stamped: Dec 31, 1935|~|Caption partially visible at bottom of photograph: Rose Haley and Margarett Varvin [sic], ... Mintz and Dinus Dance Studios, who are ... Night Club in San Die[go]|~|Photo bears an imprint of Newberg, Hollywood.",,,,,1935-12,"Two young brunette women (Rose Haley and Margaret Marvin) pose in fringed dance costumes with metallic (tap?) shoes. They were apparently affiliated with the Mintz and Dinus Dance Studios in Los Angeles, and likely were performing at a nightclub in San Diego.",[December 1935],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_13275,1 photograph,b&w nitrate negative,,,"Dancers Rose Haley and Margaret Marvin posing at a nightclub in San Diego, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hnfft,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hnfft/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cwmxz,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:34:25,Work,latimes/masters/uclamss_1429_6418.tif,,,,,Hotels $z California $z Los Angeles|~|Diplomats $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Moore, Alexander Pollock, $d 1867-1930",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text on negative sleeve: [typed:] Moore, Alexander P. [D]iplomat 1928 [handwritten:] Moore, Alexander P. Diplomat 1928|~|Handwritten on negative: Alexander P. Moore",,,,,1928-01-24,"In the article, Alexander Pollock Moore was visiting Los Angeles for the first time in two years.|~|Alexander P. Moore, American diplomat to Peru (earlier, to Spain), stands in a carpeted hallway, like in a hotel. He is wearing a three piece suit and standing with his body slightly turned, arms down at his sides, facing the camera. Picture may be taken at the Ambassador Hotel.|~|Possibly related to ""Ex-Ambassador Moore Guest of Film Notables,"" Los Angeles Times, 24 Jan 1928: A7.","[circa January 24, 1928?]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6418,1 photograph,b&w nitrate negative,,,"Alexander Pollock Moore, US diplomat, Los Angeles, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwmxz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwmxz/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cwvs8,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:35:22,Work,latimes/masters/uclamss_1429_6617.tif,,,,,Tuxedoes|~|Real estate business $z California $z Los Angeles|~|Real estate development $z California $z Los Angeles|~|Newspaper editors $z California $z San Francisco|~|Journalists $z California $z San Francisco,still image,copyrighted,news photographs|~|cellulose nitrate film,"Biltmore Hotel (Los Angeles, Calif.)|~|Los Angeles Realty Board|~|Rowell, Chester H. $q (Chester Harvey), $d 1867-1948|~|Case, Mason $q (Mason Nutting), $d 1880-|~|Miller, B. O. $q (Wilbert Osborne), $d 1882-1962",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text on negative sleeve: [typed:] Miller, B. O. Realtor, 1934 [handwritten:] (the one without glasses in both photos)",,,,,1934-01-30,"Related to ""Optimism Cheers Annual Realty Board Meeting,"" Los Angeles Times, 31 Jan 1934: A1.|~|B. O. Miller (left), Chester Rowell (center), and Mason Case stand next to each other wearing tuxedos. Miller and Case wear black tie, and Rowell wears white tie. Case wears a boutonniere. A decorated lamp, chair, and heavy drapes are behind them.|~|At the 1934 annual meeting of the Los Angeles Realty Board, N. J. Cordary was the retiring president, B. O. Miller was the incoming president, Mason Case was the incoming secretary-treasurer, John E. Coffin received a service award, and Chester Rowell, journalist and associate editor of the San Francisco Chronicle, was the guest speaker. The meeting was held at the Biltmore Hotel.","[January 30, 1934]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6617,1 photograph,b&w nitrate negative,,,"B. O. Miller, Chester Rowell, and Mason Case at the Los Angeles Realty Board Annual Meeting, Los Angeles, 1934",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwvs8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwvs8/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cwvts,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:35:50,Work,latimes/masters/uclamss_1429_6618.tif,,,,,Tuxedoes|~|Real estate business $z California $z Los Angeles|~|Real estate development $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Biltmore Hotel (Los Angeles, Calif.)|~|Los Angeles Realty Board|~|Coffin, John E. $q (John Elihu), $d 1860-1936|~|Cordary, N. J. $q (Nicholas James), $d 1883-1945|~|Miller, B. O. $q (Wilbert Osborne), $d 1882-1962",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: B. O. Miller, John E. Coffin, N. J. Cordary|~|Text on negative sleeve: [typed:] Miller, B. O. Realtor, 1934 [handwritten:] (the one without glasses in both photos)",,,,,1934-01-30,"B. O. Miller (left), John E. Coffin (center), and N. J. Cordary stand behind tables and a podium. All three men wear tuxedoes. Cordary is handing Coffin something, but neither men is looking at the other. Cordary is facing the camera. Flowers, water glasses, and a teapot are on the table. Heavy drapes hang behind the men.|~|Related to ""Optimism Cheers Annual Realty Board Meeting,"" Los Angeles Times, 31 Jan 1934: A1.|~|At the 1934 annual meeting of the Los Angeles Realty Board, N. J. Cordary was the retiring president, B. O. Miller was the incoming president, Mason Case was the incoming secretary-treasurer, John E. Coffin received a service award, and Chester Rowell, journalist and associate editor of the San Francisco Chronicle, was the guest speaker. The meeting was held at the Biltmore Hotel.","[January 30, 1934]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6618,1 photograph,b&w nitrate negative,,,"B. O. Miller (left), John E. Coffin (center), and N. J. Cordary at the Los Angeles Realty Board annual meeting, Los Angeles, 1934",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwvts,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwvts/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df18h,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:36:26,Work,latimes/masters/uclamss_1429_7349.tif,,,,,Gifts|~|Trials $z California $z Los Angeles|~|Roses $z California $z Los Angeles|~|Cabbage,still image,copyrighted,news photographs|~|cellulose nitrate film,"White, Thomas P., $d 1888-1968|~|Morfoot, Charles R. $q (Charles Roy), $d 1885-1965|~|Oaks, Dorothy",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative sleeve: 1047. Dorothy Oaks With Rose & Cabbage which were sent to Judge White of Superior Court during the Guttman-Sewell Case [Guttman underlined in red pencil]  7/10/35 [stamped:] Aug 8 1935|~|Text on gift cards: left: Sorry just-- Cabbage […] not send […] Giggolo [sic]; Mr. Chas R. Morfoot, Dept 13, 18th Floor, City Hall. right: Darling's Shop. Yes, Yes, Yes. Hon. Judge White, Dept. 13, 18th Floor, City Hall|~|Handwritten on negative: Dorothy Oaks 7/10/35",,,,,1935-07-10,"Henry A. Guttman, posing as a financial expert/promoter, was lent over $40,000 in stock by Blanche Sewell. He never returned it and was charged with 8 counts of grand theft. He was found guilty of 2 counts, not guilty on 3 counts, and the jury deadlocked on the other 3 counts. He was sentenced for 1-10 years, but mercy was granted and he was instead put on 10 years probation after serving 9 months at a county road camp. Judge White presided over this case, and Charles Morfoot was Guttman's attorney.|~|Dorothy Oaks stands behind a table, holding gifts for Judge Thomas P. White and defense attorney Charles R. Morfoot. In her left hand, she holds up a rose lying in tissue paper in a box. By her right hand on the table, is a gift wrapped circular bundle. Judge White is being gifted a rose, while Morfoot is being gifted a cabbage.","July 10, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7349,1 photograph,b&w nitrate negative,,,"Dorothy Oaks holds gifts for Judge Thomas P. White and Charles R. Morfoot who were working the Guttman-Sewell case, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df18h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df18h/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df1gm,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-02-05 11:36:51,Work,latimes/masters/uclamss_1429_7355.tif,,,,,Telephones--1930-1940|~|Copying machines|~|Newsletters,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles (Calif.). Police Dept--Officials and employees|~|Los Angeles (Calif.). $b Police Department|~|Fueger, Joseph F. $q (Joseph Francis), $d 1915-1998|~|Rozzen, H. B.",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative sleeve: 1050. Rozzen, H. B.; Fueger, J. F.; Greenstein, Lena; (Police Bulliten [sic]) 7-2-35 [stamped:] Jul 16 1935|~|Text on bulletin: The COMMUNICATOR.  Vol. I. Los Angeles, Cal. July [illegible] L.A. PISTOL TEAM VICTORS [illegible] L. A. P. D. PISTOL TEAM [illegible] AGAIN [rest illegible].|~|Handwritten on negative: L2R H. B. Rozzen + J. F. Fueger + Lena Greenstein 7/2/35",,,,,1935-07-02,"H. B. Rozzen was a police stenographer. Joseph F. Fueger was a teletype operator (who was later arrested for robbing stores at knifepoint). Lena Greenstein may also have been a police stenographer.|~|Three police workers in charge of the police bulletin, ""The Communicator,"" at the mimeograph machine. H. B. Rozzen (left, seated), has a pencil in his right hand and posing with a candlestick phone, holding the earpiece up to his ear with his left. J. F. Fueger (center) stands at the mimeograph machine, holding the crank with his left hand and removing a sheet of paper from the machine with his right. The men are looking at each other, smiling. Lena Greenstein stands reading a finished bulletin, smiling. The men wear three piece suits and Greenstein wears a sweater dress.","July 2, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7355,1 photograph,b&w nitrate negative,,,"H. B. Rozzen, Joseph F. Fueger, and Lena Greenstein, Los Angeles police staff, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df1gm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df1gm/manifest
