Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cvtww,ark:/21198/zz0002np7z,2,Completed,2020-08-24 09:22:23,Work,latimes/masters/uclamss_1429_5750.tif,,,,,Water|~|Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten text from negative sleeve: L. A. Aqueduct,,35.812704,,,1927-05,"A different photograph of a damaged Los Angeles Aqueduct pipe appears with the article, ""Six Hundred Police Ready to Balk New Dynamiting: Squad Rushed to Owens Valley after Second Aqueduct Outrage at Big Pine Power House Police Ready to Rush North,"" Los Angeles Times, 29 May 1927: 1|~|This photograph is very similar to another one of a damaged aqueduct pipe captioned, ""Views in Owens River Valley Above—The power plant, X showing where second explosion took place. Center—The blown out section of pipe. Below—No Name Canyon, scene of Friday’s dynamiting,"" Los Angeles Times, 29 May 1927: 2|~|Water flows down a hillside at right. At the top of the hill sits a flattened pipe. The water flows down from the pipe and towards the base of the hill, left-of-center. Another, intact, pipe enters frame from the lower left corner and stretches along the bottom edge towards center. It too is broken. A mangled pipe wraps around its open end. Another damaged pipe lies on the hillside, behind and to the left of it. The hillside stretches across the background.","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5750,1 photograph,b&w nitrate negative,,-117.899419,"Water rushes down the hillside along a dynamited section of the Los Angeles Aqueduct in No-Name Canyon, Inyo County vicinity, [circa 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvtww
Los Angeles Times Photographic Archive,ark:/21198/zz002cvwxc,ark:/21198/zz0002np7z,2,Completed,2020-08-24 09:28:53,Work,latimes/masters/uclamss_1429_5809.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"Possibly related to a similar image of a damaged aqueduct pipe viewed from a different angle captioned, ""Views in Owens River Valley Above—The power plant, X showing where second explosion took place. Center—The blown out section of pipe. Below—No Name Canyon, scene of Friday’s dynamiting,"" Los Angeles Times, 29 May 1927: 2|~|This photograph is possibly related to a different photograph of a damaged Los Angeles Aqueduct pipe that appears with the article, ""Six Hundred Police Ready to Balk New Dynamiting: Squad Rushed to Owens Valley after Second Aqueduct Outrage at Big Pine Power House Police Ready to Rush North,"" Los Angeles Times, 29 May 1927: 1|~|Water, rushing over a bed of rocks in the foreground, enters frame at left and flows towards center. Beyond it and to the right, a large, mangled section of aqueduct pipe enters frame and angles back towards center. As it stretches towards center, the metal twists. Another part of the pipe lies to the left of it. Behind and to the left of the pipe, a man stands. A rocky hillside rises towards the right in the background.","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5809,1 photograph,b&w nitrate negative,,-117.899419,"Water rushes over rocks near a dynamited section of pipe along the Los Angeles Aqueduct in No-Name Canyon, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvwxc
Los Angeles Times Photographic Archive,ark:/21198/zz002cvw92,ark:/21198/zz0002np7z,2,Completed,2020-08-24 09:42:32,Work,latimes/masters/uclamss_1429_5791.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Laborers $z California $z Inyo County|~|Maintenance & repair $z California $z Inyo County|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"A large section of the aqueduct's pipe is viewed close-up as it enters frame from the left and stretches back towards center. Atop the pipe, a few workers stands. The man standing furthest down the pipe swings a mallet. A wooden ladder is propped up against the right side of the pipe. At right, workers stand clustered in groups alongside a makeshift wooden track. It stretches up a large, rock-strewn hillside. The hillside occupies the background and extends beyond the frame.|~|This photograph is possibly related to a different photograph of the same event that appears with the article, “Aqueduct situation tense as investigators for city find unexploded case of dynamite: WATER GUARDS IN SECRET RIDE no-name canyon now alive with repair crews water soon fill flow into blasted siphon auto numbers may lead to arrest of outlaws,” Los Angeles Times, 31 May 1927: A12|~|Possibly related to a similar one of workers repairing an aqueduct pipe captioned, “A Million People Praise Their Labor In the picture above is shown how reconstruction is being hurried in the No Name Canyon Aqueduct conduit, scene of the first of two recent dynamite explosions. Below is a close-up of the conduit, showing the extent of the explosion and the crews at the repairs. [Photographs by George R. Watson, Times staff correspondent],” Los Angeles Times, 31 May 1927: A12","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5791,1 photograph,b&w nitrate negative,,-117.899419,"Crews work to fix a damaged section of the Los Angeles Aqueduct in No-Name Canyon, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvw92
Los Angeles Times Photographic Archive,ark:/21198/zz002cvwvb,ark:/21198/zz0002np7z,2,Completed,2020-08-24 09:48:54,Work,latimes/masters/uclamss_1429_5807.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Laborers $z California $z Inyo County|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"This photograph is possibly related to a different photograph of the same event that appears with the article, “Aqueduct situation tense as investigators for city find unexploded case of dynamite: WATER GUARDS IN SECRET RIDE no-name canyon now alive with repair crews water soon fill flow into blasted siphon auto numbers may lead to arrest of outlaws,” Los Angeles Times, 31 May 1927: A12|~|Possibly related to a similar one of workers repairing an aqueduct pipe captioned, “A Million People Praise Their Labor In the picture above is shown how reconstruction is being hurried in the No Name Canyon Aqueduct conduit, scene of the first of two recent dynamite explosions. Below is a close-up of the conduit, showing the extent of the explosion and the crews at the repairs. [Photographs by George R. Watson, Times staff correspondent],” Los Angeles Times, 31 May 1927: A12|~|The camera looks down the length of the interior of a blast-damaged aqueduct pipe. The majority of the image is in shadow. Light entering from the far end of the pipe illuminates a small portion of the pipe at center. Rivets are visible lining the interior of the pipe. A few boards are strewn across the bottom of the pipe. Three men are visible standing at the far end of the pipe. One man stands at center, another man crouches down behind and to the left of him and a third man peeks into frame from the right. A rocky slope is visible rising behind them.","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5807,1 photograph,b&w nitrate negative,,-117.899419,"Tunnel-view of workers standing at the end of a damaged pipe along the Los Angeles Aqueduct in No-Name Canyon, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvwvb
Los Angeles Times Photographic Archive,ark:/21198/zz002cvwc3,ark:/21198/zz0002np7z,2,Completed,2020-08-24 09:53:06,Work,latimes/masters/uclamss_1429_5793.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Laborers $z California $z Inyo County|~|Maintenance & repair $z California $z Inyo County|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"This photograph is possibly related to a different photograph of the same event that appears with the article, “Aqueduct situation tense as investigators for city find unexploded case of dynamite: WATER GUARDS IN SECRET RIDE no-name canyon now alive with repair crews water soon fill flow into blasted siphon auto numbers may lead to arrest of outlaws,” Los Angeles Times, 31 May 1927: A12|~|Workers, seen from a worm's-eye perspective, carry out repairs on a blast-damaged section of an aqueduct pipe. The pipe is viewed close-up, entering frame at left and stretching across the foreground. At center, a ladder is propped up against the near side of the pipe. One worker stands on the ladder and leans over the pipe to carry out repairs. Behind and to the left of him, another man stands atop the pipe. He faces slightly right as he swings the tool he holds behind him. Another man is barely visible along the left edge, also standing on the pipe.|~|Possibly related to a similar one of workers repairing an aqueduct pipe captioned, “A Million People Praise Their Labor In the picture above is shown how reconstruction is being hurried in the No Name Canyon Aqueduct conduit, scene of the first of two recent dynamite explosions. Below is a close-up of the conduit, showing the extent of the explosion and the crews at the repairs. [Photographs by George R. Watson, Times staff correspondent],” Los Angeles Times, 31 May 1927: A12","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5793,1 photograph,b&w nitrate negative,,-117.899419,"Workers make repairs on a damaged section of the Los Angeles Aqueduct in No-Name Canyon, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvwc3
Los Angeles Times Photographic Archive,ark:/21198/zz002cvwwv,ark:/21198/zz0002np7z,2,Completed,2020-08-24 09:57:07,Work,latimes/masters/uclamss_1429_5808.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"This photograph is possibly related to a different photograph of the same damaged Los Angeles Aqueduct pipe that appears with the article, “POLICE READY TO RUSH NORTH: Armed Men Prepared for New Aqueduct Trouble Investigation by Grand Jury May Be Requested State Senator Swing Offers Aid to End Feud Clew Found in Siphon Blast Detectives on Trail of City Aqueduct Dynamiters Repairs Rushed on Break in No-Name Canyon Water Department Brands Outrages as ‘Outlawry,’” Los Angeles Time, 30 May 1927: A1|~|A segment of aqueduct pipe stretches across the top of the image and is viewed close-up. At center, a large blast-hole sits at the bottom of the pipe. Shards from the hole protrude up and are barely visible in the shadows. A triangular patch of light streams between the shards and through another blast hole on the other side of the pipe. A small trickle of water flows out from the pipe, just left-of-center. Along the bottom third of the image, rock-covered terrain occupies the background.|~|Possibly related to a similar image of a damaged aqueduct pipe viewed from a different angle captioned, “Rent in Power House Feeder Pipe Where Second Aqueduct Dynamiting Occurred A gaping rent was torn by Owens Valley dynamiters in the penstock, or feeder pipe, leading to Big Pine Power House No. 3 in the second Aqueduct blast last week. It took place early Saturday morning. The destruction of the pipe did not interfere with the Aqueduct itself, but put the power house out of commission.” Los Angeles Times, 30 May 1927: A1","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5808,1 photograph,b&w nitrate negative,,-117.899419,"Close-up view of a blast-hole in a Los Angeles Aqueduct feeder pipe, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvwwv
Los Angeles Times Photographic Archive,ark:/21198/zz002cvwn7,ark:/21198/zz0002np7z,2,Completed,2020-08-24 10:03:57,Work,latimes/masters/uclamss_1429_5801.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"This photograph is possibly related to a different photograph of the same damaged Los Angeles Aqueduct pipe that appears with the article, “POLICE READY TO RUSH NORTH: Armed Men Prepared for New Aqueduct Trouble Investigation by Grand Jury May Be Requested State Senator Swing Offers Aid to End Feud Clew Found in Siphon Blast Detectives on Trail of City Aqueduct Dynamiters Repairs Rushed on Break in No-Name Canyon Water Department Brands Outrages as ‘Outlawry,’” Los Angeles Time, 30 May 1927: A1|~|A feeder pipe spans the width of the bottom edge of the image and narrows as it extends back towards center. Along its left side, a bulge is visible. Further down, another bulge extends out from the right side. Trenched earth and rocky rubble surround both sides of the pipe.|~|Possibly related to a similar image of a damaged aqueduct pipe viewed from a different angle captioned, “Rent in Power House Feeder Pipe Where Second Aqueduct Dynamiting Occurred A gaping rent was torn by Owens Valley dynamiters in the penstock, or feeder pipe, leading to Big Pine Power House No. 3 in the second Aqueduct blast last week. It took place early Saturday morning. The destruction of the pipe did not interfere with the Aqueduct itself, but put the power house out of commission.” Los Angeles Times, 30 May 1927: A1","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5801,1 photograph,b&w nitrate negative,,-117.899419,"Close-up view of a damaged Los Angeles Aqueduct feeder pipe, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvwn7
Los Angeles Times Photographic Archive,ark:/21198/zz002cvwtt,ark:/21198/zz0002np7z,2,Completed,2020-08-24 10:13:52,Work,latimes/masters/uclamss_1429_5806.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"Possibly related to a similar image of a damaged aqueduct pipe viewed from a different angle captioned, “Rent in Power House Feeder Pipe Where Second Aqueduct Dynamiting Occurred A gaping rent was torn by Owens Valley dynamiters in the penstock, or feeder pipe, leading to Big Pine Power House No. 3 in the second Aqueduct blast last week. It took place early Saturday morning. The destruction of the pipe did not interfere with the Aqueduct itself, but put the power house out of commission.” Los Angeles Times, 30 May 1927: A1|~|This photograph is possibly related to a different photograph of a damaged Los Angeles Aqueduct pipe that appears with the article, “POLICE READY TO RUSH NORTH: Armed Men Prepared for New Aqueduct Trouble Investigation by Grand Jury May Be Requested State Senator Swing Offers Aid to End Feud Clew Found in Siphon Blast Detectives on Trail of City Aqueduct Dynamiters Repairs Rushed on Break in No-Name Canyon Water Department Brands Outrages as ‘Outlawry,’” Los Angeles Time, 30 May 1927: A1|~|A segment of aqueduct pipe stretches across the image and is viewed close-up. At center, a large opening stretches on an angle across the pipe. Through it, another blast-hole is visible on the bottom side of the pipe.","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5806,1 photograph,b&w nitrate negative,,-117.899419,"Close-up view of the blast-hole in a Los Angeles Aqueduct feeder pipe, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvwtt
Los Angeles Times Photographic Archive,ark:/21198/zz002d9c71,ark:/21198/zz0002np7z,2,Completed,2020-08-24 10:28:11,Work,latimes/masters/uclamss_1429_0149.tif,,,,,Government|~|Los Angeles Aqueduct (Calif.)|~|Environment,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",At top left corner of negative: 7|~|Text from nitrate negative sleeve: [Typewritten:] Los Angeles Aqueduct [Handwritten:] bombing,,35.812704,,,1924/1931,"Two man inspecting damaged section of Los Angeles aqueduct channel, on rocky slope with water running from open pipes at top|~|The Los Angeles aqueduct was bombed or otherwise vandalized in at least 10 incidents from 1924 to 1931.  Cf. (1) Los Angeles Times article, 20 June 1927, “City Aqueduct Again Blasted, Dynamite Tears Out Sixteen-Foot Section, Fourth Recent Outrage Done During Night Hours, Explosion Occurs Two Miles South of Lone Pine.”  The article states: “A heavy charge of dynamite exploded in the fourth attempt within the past month … shattered a sixteen-foot panel of waterway at the Puddle Creek Delta, two miles southwest of Lone Pine … Other outrages.  Previous acts of violence against the Aqueduct are as follows: On the 5th inst., the side walls of a large open concrete conduit at the mouth of Cottonwood Canyon were wrecked by a charge of dynamite … May 28, 1927: Approximately 300 feet of the Aqueduct system was blown out at Big Pine … May 27, 1927:  … a charge of explosive in No Name Canyon destroying about 450 feet of iron pipe … May 14, 1926: A ten-foot hole was torn out of the concrete Aqueduct by dynamite … about one mile south of the spillway in the Alabama Hills.  November 24, 1924: A mob of men … opened the Alabama control gates … between Independence and Lone Pine … May 21, 1924: A heavy charge of dynamite was set off against an open portion of the Aqueduct at a point two miles north of Lone Pine. … No actual damage …”  Cf. (2) Los Angeles Times article, 17 July 1927, “Blasts Peril Owens Mills, New Aqueduct Dynamitings Bring Contingency, Lake Level May Tie Up Chemical Plants, Large Repair Crews Rush Reconstruction Work.”  The article states: “… two dynamite blasts … early yesterday wrecked the Aqueduct … The latest explosions occurred at Thebaut gate, eight miles north of Independence, and at Tuttle Creek south of Lone Pine. …”  Cf. (3) Los Angeles Times article, 3 Nov. 1931, “Officers Trail Aqueduct Dynamiting Suspects, One of Pair Sought Here as Blast Rips Grapevine Siphon; No Water Shortage.”  The article states: “Two men were being sought last night for complicity in the explosion of a  terrific charge of dynamite which … tore out a section of the grapevine siphon on the Los Angeles Aqueduct, about fifty miles north of Mojave. …”",[1924-1931?],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_0149,1 photograph,b&w nitrate negative,,-117.899419,"Los Angeles aqueduct, damaged section of channel, Inyo County, [1924-1931?]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d9c71
Los Angeles Times Photographic Archive,ark:/21198/zz002d9c6h,ark:/21198/zz0002np7z,2,Completed,2020-08-24 10:40:01,Work,latimes/masters/uclamss_1429_0148.tif,,,,,Bombings $z California $z Inyo County|~|Government|~|Los Angeles Aqueduct (Calif.)|~|Environment,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from nitrate negative sleeve: [Typewritten:] Los Angeles Aqueduct [Handwritten:] bombing,,35.812704,,,1924/1931,"Man inspecting damaged section of Los Angeles aqueduct channel on rocky slope|~|The Los Angeles aqueduct was bombed or otherwise vandalized in at least 10 incidents from 1924 to 1931.  Cf. (1) Los Angeles Times article, 20 June 1927, “City Aqueduct Again Blasted, Dynamite Tears Out Sixteen-Foot Section, Fourth Recent Outrage Done During Night Hours, Explosion Occurs Two Miles South of Lone Pine.”  The article states: “A heavy charge of dynamite exploded in the fourth attempt within the past month … shattered a sixteen-foot panel of waterway at the Puddle Creek Delta, two miles southwest of Lone Pine … Other outrages.  Previous acts of violence against the Aqueduct are as follows: On the 5th inst., the side walls of a large open concrete conduit at the mouth of Cottonwood Canyon were wrecked by a charge of dynamite … May 28, 1927: Approximately 300 feet of the Aqueduct system was blown out at Big Pine … May 27, 1927:  … a charge of explosive in No Name Canyon destroying about 450 feet of iron pipe … May 14, 1926: A ten-foot hole was torn out of the concrete Aqueduct by dynamite … about one mile south of the spillway in the Alabama Hills.  November 24, 1924: A mob of men … opened the Alabama control gates … between Independence and Lone Pine … May 21, 1924: A heavy charge of dynamite was set off against an open portion of the Aqueduct at a point two miles north of Lone Pine. … No actual damage …”  Cf. (2) Los Angeles Times article, 17 July 1927, “Blasts Peril Owens Mills, New Aqueduct Dynamitings Bring Contingency, Lake Level May Tie Up Chemical Plants, Large Repair Crews Rush Reconstruction Work.”  The article states: “… two dynamite blasts … early yesterday wrecked the Aqueduct … The latest explosions occurred at Thebaut gate, eight miles north of Independence, and at Tuttle Creek south of Lone Pine. …”  Cf. (3) Los Angeles Times article, 3 Nov. 1931, “Officers Trail Aqueduct Dynamiting Suspects, One of Pair Sought Here as Blast Rips Grapevine Siphon; No Water Shortage.”  The article states: “Two men were being sought last night for complicity in the explosion of a  terrific charge of dynamite which … tore out a section of the grapevine siphon on the Los Angeles Aqueduct, about fifty miles north of Mojave. …”",[1924-1931?],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_0148,1 photograph,b&w nitrate negative,,-117.899419,"Los Angeles aqueduct, damaged section of channel, Inyo County, [1924-1931?]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d9c6h
Los Angeles Times Photographic Archive,ark:/21198/zz002d9c92,ark:/21198/zz0002np7z,2,Completed,2020-08-24 11:03:49,Work,latimes/masters/uclamss_1429_0151.tif,,,,,Bombings $z California $z Inyo County|~|Government|~|Los Angeles Aqueduct (Calif.)|~|Environment,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from nitrate negative sleeve: [Typewritten:] Los Angeles Aqueduct [Handwritten:] bombing|~|At upper left corner of negative: 3,,35.812010,,,1924/1931,"Long shot of damaged section of aqueduct, in valley or canyon with hills left, right, and background, shrubs, rocks, and road or dry riverbed in foreground|~|The Los Angeles aqueduct was bombed or otherwise vandalized in at least 10 incidents from 1924 to 1931.  Cf. (1) Los Angeles Times article, 20 June 1927, “City Aqueduct Again Blasted, Dynamite Tears Out Sixteen-Foot Section, Fourth Recent Outrage Done During Night Hours, Explosion Occurs Two Miles South of Lone Pine.”  The article states: “A heavy charge of dynamite exploded in the fourth attempt within the past month … shattered a sixteen-foot panel of waterway at the Puddle Creek Delta, two miles southwest of Lone Pine … Other outrages.  Previous acts of violence against the Aqueduct are as follows: On the 5th inst., the side walls of a large open concrete conduit at the mouth of Cottonwood Canyon were wrecked by a charge of dynamite … May 28, 1927: Approximately 300 feet of the Aqueduct system was blown out at Big Pine … May 27, 1927:  … a charge of explosive in No Name Canyon destroying about 450 feet of iron pipe … May 14, 1926: A ten-foot hole was torn out of the concrete Aqueduct by dynamite … about one mile south of the spillway in the Alabama Hills.  November 24, 1924: A mob of men … opened the Alabama control gates … between Independence and Lone Pine … May 21, 1924: A heavy charge of dynamite was set off against an open portion of the Aqueduct at a point two miles north of Lone Pine. … No actual damage …”  Cf. (2) Los Angeles Times article, 17 July 1927, “Blasts Peril Owens Mills, New Aqueduct Dynamitings Bring Contingency, Lake Level May Tie Up Chemical Plants, Large Repair Crews Rush Reconstruction Work.”  The article states: “… two dynamite blasts … early yesterday wrecked the Aqueduct … The latest explosions occurred at Thebaut gate, eight miles north of Independence, and at Tuttle Creek south of Lone Pine. …”  Cf. (3) Los Angeles Times article, 3 Nov. 1931, “Officers Trail Aqueduct Dynamiting Suspects, One of Pair Sought Here as Blast Rips Grapevine Siphon; No Water Shortage.”  The article states: “Two men were being sought last night for complicity in the explosion of a  terrific charge of dynamite which … tore out a section of the grapevine siphon on the Los Angeles Aqueduct, about fifty miles north of Mojave. …”",[1924-1931?],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_0151,1 photograph,b&w nitrate negative,,-117.910852,"Los Angeles aqueduct, damaged section of channel or pipe, Inyo County, [1924-1931?]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d9c92
