Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002hnwts,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:09:33,Work,latimes/masters/uclamss_1429_13662.tif,,,,,Skaters,still image,copyrighted,news photographs|~|cellulose nitrate film,"Taylor, Mary, $c Skater",Yosemite Valley (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 4465. Mary Taylor. Ice skater. [Stamped:] Mar 25 1936.,"Covered in Skating queen comes to grief when switched to bed slats,” Los Angeles Times, 11 Feb. 1936: A9.",,,,1936-01,"Lower photos: Mary Taylor, figure skater, on skies at Big Pines.|~|Reported in: “Figure skaters invade Yosemite,” Los Angeles Times, 22 Jan. 1936: A12.|~|Upper photo: Mary Taylor performs at a figure skating competition in Yosemite.",January 1936,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_13662,1 photograph,b&w nitrate negative,,,"Mary Taylor, figure skater, competing in an outdoor skating rink, Yosemite, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hnwts,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hnwts/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dfrjs,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:10:56,Work,latimes/masters/uclamss_1429_7966.tif,,,,,,still image,copyrighted,news photographs|~|cellulose nitrate film,"Inn, Minoru",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Minoru Inn 7-29-35. Oyster story.,,,,,1935-07-29,"Portrait photograph of Minoro Inn, a Japanese man.","July 29, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7966,1 photograph,b&w nitrate negative,,,"Minoru Inn, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfrjs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dfrjs/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8ff9,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:11:31,Work,latimes/masters/uclamss_1429_14787.tif,,,,,Missions $z California $z San Diego,still image,copyrighted,news photographs|~|cellulose nitrate film,San Diego Mission,San Diego (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Missions. 15396.,,32.784405,,,1909,"Photograph in the California Blue Book, legislative manual or State Roster, 1909, pg. 531 (An official directory of the judicial, executive, and legislative departments of the government, and county officers).|~|Exterior view of the San Diego Mission (10818 San Diego Mission Rd.)",[circa 1909],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14787,1 photograph,b&w nitrate negative,,-117.106930,"Mission Basilica San Diego de Alcalá, San Diego, circa 1909",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8ff9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8ff9/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8fbr,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:12:00,Work,latimes/masters/uclamss_1429_14784.tif,,,,,Missions $z California $z Sonoma,still image,copyrighted,news photographs|~|cellulose nitrate film,"Mission San Francisco Solano (Sonoma, Calif.)",Sonoma (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Missions. 15396.|~|Photo caption: San Francisco Solano, Sonoma County. Founded August 25, 1823.",,38.293498,,,1909,"Photograph in the California Blue Book, legislative manual or State Roster, 1909, pg. 541 (An official directory of the judicial, executive, and legislative departments of the government, and county officers).|~|Exterior view of the Mission San Francisco Solano (114 E Spain St.) before restoration.",[circa 1909],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14784,1 photograph,b&w nitrate negative,,-122.455971,"Mission San Francisco Solano, Sonoma, circa 1909",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8fbr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8fbr/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8fds,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:12:46,Work,latimes/masters/uclamss_1429_14786.tif,,,,,Missions $z California $z Oceanside,still image,copyrighted,news photographs|~|cellulose nitrate film,"Mission San Luis Rey de Francia (Oceanside, Calif.)",Oceanside (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Photo caption: San Luis Rey de Francia, San Diego County, Founded June 13, 1798|~|Access to this collection is generously supported by Haynes Foundation funds.|~|Text from negative sleeve: Missions. 15396.",,33.231865,,,1909,"Photograph in the California Blue Book, legislative manual or State Roster, 1909, pg. 540 (An official directory of the judicial, executive, and legislative departments of the government, and county officers).",[circa 1909],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14786,1 photograph,b&w nitrate negative,,-117.319664,"Mission San Luis Rey, Oceanside, circa 1909",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8fds,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8fds/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8fc8,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:13:23,Work,latimes/masters/uclamss_1429_14785.tif,,,,,Missions $z California $z Santa Clara,still image,copyrighted,news photographs|~|cellulose nitrate film,Santa Clara Mission,Santa Clara (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Photo caption: Santa Clara, Canta Clara County. Founded January 18, 1777.|~|Text from negative sleeve: Missions. 15396.",,37.349237,,,1909,"Photograph in the California Blue Book, legislative manual or State Roster, 1909, pg. 535 (An official directory of the judicial, executive, and legislative departments of the government, and county officers).|~|Exterior view of the Santa Clara Mission (Palm Drive and Alviso Street).",[circa 1909],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14785,1 photograph,b&w nitrate negative,,-121.941555,"Mission Santa Clara de Asís, Santa Clara, circa 1909",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8fc8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8fc8/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j8fgt,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:15:00,Work,latimes/masters/uclamss_1429_14788.tif,,,,,Missions $z California $z Soledad,still image,copyrighted,news photographs|~|cellulose nitrate film,Nuestra Señora de la Soledad (Mission : Calif.),Soledad (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Missions. 15396.|~|Photograph in the California Blue Book, legislative manual or State Roster, 1909, pg. 537 (An official directory of the judicial, executive, and legislative departments of the government, and county officers).",,36.404301,,,1909,"Exterior view of the mission, Nuestra Señora de la Soledad (36641 Fort Romie Rd.).|~|La Misión de María Santísima, Nuestra Señora de la Soledad is located in the Salinas Valley near Soledad, California. Founded in 1791 by Father Fermin Lasuen, Mission Soledad is the thirteenth mission to be founded in California.",[circa 1909],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14788,1 photograph,b&w nitrate negative,,-121.355994,"Nuestra Señora de la Soledad, Soledad, circa 1909",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j8fgt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j8fgt/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cx6hd,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:16:23,Work,latimes/masters/uclamss_1429_6899.tif,,,,,Oil wells $z California $z Santa Fe Springs,still image,copyrighted,news photographs|~|cellulose nitrate film,,Santa Fe Springs (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Oil Wells, Fires, Santa Fe Springs 9/19/28|~|Watch your credit --- “P & A Photos” / LA 15605 --- (Los Angeles Bureau) / The second disastrous oil fire since Sept. 1st, burst into flames in the Santa Fe Springs district, at 3L10 A.M. today. The well is located within half a mile of the Getty well that burned for nearly two months before it could be capped. Nine wooden derricks and a score of steel ri[…] crumbled under the heat of the blast, and damage mounted to nearly $500,000 within two hours after the fire started. Shooting 200 feet into the air, the flames made it impossible for the workmen to approach within a block and all efforts were turned toward preventing other rigs and nearby tanks from becoming ignited. Photo shows the derricks in the Santa Fe Springs oil field with flames sweeping over (NY CHI) 11/9/28.",,,,,1928-11-09,View of an oil well field with one well on fire.,"November 9, 1928",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6899,1 photograph,b&w nitrate negative,,,"Oil well fire, Santa Fe Springs, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cx6hd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cx6hd/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7w1x,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:20:35,Work,latimes/masters/uclamss_1429_14311.tif,,,,,Softball players $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Hargis, Pete, $c Softball player",Los Angeles (Calif.),,,"McCrory, John H. $q (John Howard), $d 1901-1946",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Pete Hargis. Soft Ball. 5228.,,,,,1936,"Text from newspaper caption: Pete Hargis, ace softball pitcher, who hurls for the L. A. Gas and Electric and Winslow B. Felix nines, demonstrates his unorthodox pinwheel delivery. It consists of once around and then a slight pause to fool the batter—then a swift motion and over the plate. He has a strikeout record of 22 in a nine-inning game. Pete’s big ambition is to pitch a no-hit, no-run game. Hargis pitches at the McLaglen Stadium and Loyola Field. Times “Miracle Eye” photos by J. H. McCrory. [Los Angeles Times, 1 Jun. 1936: A11]",1936,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14311,1 photograph,b&w nitrate negative,,,"Pete Hargis, softball player, demonstrates his pitching technique, Los Angeles, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7w1x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7w1x/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxppr,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:21:07,Work,latimes/masters/uclamss_1429_7310.tif,,,,,Women air pilots $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Rasche, Thea, $d 1899-1971",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Rasche, Thea. Aviatrix.",,,,,1927/1933,Pilot Thea Rasche stands beside her BFW Flamingo airplane wearhing a flight suit.|~|Thea Rasche was Germany's first female aerobatics pilot. She made 5 trips to the United States from 1927 to 1933 to participate in flying events.,[1927-1933],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7310,1 photograph,b&w nitrate negative,,,"Pilot Thea Rasche, Los Angeles, 1927-1933",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxppr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxppr/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hnqhq,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:22:13,Work,latimes/masters/uclamss_1429_13509.tif,,,,,Museums $z California $z Arcadia|~|Carriages & coaches $x American $z California $z Arcadia,still image,copyrighted,news photographs|~|cellulose nitrate film,Pony Express Museum,Arcadia (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 4345. Pony Express Museum.,,,,,1930/1939,,[1930s],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_13509,1 photograph,b&w nitrate negative,,,"People in a carriage at the Pony Express Museum, Arcadia, 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hnqhq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hnqhq/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxpq8,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:22:44,Work,latimes/masters/uclamss_1429_7311.tif,,,,,Women air pilots $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Rasche, Thea, $d 1899-1971",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Rasche, Thea. Aviatrix.",,,,,1927/1933,"Thea Rasche was Germany's first female aerobatics pilot. She made 5 trips to the United States from 1927 to 1933 to participate in flying events.|~|Pilot Thea Rasche drinks from a bottle of milk, wearing a flight suit and an airport.",[1927-1933],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7311,1 photograph,b&w nitrate negative,,,"Pilot Thea Rasche, Los Angeles, 1927-1933",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxpq8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxpq8/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hntxc,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:23:23,Work,latimes/masters/uclamss_1429_13607.tif,,,,,Chemists $x American $z Illinois,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Bartow, Edward, $d 1870-1958",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 4422. Prof. Edward Bartow. Mar 25 1936.,,,,,1936,"Related article: “Corn waste gains seen: chemist makes prediction,” Los Angeles Times, 15 May 1936: 7.|~|Portrait photograph of Professor Edward Bartow.|~|Edward Bartow was an American chemist and an expert in the field of sanitary chemistry. His career extended from 1897 to 1958 and he is best known for his work in drinking water purification and wastewater treatment.",1936,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_13607,1 photograph,b&w nitrate negative,,,"Professor Edward Bartow of the University of Iowa, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hntxc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hntxc/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7zh4,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:23:56,Work,latimes/masters/uclamss_1429_14383.tif,,,,,Railroad artillery,still image,copyrighted,news photographs|~|cellulose nitrate film,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 5957. Railroad gun firing at San Clemente. 7/6/36.,,,,,1936-07-06,"Soldiers stand on a railway gun with more soldiers on the beach watching as the gun is fired at San Clemente.|~|A railway gun, also called a railroad gun, is a large artillery piece, often surplus naval artillery, mounted on, transported by, and fired from a specially designed railway wagon.","July 6, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14383,1 photograph,b&w nitrate negative,,,"Railroad gun fired on the beach, San Clemente, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7zh4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7zh4/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7zjn,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:24:51,Work,latimes/masters/uclamss_1429_14384.tif,,,,,Railroad artillery,still image,copyrighted,news photographs|~|cellulose nitrate film,,San Clemente (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 5957. Railroad gun firing at San Clemente. 7/6/36.,,,,,1936-07-06,"Soldiers stand on a railway gun with other on the beach as the gun is fired at San Clemente.|~|A railway gun, also called a railroad gun, is a large artillery piece, often surplus naval artillery, mounted on, transported by, and fired from a specially designed railway wagon.","July 6, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14384,1 photograph,b&w nitrate negative,,,"Railroad gun fired on the beach, San Clemente, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7zjn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7zjn/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7zn6,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:25:35,Work,latimes/masters/uclamss_1429_14387.tif,,,,,Railroad artillery,still image,copyrighted,news photographs|~|cellulose nitrate film,,San Clemente (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 5957. Railroad gun firing at San Clemente. 7/6/36.,,,,,1936-07-06,"A railway gun, also called a railroad gun, is a large artillery piece, often surplus naval artillery, mounted on, transported by, and fired from a specially designed railway wagon.|~|Soldiers stand on a railway gun with more soldiers on the beach ss the gun is fired at San Clemente.","July 6, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14387,1 photograph,b&w nitrate negative,,,"Railroad gun fired on the beach, San Clemente, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7zn6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7zn6/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7zmp,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:26:13,Work,latimes/masters/uclamss_1429_14386.tif,,,,,Railroad artillery,still image,copyrighted,news photographs|~|cellulose nitrate film,,San Clemente (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 5957. Railroad gun firing at San Clemente. 7/6/36.,,,,,1936-07-06,"Soldiers stand on a railway gun with more soldiers on the beach as the gun is fired at San Clemente.|~|A railway gun, also called a railroad gun, is a large artillery piece, often surplus naval artillery, mounted on, transported by, and fired from a specially designed railway wagon.","July 6, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14386,1 photograph,b&w nitrate negative,,,"Railroad gun fired on the beach, San Clemente, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7zmp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7zmp/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7zk5,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2020-01-10 23:27:00,Work,latimes/masters/uclamss_1429_14385.tif,,,,,Railroad artillery,still image,copyrighted,news photographs|~|cellulose nitrate film,,San Clemente (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 5957. Railroad gun firing at San Clemente. 7/6/36.,,,,,1936-07-06,"A railway gun, also called a railroad gun, is a large artillery piece, often surplus naval artillery, mounted on, transported by, and fired from a specially designed railway wagon.|~|About 15 soldiers watch as a railway gun is fired at San Clemente Beach.","July 6, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14385,1 photograph,b&w nitrate negative,,,"Railroad gun fired on the beach, San Clemente, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7zk5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7zk5/manifest
