File Name,Parent ARK fester,Parent ARK,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f09_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1qr6f2j,Work,,"African American and white gold miners at ""Spanish Flat,"" Placerville (vicinity), 1852",,Gold Rush,still image,1852,1852,,,,,,,,"An African American miner and a white miner use a ""long Tom"" to sluice gravels at Spanish Flat, a mining camp in El Dorado County just a few miles north of Placerville. An African American and a white miner are on the road behind them with a horse and cart. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Founders, Explorers, Travelers, 1527-1892",,,,Gold miners,lcsh,Placerville (Calif.),local,,,photographs|~|ambrotypes (photographs),aat|~|aat,Gold Rush,"Box 1, Folder 9",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6f2j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr6f2j/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f09_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1m05pck,Work,,"""Negro Bar"" gold mining spot on the American River, Folsom (vicinity), circa 1849",,Gold Rush,still image,[circa 1849],1849,,,,,,,,"Negro Bar, was a large gravel bar on the south side the American River named for the African-American gold miners who discovered gold there during the 1849 California Gold Rush. For a few years, it rewarded the prospectors with a steady yield of coarse gold dust. Now part of Negro Bar State Recreation Area.",,1 photograph,Photo label: Courtesy Calif. State Library ,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Founders, Explorers, Travelers, 1527-1892",,,,American River (Calif.)|~|Gold mining,lcsh|~|lcsh,Folsom (Calif.),local,,,photographs,aat,Gold Rush,"Box 1, Folder 9",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05pck,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m05pck/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f09_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1g74xqr,Work,,"Timbuctoo mining town site marker, Yuba County (California), 1930-1989",,Gold Rush,still image,[1930-1989],1930/1989,,,,,,,,Text: Trails of '49 / Site of Timbuctoo / former mining town. This / building was erected in 1855.,,1 photograph,"Photo back: If this material is under copyright status, it has been reproduced for the purpose of private study only, and must not be further reproduced of distributed without permission of the copyright owner. California State Library. Source: California Section. Picture collection. Neg. #2437.",unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Founders, Explorers, Travelers, 1527-1892",,,,Gold mining,lcsh,Timbuctoo (Calif.),local,,,markers (monuments),aat,Gold Rush,"Box 1, Folder 9",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g74xqr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g74xqr/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f10_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1bg462q,Work,,"Diorama depicting the 1781 founding of Los Angeles, by artist Joseph Leland Roop in 1931, at the Natural History Museum, Los Angeles",,Photographs of diorama displays in Natural History Museum,still image,[1931-1989],1931/1989,,"Roop, Joseph Leland, 1862-1932",,,,,local,"Diorama, created in 1931, showing the founding of Los Angeles, with a native Indian man beginning the construction of the first Los Angeles pueblo home, built of sticks, with 22 adults and 22 children arriving at the desert site, with the Los Angeles River and hills in the distance.",,1 photograph,"Photo label: The founding of Los Angeles, September 4, 1781. This diorama from the Los Angeles County Museum of Natural History shows the founders of Los Angeles, 22 adults and 22 children, arriving at the site for the pueblo. It rightly shows the original pobladores to be of African, Indian and European ancestry.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Colonists,lcsh,Los Angeles (Calif.),lcsh,,,dioramas,aat,Photographs of diorama displays in Natural History Museum,"Box 1, Folder 10",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg462q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg462q/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f10_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z16t24pd,Work,,"Diorama depicting the 1846 Battle of San Pasqual, by artist Joseph Leland Roop in 1931, at the Natural History Museum, Los Angeles",,Photographs of diorama displays in Natural History Museum,still image,[1931-1989],1931/1989,,"Roop, Joseph Leland, 1862-1932",,,,,local,"Diorama, created in 1931, showing the Battle of San Pasqual, which took place in 1846 in San Pasqual Valley in what is not San Diego, California. This battle was a military encounter during the Mexican-American War.",,1 photograph,"Photo label: The Battle of San Pascual, Diorama on LA County Museum of Natural Hist. ",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,"San Pasqual, Battle of, Calif., 1846",lcsh,San Diego (Calif.),lcsh,,,dioramas,aat,Photographs of diorama displays in Natural History Museum,"Box 1, Folder 10",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t24pd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t24pd/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f10_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1321cz0,Work,,"Diorama depicting the 1781 founding of Los Angeles, by artist Joseph Leland Roop in 1931, at the Natural History Museum, Los Angeles",,Photographs of diorama displays in Natural History Museum,still image,[1931-1989],1931/1989,,"Roop, Joseph Leland, 1862-1932",,,,,local,"Diorama, created in 1931, showing the founding of Los Angeles, detail view of Africans among the 22 adults and 22 children arriving at the desert site, with the Los Angeles River and hills in the distance.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Colonists,lcsh,Los Angeles (Calif.),lcsh,,,dioramas,aat,Photographs of diorama displays in Natural History Museum,"Box 1, Folder 10",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321cz0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1321cz0/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f11_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1z90wdt,Work,,"Painting titled ""The Capitulation of the Mexican Army at Cahuenga"" by artist Carl Oscar Borg, circa 1931",,Prints of drawings of De Anza Expedition,still image,[1931-1989],1931/1989,,"Borg, Carl Oscar, 1879-1947",,,,,naf,"Painting showing the signing of the 1847 Treaty of Cahuenga, which took place at Campo de Cahuenga which is now Universal City, California. Three men in military dress are seated at a table beneath the overhang of a veranda. A man in a poncho and sombrero is barely visible on the right. Men on horseback can be seen in the middle ground, with hills beyond.",,1 photograph,"Photo label: The Capitulation of the Mexican army at Cahuenga by Carl Oscar Borg; reprinted from West Ways Magazine, Nov. 1931.",unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Surrenders,lcsh,Universal City (Calif.),lcsh,,,paintings,aat,Prints of drawings of De Anza Expedition,"Box 1, Folder 11",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z90wdt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z90wdt/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f11_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1tj04n1,Work,,"Drawing titled March of Portola to Monterey, by artist Walter W. Francis, published in 1909",,Prints of drawings of De Anza Expedition,still image,1909,1909,,"Francis, Walter W., b. 1846",,,,,local,"Drawing depicting the expedition of Gaspar de Portola to Alta California in 1769. A column of men on horseback on hilly, grassy terrain, with the Pacific Ocean barely visible in the background on the right. |~|The drawing was reproduced in “The March of Portolá and the Discovery of the Bay of San Francisco” by Zoeth S. Eldredge, published by the California Promotion Committee, San Francisco, 1909.",,1 photograph,"Photomechanical print of drawing. On the print: W. Francis / 09; Print caption: Drawing by Walter Francis, From Original in Bancroft Library.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981","Anza, Juan Bautista de, 1693-1740",,naf,Expeditions & surveys,lcsh,"California, Northern",lcsh,,,photomechanical prints,aat,Prints of drawings of De Anza Expedition,"Box 1, Folder 11",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj04n1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj04n1/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f12_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1pr9cxr,Work,,"Award presented to Thelma M. Johnson, a direct descendant of Jose Lara, who was a poblador who participated in the 1781 founding of the pueblo of Los Angeles, 1981",,"Founders Monument, El Pueblo de Los Ángeles",still image,1981,1981,,,,,,,,"Award presented to Thelma M. Johnson, signed by Los Angeles Mayor Tom Bradley and others.",,1 photograph,Text of the award: La Ciudad de Los Ángeles / y / La Sociedad histórica de Los Angeles / otorga / Certificado de Distinción a /  Thelma M. Johnson / Descendiente Directo de / José Lara / Poblador que participó en la fundación de / El Pueblo de Nuestra Señora / La Reina de Los Angeles de Porciuncula / El 2 de Septiembre de 1781 / Con motivo del Bicentenario de La Ciudad de Los Ángeles / Junio 5 de 1981,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981","Johnson, Thelma M. ",,local,Colonists,lcsh,Los Angeles (Calif.),lcsh,,,awards,aat,"Founders Monument, El Pueblo de Los Ángeles","Box 1, Folder 12",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9cxr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pr9cxr/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f12_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1k08n93,Work,,"New plaque marking the SE corner of El Pueblo Nuestra Señora La Reina De Los Angeles, Boyle Heights (Los Angeles), 1980",,"Founders Monument, El Pueblo de Los Ángeles",still image,1980,1980,,,,,,,,"People gathered around a plaque commemorating the bicentennial of the founding of El Pueblo de Los Ángeles. The plaque marks the southeast boundary, at 3821 E. Olympic Blvd., in Boyle Heights.",,1 photograph,"Text of the plaque: This plaque marks the location of the original southeast corner of El Pueblo Nuestra Señora La Reina De Los Angeles De Porciuncula as established in 1781. The greater Boyle Heights Bicentennial Committee, The Los Angeles Historical Society, June 28, 1980. Tom Bradley -- Mayor, Arthur K. Snyder -- Councilman 14th District.",unknown - Matthew's photo?,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Plaques|~|Centennial celebrations,lcsh|~|lcsh,"Boyle Heights (Los Angeles, Calif.)",lcsh,34.019011,-118.192412,photographs,aat,"Founders Monument, El Pueblo de Los Ángeles","Box 1, Folder 12",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08n93,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k08n93/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f12_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fb6kxs,Work,,"New plaque marking the SE corner of El Pueblo Nuestra Señora La Reina De Los Angeles, Boyle Heights (Los Angeles), 1980",,"Founders Monument, El Pueblo de Los Ángeles",still image,1980,1980,,,,,,,,"Plaque commemorating the bicentennial of the founding of El Pueblo de Los Angeles. The plaque marks the southeast boundary, at 3821 E. Olympic Blvd., in Boyle Heights.",,1 photograph,"Text of the plaque: This plaque marks the location of the original southeast corner of El Pueblo Nuestra Señora La Reina De Los Angeles De Porciuncula as established in 1781. The greater Boyle Heights Bicentennial Committee, The Los Angeles Historical Society, June 28, 1980. Tom Bradley -- Mayor, Arthur K. Snyder -- Councilman 14th District.",unknown - Matthew's photo?,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Plaques|~|Centennial celebrations,lcsh|~|lcsh,"Boyle Heights (Los Angeles, Calif.)",lcsh,34.019011,-118.192412,photographs,aat,"Founders Monument, El Pueblo de Los Ángeles","Box 1, Folder 12",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6kxs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb6kxs/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f12_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z19k5v8c,Work,,"People attending the installation of the plaque marking the location of the SE corner of El Pueblo Nuestra Señora La Reina De Los Angeles, Boyle Heights (Los Angeles), 1980",,"Founders Monument, El Pueblo de Los Ángeles",still image,1980,1980,,,,,,,,"Group portrait of five people attending the installation of the plaque commemorating the bicentennial of the founding of El Pueblo de Los Ángeles. The plaque marks the southeast boundary, at 3821 E. Olympic Blvd., in Boyle Heights.",,1 photograph,,unknown - Matthew's photo?,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Plaques|~|Centennial celebrations,lcsh|~|lcsh,"Boyle Heights (Los Angeles, Calif.)",lcsh,34.019011,-118.192412,Portrait photographs,tgm,"Founders Monument, El Pueblo de Los Ángeles","Box 1, Folder 12",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k5v8c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k5v8c/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f12_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z15t53j1,Work,,"Plaque commemorating ""Los Pobladores,"" who founded Los Angeles at El Pueblo de Los Angeles State Historic Park, Los Angeles, 1980",,"Founders Monument, El Pueblo de Los Ángeles",still image,1980,1980,,,,,,,,"Plaque commemorating ""Los Pobladores,"" the 44 families of Indian, African, and European descent who founded Los Angeles, in its current location at El Pueblo de Los Angeles State Historic Park in Downtown Los Angeles. The plaque provides historical information, the names of the families, the names if individual family members and their racial background.",,1 photograph,Text of the plaque: Los Pobladores. The founders of the City of Los Angeles. El Pueblo De La Reina De Los Ángeles [...],unknown - Matthew's photo?,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Plaques|~|Centennial celebrations,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,34.056444,-118.238864,photographs,aat,"Founders Monument, El Pueblo de Los Ángeles","Box 1, Folder 12",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t53j1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t53j1/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f12_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1224brq,Work,,"People attending the installation of the plaque marking the location SE corner of El Pueblo Nuestra Señora La Reina De Los Angeles, Boyle Heights (Los Angeles), 1980",,"Founders Monument, El Pueblo de Los Ángeles",still image,1980,1980,,,,,,,,"Site of the plaque commemorating the bicentennial of the founding of El Pueblo de Los Angeles, seen from beneath a banner reading ""Greater Boyle Heights Historical-Bicentennial Committee of Los Angeles, California."" The plaque marks the southeast boundary, at 3821 E. Olympic Blvd., in Boyle Heights. Six people can be seen standing in front of the plaque.",,1 photograph,,unknown - Matthew's photo?,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Plaques|~|Centennial celebrations,lcsh|~|lcsh,"Boyle Heights (Los Angeles, Calif.)",lcsh,34.019011,-118.192412,photographs,aat,"Founders Monument, El Pueblo de Los Ángeles","Box 1, Folder 12",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224brq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1224brq/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f13_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1x93v8f,Work,,"Poster commemorating the 175th anniversary of Los Angeles with a photograph of the Plaza Church, 1956",,"Los Angeles, 175th Birthday",still image,1956,1956,,,,,,,,Poster commemorating the 175th anniversary of Los Angeles showing three men standing across the street from the Plaza Church.,,1 photograph,Text of the poster: Los Angeles / 175th Birthday / September 1956 / El Pueblo,unknown - 1956 poster,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981","Plaza Church (Los Angeles, Calif.)",,naf,Catholic churches,lcsh,Los Angeles (Calif.),lcsh,34.056879,-118.239173,posters,aat,"Los Angeles, 175th Birthday","Box 1, Folder 13",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x93v8f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x93v8f/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f13_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1sj33kj,Work,,"Verso of a poster commemorating the 175th anniversary of Los Angeles, 1956",,"Los Angeles, 175th Birthday",still image,1956,1956,,,,,,,,"Back of a poster commemorating the 175th anniversary of Los Angeles with advertisements for Coberly Mercury and Greer-Haldeman Pontiac automobiles, and for A. H. Ross & Co. tires.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,Mercury automobile|~|Pontiac automobile,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,advertisements,aat,"Los Angeles, 175th Birthday","Box 1, Folder 13",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj33kj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj33kj/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f14_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1ns2bz5,Work,,"Charles Alston, artist who painted the Golden State Mutual mural ""The Negro in California History - Exploration and Colonization,"" circa 1948",,"Golden State Mutual Life Mural, panel by Charles Alston",still image,[circa 1948],1948,,,,,,,,"Photographic portrait of the artist Charles Alston. Alston painted a mural in the lobby of the Golden State Mutual Life Insurance Co. building in Los Angeles, entitled ""The Negro in California History - Exploration and Colonization"" around 1948.",,1 photograph,"Written on back of photograph: Charles Alston, artist who painted one of the Golden State Insurance Co. murals titled ""Exploration and Colonization of Calif.""",unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981","Alston, Charles, 1907-1977",,naf,African American artists,lcsh,,,,,Portrait photographs,tgm,"Golden State Mutual Life Mural, panel by Charles Alston ; G.S.M. mural research tour with Charles Alston and Hale Woodruff","Box 1, Folder 14",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2bz5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ns2bz5/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f14_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1j409hp,Work,,"Mural titled ""The Negro in California History - Exploration and Colonization"" by Charles Alston, at the Golden State Mutual Life Insurance Co. Building, Los Angeles, circa 1949",,"Golden State Mutual Life Mural, panel by Charles Alston",still image,[circa 1949],1949,,"Alston, Charles, 1907-1977",,,,,naf,"Photograph of the Charles Alston painting ""The Negro in California History - Exploration and Colonization"" a mural in the lobby of the Golden State Mutual Life Insurance Building in Los Angeles (4261 S. Central Ave.), created  1948-1949.|~|In 1947 Miriam Matthews was hired to conduct historical research for the murals of the Golden State Mutual Life Insurance Building.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,California--History,lcsh,Los Angeles (Calif.),lcsh,4.00629,-118.256743,murals,aat,"Golden State Mutual Life Mural, panel by Charles Alston","Box 1, Folder 14",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j409hp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j409hp/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f14_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1db9jwr,Work,,"Detail of a mural titled ""The Negro in California History - Exploration and Colonization"" by Charles Alston, at the Golden State Mutual Life Insurance Co. Building, Los Angeles, circa 1949",,"Golden State Mutual Life Mural, panel by Charles Alston",still image,[circa 1949],1949,,"Alston, Charles, 1907-1977",,,,,naf,"Photograph of a detail from the Charles Alston painting ""The Negro in California History - Exploration and Colonization"" a mural in the lobby of the Golden State Mutual Life Insurance Building in Los Angeles (4261 S. Central Ave.), created 1948-1949.|~|In 1947 Miriam Matthews was hired to conduct historical research for the murals of the Golden State Mutual Life Insurance Building.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,California--History,lcsh,Los Angeles (Calif.),lcsh,4.00629,-118.256743,murals,aat,"Golden State Mutual Life Mural, panel by Charles Alston","Box 1, Folder 14",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9jwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1db9jwr/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f14_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z18k8t40,Work,,"Detail of a mural titled ""The Negro in California History - Exploration and Colonization"" by Charles Alston, at the Golden State Mutual Life Insurance Co. Building, Los Angeles, circa 1949",,"Golden State Mutual Life Mural, panel by Charles Alston",still image,[circa 1949],1949,,"Alston, Charles, 1907-1977",,,,,naf,"Photograph of a detail from the Charles Alston painting ""The Negro in California History - Exploration and Colonization"" a mural in the lobby of the Golden State Mutual Life Insurance Building in Los Angeles (4261 S. Central Ave.),  created 1948-1949.|~|In 1947 Miriam Matthews was hired to conduct historical research for the murals of the Golden State Mutual Life Insurance Building.",,1 photograph,Written on back of photograph: From Golden State Mutual Life Insurance Co. mural -- by Chas. Alston (Founding of Los Angeles) Courtesy GSM Life Insurance Co. OK'd by the Director / copy belongs to Miriam Matthews,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",,,,California--History,lcsh,Los Angeles (Calif.),lcsh,4.00629,-118.256743,murals,aat,"Golden State Mutual Life Mural, panel by Charles Alston","Box 1, Folder 14",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k8t40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18k8t40/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f15_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z14t82c6,Work,,"Hale Woodruff, artist who painted the Golden State Mutual mural ""The Negro in California History - Settlement and Development,"" circa 1930-1948",,"Golden State Mutual Life Mural, panel by Hale Woodruff",still image,[circa 1930-1948],1930/1948,,,,,,,,"Photographic portrait of artist Hale Woodruff. Woodruff painted a mural in the lobby of the Golden State Mutual Life Insurance Co. building in Los Angeles, entitled ""The Negro in California History - Settlement and Development"" around 1948.",,1 photograph,"Written on back of photograph: Hale Woodruff, artist who painted panel two of the Golden State Mutual Life Insurance Co. murals titled ""Development and Settlement of California""",unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981","Woodruff, Hale, 1900-1980",,naf,African American artists,lcsh,,,,,Portrait photographs,tgm,"Golden State Mutual Life Mural, panel by Hale Woodruff ; G.S.M. mural research tour with Charles Alston and Hale Woodruff","Box 1, Folder 15",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t82c6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14t82c6/manifest
Masters/othermasters/miriammatthews/box01/uclalsc_1889_b01_f15_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z11279mb,Work,,"Mural titled ""The Negro in California History - Settlement and Development"" by Hale Woodruff, at the Golden State Mutual Life Insurance Building, Los Angeles, circa 1949",,"Golden State Mutual Life Mural, panel by Hale Woodruff",still image,[circa 1949],1949,,"Woodruff, Hale, 1900-1980",,,,,naf,"Photograph of the Hale Woodruff painting ""The Negro in California History - Settlement and Development"" a mural in the lobby of the Golden State Mutual Life Insurance Building in Los Angeles (4261 S. Central Ave.), created  1948-1949.|~|In 1947 Miriam Matthews was hired to conduct historical research for the murals of the Golden State Mutual Life Insurance Building.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Monuments, Murals, Exhibitions, and Anniversaries of Early Los Angeles, 1949-1981",Golden State Mutual Life Insurance Co.,,naf,California--History,lcsh,Los Angeles (Calif.),lcsh,4.00629,-118.256743,murals,aat,"Golden State Mutual Life Mural, panel by Hale Woodruff","Box 1, Folder 15",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11279mb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11279mb/manifest
