Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvfg,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_125_AMS_1946_ED1_Tsitsihar.tif,465,,,pd_usfed,,eng,cartographic,map,Qiqihar (China)--Maps|~|齊齊哈爾 (中國)--地圖,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0472300|~|westernmost:E1235400|~|easternmost:E1240100|~|southernmost:N0471700,"Tsitsihar (Lung-chiang), Lung-chiang Province, Manchuria",G7824_12.5_AMS_1946_ED1_Tsitsihar|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 81 x 68 cm.,"Washington, D.C|~|dcu","1st ed.-AMS 1.|~|Includes ""Glossary,"" and inset map of ""Ang-Ang-Chi.""|~|""Names tran[s]cribed according to the Wade-Giles system.""|~|Shows 3 classes of roads or trails, 2 classes of railroads, and areas of vegetation and cultivation. Some buildings are named.|~|cp|~|Relief represented by contours.|~|1st ed.",Qiqihar (China)|~|12500,"齊齊哈爾 (龍江), 龍江省, 滿洲",,map47000362,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvfg
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvg0,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_133_1R1S_1945_EDProv.tif,466,,,pd_usfed,,eng,cartographic,map,,Korea--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of I-Ri (Ri-Ri),G7824_13.3_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945|~|1945-12-29,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Korea,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvg0
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvj1,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_162_OSS_1945_EDProv.tif,468,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"China, South Coast City Of Shih-Lung (Sheklung)",G7824_16.2_OSS_1945_EDProv|~|Monograph_Maps,13 January 1945,1945-01-13,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,"中國, 南海岸: 石龍市區",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvj1
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvkj,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_17_1R1S_1945_EDProv.tif,469,,,pd_usfed,,eng,cartographic,map,,Korea--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Ch'ao-Yang,G7824_17_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Korea,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvkj
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvm2,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_185_1R1S_1945_EDProv.tif,470,,,pd_usfed,,eng,cartographic,map,,Korea--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Kunsan (Gunzan),G7824_18.5_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Korea,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvm2
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvnk,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_18_OSS_1945.tif,471,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1120600|~|easternmost:E1121000|~|northernmost:N0373100|~|southernmost:N0372900,North China Shantung Province Wei-Hai-Wei,G7824_18_OSS_1945_ED5|~|Monograph_Maps,16 July 1945,1945-07-16,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,5th ed.,China,中國北方山東省威海衛,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvnk
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvp3,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_192_1R1S_1945_EDProv_HsinHui.tif,472,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Hsin-Hui,G7824_19.2_1R1S_1945_EDProv_HsinHui|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,新會草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvp3
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvqm,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_192_1R1S_1945_EDProv_SanHui.tif,473,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of San-Hui,G7824_19.2_1R1S_1945_EDProv_SanHui|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,新墟草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvqm
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvr4,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_195_1R1S_1945_EDProv_ChiangMen.tif,474,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Chiang-Men,G7824_19.5_1R1S_1945_EDProv_ChiangMen|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,江門草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvr4
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvsn,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_195_1R1S_1945_EDProv_MeiHsien.tif,475,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Mei-Hsien,G7824_19.5_1R1S_1945_EDProv_MeiHsien|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,梅縣草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvsn
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvt5,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_197_1R1S_1945_EDProv.tif,476,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Chieh-Yang,G7824_19.7_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,揭陽草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvt5
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvvp,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_205_1R1S_1945_EDProv.tif,477,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Chia-Chi (Kachek),G7824_20.5_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,嘉積 (瓊海) 草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvvp
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvw6,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_217_1R1S_1945_EDProv.tif,478,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Pei-Hai,G7824_21.7_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,北海草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvw6
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvxq,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_22_1R1S_1945_EDProv.tif,479,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Shih-Ch'i & Hsiang-Shan,G7824_22_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,石岐和香山草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvxq
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvz7,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_24_OSS_1945_EDProv.tif,480,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"China, South Coast: City Of Ch'u-Chiang (Shaowan) (Kukong)",G7824_24_OSS_1945_EDProv|~|Monograph_Maps,15 January 1945,1945-01-15,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,"中國, 南海岸: 珠江市區",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvz7
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw07,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_25_AMS_1945_ED2_Hankou.tif,481,,,pd_usfed,,eng,cartographic,map,"Hankou (Wuhan, China)--Maps|~|漢口 (武漢, 中國)--地圖",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1141400|~|easternmost:E1142200|~|northernmost:N0303800|~|southernmost:N0302800,Hankow,G7824_25_AMS_1945_ED2_Hankou|~|Monograph_Maps,1946,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,col. map. 80 x 61 cm.,Washington|~|dcu,"2d ed.-AMS 2.|~|[U.S. Army Map Service] A.M.S. L901.|~|Scale 1:25,000.|~|Four classes of roads or tracks are shown; some streets and buildings are named.|~|""Contour interval 5 metres.""|~|Military grid.|~|In upper margin: China 1:25,000.|~|2nd ed.","Hankou (Wuhan, China)",漢口,,map48000249,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw07
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw1r,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_25_AMS_1945_ED2_Nanking.tif,482,,,pd_usfed,,eng,cartographic,map,"Nanjing (Jiangsu Sheng, China)--Maps|~|南京 (江蘇省, 中國)--地圖",,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1184200|~|easternmost:E1185200|~|northernmost:N0320800|~|southernmost:N0320200,Nanking,G7824_25_AMS_1945_ED2_Nanking|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 61 x 81 cm.,Washington|~|dcu,"2d ed.-AMS 2.|~|Four classes of roads and paths are shown; some streets and buildings are named; areas of vegetation and cultivation are shown.|~|""5-45.""|~|""Contour interval 10 metres.""|~|Military grid.|~|At head of title: China.|~|2nd ed.","Nanjing (Jiangsu Sheng, China)|~|25000",南京,,map48000251,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw1r
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw28,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_34_1R1S_1945_EDProv.tif,483,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Nan-Hai,G7824_34_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,南海草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw28
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw3s,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_35_OSS_1945_EDProv.tif,484,,,pd_usfed,,eng,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1191600|~|easternmost:E1191900|~|northernmost:N0260600|~|southernmost:N0260200,"China, East Coast City Of Fu-Chou (Min-Hou)",G7824_35_OSS_1945_EDProv|~|Monograph_Maps,7 November 1944,1944-11-07,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,"中國, 東海岸: 福州市 (閩侯)",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw3s
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw49,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_50_AMS_1945_ED1_Shanhaikuan.tif,485,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1193000|~|easternmost:E1195500|~|northernmost:N0400500|~|southernmost:N0395500,ShanHaiKuan,G7824_50_AMS_1945_ED1_Shanhaikuan|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,First Edition - AMS 2,China,山海關,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw49
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw5t,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_50_AMS_1945_ED2_Tungchow.tif,486,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1163500|~|easternmost:E1165000|~|northernmost:N0400000|~|southernmost:N0395000,TungChow,G7824_50_AMS_1945_ED2_Tungchow|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,First Edition - AMS2,China,通州,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw5t
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw6b,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_50_AMS_1945_ED3_Peking.tif,488,,,pd_usfed,,eng,cartographic,map,,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1161000|~|easternmost:E1163000|~|northernmost:N0400000|~|southernmost:N0395000,Peking,G7824_50_AMS_1945_ED3_Peking|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 41 x 61 cm.,"dcu|~|Washington, D.C","AMS revision (AMS 3), 1944.|~|3rd ed.",Beijing Region (China)|~|50000,北京,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw6b
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw7v,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_50_AMS_1945_ED3_Shanghai.tif,487,,,pd_usfed,,eng,cartographic,map,Shanghai Region (China)--Maps|~|上海地區 (中國)--地圖,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1211828|~|southernmost:N0310715|~|easternmost:E1213720|~|northernmost:N0312611,Shanghai,G7824_50_AMS_1945_ED3_Shanghai|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 71 x 61 cm.,"dcu|~|Washington, D.C",AMS revision (AMS 2).|~|3rd ed.,Shanghai Region (China)|~|50000,上海,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw7v
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw9w,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_5_GSGS_1945_ED1.tif,491,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Hoihow (Hai-K'ou-Shih) Main Streets And Principal Buildings.,G7824_5_GSGS_1945_ED1|~|Monograph_Maps,1945,1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,China,海口市主要街道和建築,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw9w
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwbd,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_61_OSS_1945_EDProv.tif,492,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,North China: Shantung Province Town Plan Of Chu-Hsien,G7824_6.1_OSS_1945_EDProv|~|Monograph_Maps,4 July 1945,1945-07-04,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,中國北方: 山東省諸縣市鎮計畫,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwbd
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwcx,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_60_1R1S_1945_EDProv.tif,493,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of T'ai Shan (Sun-Ning And T'ai Shan),G7824_60_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,"台山草圖 (新寧, 台山)",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwcx
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwdf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_63_AMS_1945_ED1.tif,494,,,pd_usfed,,eng,cartographic,map,Qinhuangdao Shi (China)--Maps|~|Beidaihe (China)--Maps|~|北戴河 (中國)--地圖|~|秦皇島市 (中國)--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1192000|~|easternmost:E1194000|~|northernmost:N0395500|~|southernmost:N0395000,Ch'in-wang-tao & Pei-tai-ho,G7824_63_AMS_1945_ED1|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Army Map Service, U.S. Army",col. maps. 39 x 55 cm.,dcu|~|Washington,"AMS 1.|~|""Polyconic projection.""|~|Scale 1:63,360.|~|In upper margin: China 1:63,360 ...|~|Soundings are shown for port areas.|~|""Published at W.O., Dec. 1908. G.S.G.S. revised edition, 1927-AMS 1, 1944.""|~|Military grid.|~|""Form lines are shown at about 30 feet V.I.""|~|1st ed.",Beidaihe (China)|~|Qinhuangdao Shi (China),"秦皇島, 北戴河",,map47000041,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwdf
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwfz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_6_OSS_1945_EDProv.tif,495,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,North China Hopeh Province Wang-Tu,G7824_6_OSS_1945_EDProv|~|Monograph_Maps,1945-07-18,18 July 1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,中國北方河北省望都,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwfz
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwgg,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_72_OSS_1945_EDProv.tif,496,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,North China Hopeh Province Cho-Hsien,G7824_7.2_OSS_1945_EDProv|~|Monograph_Maps,18 July 1945,1945-07-18,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,中國北方河北省涿縣,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwgg
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwh0,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_74_OSS_1944.tif,497,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"China, East Coast City Of Ning-Po (Yin-Hsien)",G7824_7.4_OSS_1944|~|Monograph_Maps,24 October 1944,1944-10-24,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,China,"中國, 東海岸: 寧波市 (鄞縣)",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwh0
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwjh,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_c_20_1R1S_1945_EDProv.tif,498,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sketch Plan Of Nan-Hsiung,G7824_c.20_1R1S_1945_EDProv|~|Monograph_Maps,29 December 1945,1945-12-29,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,南雄草圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwjh
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdwk1,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_c_23_OSS_1945_EDProv.tif,499,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"China, South Coast: City Of Chaochow (Ch'ao-An) (Sketch)",G7824_c.23_OSS_1945_EDProv|~|Monograph_Maps,13 January 1945,1945-01-13,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,"中國, 南海岸: 潮州市 (潮安) (草圖)",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdwk1
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf203,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7800_8M_AMS_1943_ED1.tif,624,,,pd_usfed,,eng,cartographic,map|~|Topographic maps.,East Asia--Maps|~|東亞--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0900000|~|easternmost:E1500000|~|northernmost:N0560000|~|southernmost:N0200000,China and Japan,G7800_8M_AMS_1943_ED1|~|Monograph_Maps,1943,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Army Map Service, U.S. Army",1 map : col. map. 56 x 83 cm.,"Washington, D.C|~|dcu","1st ed.-AMS 1.|~|""Drawn and reproduced by 512 (A. Fd. svy.) coy., R.E., Dec. 1941. Compiled from G.S.G.S. 4065 and 2957.""|~|Elevations shown by altitude tints.|~|cz|~|Relief represented by contours.|~|compiled from G.S.G.S. 4065 and 2957.|~|Marginal map: Index to adjoining sheet [Malaya] and boundaries.|~|""Published by W.O. 1942.""|~|1st ed.",East Asia|~|8000000,中國和日本,,map46000156,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf203
