Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Duplicate,Delete in Title,Type.genre,Subject,Rights.copyrightStatus,Name.repository,Name.creator,Title,Date.normalized,Relation.isPartOf,Date.creation,Alt ID.local,AltTitle.descriptive,Bucketeer State,IIIF Access URL,IIIF Manifest URL
America en la Mira Digital Image Collection,ark:/21198/zz001gqmc9,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmc9_1272975_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,"America en la mira 1, 2, 3",1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box03_010.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmc9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmc9/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmdt,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmdt_1272900_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Boycott Nestle,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box02_018.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmdt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmdt/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmfb,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmfb_1272871_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Postcard,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box02_016.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmfb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmfb/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmgv,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmgv_1272972_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,1970/1978,1970s,CSRC_MIRA_Box03_009.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmgv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmgv/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmhc,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmhc_1272919_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box03_003.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmhc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmhc/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmjw,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmjw_1272892_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Stop forced drugging,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box02_017.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmjw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmjw/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmkd,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmkd_1274086_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_005.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmkd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmkd/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmnf,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmnf_1272991_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Sonrisa,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_013.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmnf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmnf/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmpz,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmpz_1273027_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box03_014.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmpz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmpz/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmqg,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmqg_1272985_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Receita de arte brasileira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box03_012.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmqg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmqg/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmr0,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmr0_1274056_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,El problema del juego,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_016.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmr0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmr0/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmsh,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmsh_1274096_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Milestones in a life,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_008.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmsh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmsh/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmt1,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmt1_1273021_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,No olvide,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box03_013.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmt1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmt1/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmvj,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmvj_1273592_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Nube cancelada,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_001.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmvj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmvj/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmw2,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmw2_1273044_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Circuito interno,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box03_015.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmw2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmw2/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001gqmxk,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001gqmxk_1273616_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,La juste solution,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_008.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001gqmxk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001gqmxk/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8wtg,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8wtg_1273613_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Del dicho al hecho,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_007.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wtg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8wtg/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8wv0,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8wv0_1273601_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_004.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wv0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8wv0/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8wwh,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8wwh_1273631_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_011.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wwh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8wwh/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8wx1,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8wx1_1274068_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Lolita Lebron (Que viva Puerto Rico libre),1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_001.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wx1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8wx1/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8wzj,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8wzj_1273639_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_012.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8wzj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8wzj/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x0j,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x0j_1273622_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_009.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x0j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x0j/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x12,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x12_1273604_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Which way is up?,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_005.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x12/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x2k,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x2k_1273642_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,La mano que borra,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_014.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x2k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x2k/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x33,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x33_1273608_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Fight for the International Hotel,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_006.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x33,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x33/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x4m,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x4m_1274307_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Target,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_010.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x4m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x4m/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x54,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x54_1273625_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,The lana is ours,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_010.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x54,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x54/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x6n,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x6n_1274072_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Propaganda Proletaria,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_003.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x6n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x6n/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x75,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x75_1274062_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Dos realidades,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_017.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x75,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x75/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x8p,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x8p_1274080_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,1970/1978,1970s,CSRC_MIRA_Box05_004.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x8p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x8p/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8x96,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8x96_1274065_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_018.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8x96,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8x96/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8xbq,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8xbq_1274053_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box04_015.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8xbq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8xbq/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h8xc7,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h8xc7_1274092_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Encuentros cercanos...,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_007.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h8xc7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h8xc7/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93mq,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93mq_1274359_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box05_015.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93mq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93mq/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h93n7,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h93n7_1274376_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Generacion de Plomo,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box06_001.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h93n7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h93n7/manifest
