"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nfm5","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nfm5-1-master.tif","","","Ms. 41_93","93","Page 93","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nfm5",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nfnp","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nfnp-1-master.tif","","","Ms. 41_94","94","Page 94","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nfnp",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nfp6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nfp6-1-master.tif","","","Ms. 41_95","95","Page 95","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nfp6",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nfqq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nfqq-1-master.tif","","","Ms. 41_96","96","Page 96","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nfqq",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nfr7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nfr7-1-master.tif","","","Ms. 41_97","97","Page 97","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nfr7",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nfsr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nfsr-1-master.tif","","","Ms. 41_98","98","Page 98","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nfsr",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nft8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nft8-1-master.tif","","","Ms. 41_99","99","Page 99","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nft8",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngdj","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngdj-1-master.tif","","","Ms. 41_100","100","Page 100","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngdj",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngf2","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngf2-1-master.tif","","","Ms. 41_101","101","Page 101","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngf2",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nggk","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nggk-1-master.tif","","","Ms. 41_102","102","Page 102","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nggk",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngh3","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngh3-1-master.tif","","","Ms. 41_103","103","Page 103","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngh3",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngjm","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngjm-1-master.tif","","","Ms. 41_104","104","Page 104","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngjm",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngk4","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngk4-1-master.tif","","","Ms. 41_105","105","Page 105","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngk4",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngmn","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngmn-1-master.tif","","","Ms. 41_106","106","Page 106","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngmn",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngn5","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngn5-1-master.tif","","","Ms. 41_107","107","Page 107","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngn5",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngpp","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngpp-1-master.tif","","","Ms. 41_108","108","Page 108","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngpp",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngq6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngq6-1-master.tif","","","Ms. 41_109","109","Page 109","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngq6",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngrq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngrq-1-master.tif","","","Ms. 41_110","110","Page 110","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngrq",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngs7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngs7-1-master.tif","","","Ms. 41_111","111","Page 111","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngs7",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngtr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngtr-1-master.tif","","","Ms. 41_112","112","Page 112","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngtr",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngv8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngv8-1-master.tif","","","Ms. 41_113","113","Page 113","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngv8",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngws","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngws-1-master.tif","","","Ms. 41_114","114","Page 114","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngws",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngx9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngx9-1-master.tif","","","Ms. 41_115","115","Page 115","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngx9",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ngzt","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ngzt-1-master.tif","","","Ms. 41_116","116","Page 116","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ngzt",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nh0t","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nh0t-1-master.tif","","","Ms. 41_117","117","Page 117","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nh0t",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nh1b","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nh1b-1-master.tif","","","Ms. 41_118","118","Page 118","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nh1b",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nh2v","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nh2v-1-master.tif","","","Ms. 41_119","119","Page 119","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nh2v",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nh3c","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nh3c-1-master.tif","","","Ms. 41_120","120","Page 120","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nh3c",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nh4w","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nh4w-1-master.tif","","","Ms. 41_121","121","Page 121","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nh4w",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nh5d","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nh5d-1-master.tif","","","Ms. 41_122","122","Page 102 (recte 122)","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","ክፍል ራብዕ ወውእቱ ደኃሪ ዘእምዜናሆሙ ለባሕታዊያን እንተ ጽሕፍት ውስተ መጽሐፈ ገነት እምክፍል ደኃሪ ዘጸሐፎ ጰላድዮስ ተስእሎታተ አኃው ; This is Part four, the latter part, from the life of the ascetics, which is written in the Book of Paradise, to the last part Palladius wrote on the question of the brothers.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nh5d",""
