Project Name,Parent ARK,Item ARK,Object Type,File Name,viewingHint,Text direction,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n123,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n123-1-master.tif,,,Ms. 31_118,122,Page 118,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",Bedlu Wolde Mika'el's seven generations are listed.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n123,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9fn,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9fn-1-master.tif,,,Ms. 31_119,123,Page 119,,,pd,,amh|~|gez,,Vision of Baruch|~|ራዕየ ባሮክ,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9fn,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9g5,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9g5-1-master.tif,,,Ms. 31_120,124,Page 120,,,pd,,amh|~|gez,,ራዕየ ባሮክ,The Vision of Baruch,Vision of Baruch|~|Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9g5,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9hp,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9hp-1-master.tif,,,Ms. 31_121,125,Page 121,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9hp,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9j6,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9j6-1-master.tif,,,Ms. 31_122,126,Page 122,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9j6,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9kq,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9kq-1-master.tif,,,Ms. 31_123,127,Page 123,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9kq,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9m7,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9m7-1-master.tif,,,Ms. 31_124,128,Page 124,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9m7,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9nr,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9nr-1-master.tif,,,Ms. 31_125,129,Page 125,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9nr,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9p8,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9p8-1-master.tif,,,Ms. 31_126,130,Page 126,,,pd,,amh|~|gez,,Vision of Baruch|~|ራዕየ ባሮክ,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9p8,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9qs,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9qs-1-master.tif,,,Ms. 31_127,131,Page 127,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9qs,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9r9,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9r9-1-master.tif,,,Ms. 31_128,132,Page 128,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9r9,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9st,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9st-1-master.tif,,,Ms. 31_129,133,Page 129,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9st,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9tb,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9tb-1-master.tif,,,Ms. 31_130,134,Page 130,,,pd,,amh|~|gez,,Vision of Baruch|~|ራዕየ ባሮክ,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9tb,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9vv,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9vv-1-master.tif,,,Ms. 31_131,135,Page 131,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9vv,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9wc,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9wc-1-master.tif,,,Ms. 31_132,136,Page 132,,,pd,,amh|~|gez,,Vision of Baruch|~|ራዕየ ባሮክ,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9wc,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9xw,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9xw-1-master.tif,,,Ms. 31_133,137,Page 133,,,pd,,amh|~|gez,,Vision of Baruch|~|ራዕየ ባሮክ,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9xw,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009n9zd,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009n9zd-1-master.tif,,,Ms. 31_134,138,Page 134,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009n9zd,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009nb0d,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009nb0d-1-master.tif,,,Ms. 31_135,139,Page 135,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nb0d,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009nb1x,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009nb1x-1-master.tif,,,Ms. 31_136,140,Page 136,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Dogma (doctrine) of the church|~|Catechism of the Ethiopian Church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nb1x,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009nb2f,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009nb2f-1-master.tif,,,Ms. 31_137,141,Page 137,,,pd,,amh|~|gez,,ራዕየ ባሮክ|~|Vision of Baruch,The Vision of Baruch,Catechism of the Ethiopian Church|~|Dogma (doctrine) of the church,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,"The Vision of Baruch ; ""In the name of the Father and the Son, a vision was revealed to St. Abba Baruch. When he became thirty-five years old, his father and mother took him to Jerusalem and put him in front of the archpriest whose name was Eskendros. The archpriest placed Baruch among the gatekeepers of Jerusalem. And he lived there serving for seventy years. He  prayed, saying 'do not let me see the destruction of Jerusalem...'""",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nb2f,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009nb3z,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009nb3z-1-master.tif,,,Ms. 31_138,142,Page 138,,,pd,,amh|~|gez,,,,,Ethiopia,20th c.,1900/1999,1 Page,194 mm x 123 mm,Vellum,,Varia.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nb3z,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz0009nb4g,Page,,,,Ms. 31_backcvr,143,Back Cover,,,pd,,,,,,,Ethiopia,20th c.,1900/1999,1 Item,194 mm x 123 mm,Wooden board,,,,The  back cover wooden board is split in half.,,,,,,,failed,,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz00280ht2,Page,Masters/dlmasters/ethiopian/masters/21198-zz00280ht2_1880865_master.tif,,,,144,"[Ms. 31, Photograph 1]",,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00280ht2,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz00280hxm,Page,Masters/dlmasters/ethiopian/masters/21198-zz00280hxm_1880889_master.tif,,,,145,"[Ms. 31, Photograph 2]",,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00280hxm,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz00280j04,Page,Masters/dlmasters/ethiopian/masters/21198-zz00280j04_1881321_master.tif,,,,146,"[Ms. 31, Photograph 3]",,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00280j04,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz00280j25,Page,Masters/dlmasters/ethiopian/masters/21198-zz00280j25_1881339_master.tif,,,,147,"[Ms. 31, Photograph 4]",,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00280j25,
Ethiopic Manuscripts,ark:/21198/zz0009k8z1,ark:/21198/zz00280j46,Page,Masters/dlmasters/ethiopian/masters/21198-zz00280j46_1881360_master.tif,,,,148,"[Ms. 31, Photograph 5]",,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00280j46,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0027zn9c,Page,Masters/dlmasters/ethiopian/masters/21198-zz0027zn9c_2401936_master.tif,,,,1,Front cover,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027zn9c,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0027zn9c/n,Page,,,,,2,Inside front cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kp90,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kp90-1-master.tif,,,Ms. 2_1,3,Page 1,text,,pd,,gez,,አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95mm,Vellum,r,Arede'et አርድዕት|~|Of Monday  ዘሰኑይ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kp90,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpbh,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpbh-1-master.tif,,,Ms. 2_2,4,Page 2,text,,pd,,gez,,አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140mm x 95mm,Vellum,v,Of Monday  ዘሰኑይ|~|Arede'et አርድዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpbh,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpc1,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpc1-1-master.tif,,,Ms. 2_3,5,Page 3,text,,pd,,gez,,አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,r,Of Monday  ዘሰኑይ|~|Arede'et አርድዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpc1,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpdj,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpdj-1-master.tif,,,Ms. 2_4,6,Page 4,text,,pd,,gez,,Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,v,Of Monday  ዘሰኑይ|~|Arede'et አርድዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpdj,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpf2,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpf2-1-master.tif,,,Ms. 2_5,7,Page 5,text,,pd,,gez,,Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,r,Of Monday  ዘሰኑይ|~|Arede'et አርድዕት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpf2,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpgk,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpgk-1-master.tif,,,Ms. 2_6,8,Page 6,text,,pd,,gez,,አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,v,Arede'et አርድዕት|~|Of Monday  ዘሰኑይ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpgk,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kph3,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kph3-1-master.tif,,,Ms. 2_7,9,Page 7,text,,pd,,gez,,አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,r,Arede'et አርድዕት|~|Of Monday  ዘሰኑይ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kph3,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpjm,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpjm-1-master.tif,,,Ms. 2_8,10,Page 8,text,,pd,,gez,,Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,v,Arede'et አርድዕት|~|Of Monday  ዘሰኑይ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpjm,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpk4,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpk4-1-master.tif,,,Ms. 2_9,11,Page 9,text,,pd,,gez,,Mesehafa Arede'et|~|አርድዕት፤|~|Book of Disciples,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,r,Arede'et አርድዕት|~|Of Tuesday ዘሠሉስ|~|Of Monday  ዘሰኑይ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpk4,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpmn,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpmn-1-master.tif,,,Ms. 2_10,12,Page 10,text,,pd,,gez,,አርድዕት፤|~|Mesehafa Arede'et|~|Book of Disciples,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,v,Arede'et አርድዕት|~|Of Tuesday ዘሠሉስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpmn,
Ethiopic Manuscripts,ark:/21198/zz0009kp6f,ark:/21198/zz0009kpn5,Page,Masters/dlmasters/ethiopian/masters/21198-zz0009kpn5-1-master.tif,,,Ms. 2_11,13,Page 11,text,,pd,,gez,,Book of Disciples|~|አርድዕት፤|~|Mesehafa Arede'et,The Book of Disciples,The Book of Disciples,Ethiopia,18th-19th c.,1700/1899,1 Page,140 mm x 95 mm,Vellum,r,Arede'et አርድዕት|~|Of Tuesday ዘሠሉስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009kpn5,
