Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Rights.statementLocal,Name.repository,Rights.rightsHolderContact,Rights.permission,Language,Name.donor,viewingHint,Text direction,Visibility,IIIF Range,AltTitle.uniform,Title,Date.normalized,Alt ID.local,Format.extent,Relation.isPartOf,Date.creation,Opac url,IIIF Manifest URL
La Gente de Aztlan Collection,ark:/21198/zz002cjrzx,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j266k,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 18, No. 5, May 1988",05/1988,v1987-1988_n5_May_1988-1,24 pages,La Gente de Aztlan Papers,May 1988,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjrzx/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cjs0x,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1ffd,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 18, No. 6, June 1988",06/1988,v1987-1988_n6_Jun_1988-1,16 pages,La Gente de Aztlan Papers,June 1988,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjs0x/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cjw5z,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10xz1,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 19, No. 1, November 1988",11/1988,v1988-1989_n1_Nov_1988-1,20 pages,La Gente de Aztlan Papers,November 1988,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjw5z/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cjwv9,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80690,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 19, No. 2, December 1988",12/1988,v1988-1989_n2_Dec_1988-1,20 pages,La Gente de Aztlan Papers,December 1988,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjwv9/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cjwwt,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9fkq,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 19, No. 3, February 1989",02/1989,v1988-1989_n3_Feb_1989,24 pages,La Gente de Aztlan Papers,February 1989,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjwwt/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cjwxb,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8pv0,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 19, No. 4, March-April 1989",04/1988,v1988-1989_n4_Mar_Apr_1989-1,20 pages,La Gente de Aztlan Papers,April 1988,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjwxb/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cjwzv,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26nkr,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 19, No. 5, May 1989",05/1989,v1988-1989_n5_May_1989,24 pages,La Gente de Aztlan Papers,May 1989,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjwzv/manifest
La Gente de Aztlan Collection,ark:/21198/zz002cjx0v,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795ws4,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 19, No. 6, June 1989",06/1989,v1988-1989_n6_Jun_1989-1,32 pages,La Gente de Aztlan Papers,June 1989,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cjx0v/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck207,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j551r,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 20, No. 1, Summer 1989",1989,v1989-1990_n1_Summer_1989-1,12 pages,La Gente de Aztlan Papers,Summer 1989,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck207/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck2df,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4nkh,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 20, No. 2, Fall 1989",1989,v1989-1990_n2_Fall_1989-1,28 pages,La Gente de Aztlan Papers,Fall 1989,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck2df/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck2fz,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13wwj,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 20, No. 3, November 1989",11/1989,v1989-1990_n3_Nov_1989,32 pages,La Gente de Aztlan Papers,November 1989,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck2fz/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck2gg,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83562,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 20, No. 4, February 1990",02/1990,v1989-1990_n4_Feb_1990-1,28 pages,La Gente de Aztlan Papers,February 1990,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck2gg/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck2h0,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2ddf,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 20, No. 5, March 1990",03/1990,v1989-1990_n5_Mar_1990-1,40 pages,La Gente de Aztlan Papers,March 1990,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck2h0/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck2jh,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0c4w,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 20, No. 6, April 1990",04/1990,v1989-1990_n6_Apr_1990-1,28 pages,La Gente de Aztlan Papers,April 1990,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck2jh/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck2k1,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29mcg,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 20, No. 7, June 1990",06/1990,v1989-1990_n7_Jun_1990-1,32 pages,La Gente de Aztlan Papers,June 1990,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck2k1/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ck8wk,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698vm9,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 21, No. 1, October 1990",10/1990,v1990-1991_n1_Oct_1990-1,32 pages,La Gente de Aztlan Papers,October 1990,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ck8wk/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ckbd9,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j83wz,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 21, No. 2, November 1990",11/1990,v1990-1991_n2_Nov_1990-1,24 pages,La Gente de Aztlan Papers,November 1990,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ckbd9/manifest
La Gente de Aztlan Collection,ark:/21198/zz002ckbft,ark:/21198/zz0025h6p4,4,Derived,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7mgk,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 21, No. 3, January-February 1991",02/1991,v1990-1991_n3_Jan_Feb_1991-1,28 pages,La Gente de Aztlan Papers,February 1991,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ckbft/manifest
