Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Language,Title,Description.abstract,Description.note,Publisher.placeOfOrigin,Date,Source,Relation.isPartOf,Relation.reproducedIn,Format.dimensions,Relation.describedIn,Relation.isVersionOf,Date.creation,AltTitle.descriptive,AltTitle.other,Format.extent,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Index of Medieval Medical Images,ark:/21198/zz0001020q,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f30.tif,40,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae|~|Cruciferae|~|Flowers",still image,illuminated manuscripts,pd,,,,Crision. Ysadis.,"Two plants: top plant, ""crision"" (family Umbelliferae) probably Crithmum maritimum (Samphire) bears pinnatifid leaves ending in thin divisions on three stems each terminating in dome-shaped flowers bearing an ornate design in red and yellow.  Bottom plant, ""ysadis"" (family Cruciferae) probably Isatis tinctoria (Dyer's Woad, Asp of Jerusalem) or possibly I. glauca, bears medium-sized elliptiacl leaves each with a darker green stripe at the central vein on a single stem terminating in a loose panicle of inverted-cone shaped flower buds, the sides of the cones yellow, the flat tops red.  (Cf. Corpus medicorum Latinorum, v. 4, p. 126-127.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: lxviii nomen herbe Crision vel crisinon.|~|Rubricated text to the right of lower image: lxix nomen herbe ysadis.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [30],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001020q,
Index of Medieval Medical Images,ark:/21198/zz0001048t,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f64v.tif,41,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae",still image,illuminated manuscripts,pd,,,,Cuminum.,"-One plant, ""ciminum"" (family Umbelliferae), probably Cuminum cyminum, Cumin, with many slender radiating and branching stems tilting to the l. and bearing many small round leaves each ending in clusters of small buds, flowers or seeds.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 73.)","Lombardy, ca. 1400.|~|Rubricated text to the left of image: v nomen herbe ciminum.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [64v],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001048t,
Index of Medieval Medical Images,ark:/21198/zz000100xq,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f15.tif,42,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Primulaceae|~|Plants, Medicinal|~|Polygonaceae|~|Flowers|~|Tubers",still image,illuminated manuscripts,pd,,,,Cyclaminos. Proserpinatia.,"Two plants, top plant, ""cyclaminos"" (family Primulaceae) probably Cyclamen hederifolium (Baby Cyclamen) bears nearly cordate leaves on long petioles and three-lobed funnelform flowersboth , sprouting almost directly from a globular tuber.  Bottom plant, ""proserpinatia"" (family Polygonaceae but looks like 2-spotted Spurge, a Euphorbiaceae) perhaps Polygonum bistorta (Bistort, Snakeweed) bears opposite, oblong, light gray, green, yellow and brown leaves are uniformly spaced on a treelike branching of thin stem, and very small flowers sprouting axially. (Cf. Corpus medicorum Latinorum, v. 4, p. 52-55.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Xviii nomen herbe ciclaminos...prima cura eius ad caput replendum.|~|Rubricated caption to the left of lower image: Nomen herbe proserpinatia.|~|Rubricated text immediately following image (on fol. 15v): Xviiii nomen herbe superposite proserpinatia. A grecis dicitur poligonos...prima cura eius ad hos qui sanguinem eiiciunt pos.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [15],"Apuleius, Barbarus. Herbarium.",,image 260 x 130 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000100xq,
Index of Medieval Medical Images,ark:/21198/zz000105jf,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f82v.tif,43,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Primulaceae|~|Plants, Medicinal|~|Ranunculaceae|~|Roots (Botany)|~|Flowers",still image,illuminated manuscripts,pd,,,,"Delfion. ""Centimorbia"".","Two plants.  Top plant, ""delfion"" (family Ranunculaceae), probably Delphinium Consolida, Branched Larkspur, Consound Jacob's ladder, with light blue-green trifoliate oval leaves, wtih ovate leaflefs, light brown root and a large red flower at the top of a single stem.  Bottom plant not labeled, but both adjoining text and the picture itseflf fit ""centimorbia"" (family Primulaceae), probably Lysimachia vulgaris, Garden loosetrife, bearing small round very lightly colored blue-green opposite leaves along five erect stems, with light brown root.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 80.)","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: lvii nomen herbe delfion.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [82v],Pseudo-Dioscorides. De herbis femininis.,,image 175 x 140 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000105jf,
Index of Medieval Medical Images,ark:/21198/zz000101tn,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f28.tif,44,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Compositae|~|Rutaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,Diptanum. Solago maior.,"Two plants: Top plant, ""diptami"" (family Rutaceae), probably Dictamnus albus (Dittany) bears large, irregular pinnate leaves, on a thick central stem terminating in a schematized spike of flowers borne oppositely.  Bottom plant, ""solago maior"" (family Compositae) perhaps Solidago sp. (Goldenrod) bears apparently opposite triangular leaaves on three radiating stems terminating in umbel-like flower clusters.  (Cf. Corpus medicorum Latinorum, v. 4, p. 117-118.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: lxi nomen herbe diptami.|~|Rubricated text immediately following lower image (on fol. 28v): lxii nomen herbe solago maior ... ad serpentum et scorpionum morsus.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [28],"Apuleius, Barbarus. Herbarium.",,images 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101tn,
Index of Medieval Medical Images,ark:/21198/zz000103pj,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f56.tif,45,,,,,,,,"Materia medica, Animal|~|Illustrations - Italy - Lombardy - 1400|~|Equidae|~|Mules",still image,illuminated manuscripts,pd,,,,Donkey or mule.,"Mule (the sterile offspring of a male ass, Equus asinus, and a mare, Equus caballus, female, both of family Equidae) with long ears, short spiky mane, open mouth, bends front right leg at joint. Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.|~|Rubricated text above image: De asino vel asina prima cura eius ad febres cotidianas ...|~|Rubricated text to the right of image: De mula prima cura eius siquis concip[er]e noluerit ...",Italy-Lombardy,1400,Yale Medical Library. Manuscript 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [56],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103pj,
Index of Medieval Medical Images,ark:/21198/zz00010437,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f62.tif,46,,,,,,,,"Materia medica, Animal|~|Illustrations - Italy - Lombardy - 1400|~|Columbidae|~|Pigeons",still image,illuminated manuscripts,pd,,,,Dove.,"Dove or wild pigeon (family Columbidae, order Columbiformes), with long tail feather, short beak stands among foliage facing r. Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.|~|Rubricated text to the right of image: De columba prima cura eius ad serpentum morsus.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [62],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010437,
Index of Medieval Medical Images,ark:/21198/zz00010568,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f78.tif,47,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Roots (Botany)|~|Herbs|~|Araceae",still image,illuminated manuscripts,pd,,,,Dracontea femina.,"Plant, ""dracontea femina"" (family Araceae), probably Arisarum vulgare, Hooded arum, Friar's-cowl, a ball-shaped tuber root with a very simplified arum-type flower stalk extending vertically and bending to the r.  Three leaves, shaped like irregular pentagons and triangles, also extend from bulb on long petioles.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), pp. 78-79.)","Lombardy, ca. 1400.|~|Rubricated text immediately below image: xlv nomen herbe dracontea femina.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [78],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010568,
Index of Medieval Medical Images,ark:/21198/zz000100vp,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f14.tif,48,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Orchidaceae|~|Araceae|~|Aphrodisiacs|~|Tubers",still image,illuminated manuscripts,pd,,,,Dracontea. Satirion.,"Two plants, one, top, ""dracontea"" (family Araceae) probably Dracunculus vulgaris, with concave brown-red leaves divided into pointed lobes, arising directly from rhizome, flower bud at top (Cf. Corpus medicorum Latinorum, v. 4, pp. 47-48); plant at bottom, an aphrodisiac, ""satirion"" (family Orchidaceae) possibly Orchis mascula or another Orchis species, has a purple rhizome or tuber, four green crescent-shaped leaves at the bottom of the stem, two on each side and at the top of the stem, a brown/red flower (Cf. Corpus medicorum Latinorum, v. 4, pp. 47-50 and Tabula II.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Text surrounding upper image: XV Nomen herbe dracontea dicitur...prima cura ad omnium serpentum morsus.|~|Text surrounding lower image: XVI Nomen herbe huius satirion dicitur...[on fol. 14v] prima cura eius ad omnia sananda.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [14],"Apuleius, Barbarus. Herbarium.",,images 165 x 115 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000100vp,
Index of Medieval Medical Images,ark:/21198/zz000102gz,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f37.tif,49,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Herbs|~|Caprifoliaceae|~|Flowers|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Ebulum. Pulegium.,"Two plants: top plant, ""ebulum"" (family Caprifoliaceae) probably Sambucus ebulus, (Dwarf Ebulus, Danewort, Wallwort) bears large pinnate leaves on a vertical stem terminating in an umbel-like cluster of fruit at the top of the stem.  Bottom plant, ""pulegium"" (family Lamiaceae, formerly Labiatae) probably Mentha pulegium (Brotherwort, Pennyroyal) has six elongated elliptical leaves sticking straight out from a single vertical stem and three spikes of flowers at the end of the stem.  (Cf. Corpus medicorum Latinorum, v. 4, p. 166-170.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Lxxxxi nomen herbe ebulum.|~|Rubricated caption surrounding lower image: nomen herbe pulegium.|~|Rubricated text immediately following lower image (on fol. 37v): Lxxxxii nomen herbe pulegium.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [37],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000102gz,
Index of Medieval Medical Images,ark:/21198/zz0001046s,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f63v.tif,50,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Rosaceae|~|Boraginaceae|~|Herbs|~|Flowers",still image,illuminated manuscripts,pd,,,,Echinum. Buglosa.,"Two plants, top plant, in green with details in black, ""echinum"" (family Rosaceae), probably Crataegus, sp., Hawthorn, Whitethorn, with two stems, each bearing five opposite oak-like lobed leaves and a round flower head with pointed petals at the top of each. Bottom plant, ""buglossa"" (family Boraginaceae) probably Anchusa officinalis (Garden Bugloss), one dark green five-lobed mass, apparently of basal foliage, with many small obovate light green leaves extending from it.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 73.)","Lombardy, ca. 1400.|~|Rubricated text immediately below upper image: Prima herba, Nomen predicte herbe echinum.|~|Rubricated caption to the right of lower image: Herbe nomen buglosa.|~|Rubricated text immediately following lower image (on fol. 64): ii herba buglossa.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [63v],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001046s,
Index of Medieval Medical Images,ark:/21198/zz000103mh,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f55.tif,51,,,,,,,,"Materia medica, Animal|~|Elephants|~|Illustrations - Italy - Lombardy - 1400|~|Elephantidae",still image,illuminated manuscripts,pd,,,,Elephant.,"Short elephant (family Elephantidae) with tusks and a long nose, ears resembling those of an Indian elephant. Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.|~|Rubricated text above image: De elefante prima cura eius ad maculas tollendas de facie.",Italy-Lombardy,1400,Yale Medical Library. Manuscript 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [55],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103mh,
Index of Medieval Medical Images,ark:/21198/zz000105cv,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f80.tif,52,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Boraginaceae",still image,illuminated manuscripts,pd,,,,Eliotropium.,"Plant, ""eliotropium,"" probably (family Boraginaceae) Heliotropium arborescens, Heliotrope, Turnsole, bears medium-sized opposite ovate acuminate leaves with colored central veins on slender semd ending in panicles of flowers. Other flowers apparently borne on alternate nodes on stems. (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 79.)","Lombardy, ca. 1400.|~|Rubricated text immediately below image: l nomen herbe eliotropium.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [80],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000105cv,
Index of Medieval Medical Images,ark:/21198/zz000102j0,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f38v.tif,53,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Compositae|~|Boraginaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,Enula campana. Cinoglossa vel lingua canis.,"Two plants: top plant, ""enula campana"" (family Compositae) probably Inula helenium (Elecampane) bears scimitar-like long, apparently opposite leaves at a uniform distance from each other along two straight radiating stems. Bottom plant, ""cinoglossa vel lingua canis"" (family Boraginaceae) probably Cynoglossum officinale (Dog's Tongue, Hound's Tongue) a fan-shaped bundle of large elliptical tapering leaves bunched closely together.  (Cf. Corpus medicorum Latinorum, v. 4, p. 173-176.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Lxxxxv nomen herbe Enula campana...prima cura eius ad dolorem velifice.|~|Rubricated text to the left of lower image: Lxxxxvi nomen herbe cinoglosa id est lingua canis...prima cura eius ad morsus serpentis ...",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [38v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000102j0,
Index of Medieval Medical Images,ark:/21198/zz00010306,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f44v.tif,54,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Rosaceae|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Eptafillos. Occimum.,"Two plants: top plant, ""eptafillos,"" (family Rosaceae), probably Potentilla erecta, formerly P. Tormentilla,  (Tormentil), has two radiating stems each bearing a seven-lobed dentate leaf.  Bottom plant, ""occimum,"" (family Lamiaceae), probably Ocimum basilicum, (Basil), bears opposite elliptical leaves serrate and folded at the central veins (and viewed from the side), on a single stem that branches into three.  (Cf. Corpus medicorum Latinorum, v. 4, p. 203-204.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Cxvi nomen herbe herbe eptafillos.|~|Rubricated text to the left of lower image: Cxvii nomen herbe occimum...prima cura eius ad capitis dolorem.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [44v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010306,
Index of Medieval Medical Images,ark:/21198/zz000105gd,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f81v.tif,55,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Verbenaceae|~|Plants, Medicinal|~|Compositae|~|Roots (Botany)",still image,illuminated manuscripts,pd,,,,Erigeron. Hyera vel berbena vel eirobotano.,"Two plants, the order of the pictures apparently reversed in relation to the captions.  Top plant is labelled ""erigeron"" (family Compositae) Erigeron sp., Fleabane, but the picture would seem to agree better with the caption on the lower page, with large angular light blue-green dentate elliptical leaves borne on slender stems terminating in three-branched inflorescences topped with small flowers.  Bottom plant is captioned ""hyera vel berbena vel ierobotano"" (family Verbenaceae), probably Verbena officinalis, Ashthroat, Columbine, Verbane, Common Vervain, but the picture would seem match better the caption above, with  triangular light blue-green sheathing leaves covering radiating stems that terminate in small clusters of buds or disk flowers.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 80.)","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: liiii nomen herbe erigeron.|~|Rubricated text surrounding lower image: lv nomen herbe hyera vel berbena vel ierobotano.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [81v],Pseudo-Dioscorides. De herbis femininis.,,image 270 x 150 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000105gd,
Index of Medieval Medical Images,ark:/21198/zz00010348,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f46v.tif,56,,,,,,,,"Illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae|~|Herbs|~|Cruciferae|~|Castles|~|Flowers",still image,illuminated manuscripts,pd,,,,Feniculum. Walled city or fortress with herb erision.,"Two plants: plant at top of page, ""feniculum,"" (family Umbelliferae), probably Foeniculum vulgare, (Fennel), bears long finely-divided green leaves on a vertical stem terminating in a large umbel of flowers.  Below, to the right of a large castle, the out-sized  depiction of ""erision"" (family Cruciferae), perhaps Sisymbrium, sp., or (same family) Erysimum, sp. (Bank Cress, Hedge Mustard), a resembles a simplified tree bearing trifoliate leaves with dentate edges in red and green. Castle has towers and turrets. (Cf. Corpus medicorum Latinorum, v. 4, p. 212-214.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately below upper image: Cxxiiii nomen herbe feniculum.|~|Rubricated text on the following page (fol. 47v) immediately following image: Cxxv nomen herbe erision.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [46v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010348,
Index of Medieval Medical Images,ark:/21198/zz000104nh,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f70.tif,57,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Scrophulariaceae",still image,illuminated manuscripts,pd,,,,Flommos.,"Plant, ""flommos"" (family Scrophulariaceae), probably Verbascum Thapsus, Common mullein, Flannel plant, Velvet plant, bears wide thick acuminate basal leaves in a large head. (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 75.)","Lombardy, ca. 1400.|~|Rubricated text immediately below image: xxi nomen herbe flommos vel taxus barbassus.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [70],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104nh,
Index of Medieval Medical Images,ark:/21198/zz000101cx,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f21v.tif,58,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Pods (Botany)|~|Rosaceae|~|Berries|~|Malvaceae",still image,illuminated manuscripts,pd,,,,Frage uter fragaria. Altea.,"Two plants. Top plant ""frage vel fragaria"" (family Rosaceae) probably Fragaria vesca (Sow Teat or Woodland Strawberry) with a forked base, bears trifoliate leaves with three serrated leaflets at the end of both main stems (red), above pairs of red strawberries.  Lower plant, ""altea"" (family Malvaceae) probably Althea, perhaps A. officinalis or A. cannabina (Marsh Mallows) or Alcea rosea or A. pallida, (Hollyhock, of the same family) bears two fanlike spreads of ovate acuminate basal leaves, above a very thick, tan, spindle-like root that forks at the bottom.  Three stems extend above the base, each bearing three globular flower buds with red petals visible. Corpus medicorum Latinorum, v. 4, p. 83-85.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Xxxviii nomen herbe frage vel fragaria.|~|Rubricated text to the left of lower image: Xxxix nomen herbe altea.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [21v],"Apuleius, Barbarus. Herbarium.",,Image 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101cx,
Index of Medieval Medical Images,ark:/21198/zz000101h0,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f23v.tif,59,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Gramineae|~|Grasses",still image,illuminated manuscripts,pd,,,,Gallicrus.,"One plant, ""gallicius"" (family Gramineae), a stoloniferous grass, perhaps Cynodon dactylon, Bermuda Grass, bears sheathing linear leaves on three stems each terminating in five radiating finger-like spikes of tiny spikelets.  (Cf. Corpus medicorum Latinorum, v. 4, p. 93.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately below image: Xlv nomen herbe Gallicius.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [23v],"Apuleius, Barbarus. Herbarium.",,Image 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101h0,
Index of Medieval Medical Images,ark:/21198/zz000100w6,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f14v.tif,60,,,,,,,,"Gentianaceae|~|Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Roots (Botany)|~|Antidotes|~|Flowers",still image,illuminated manuscripts,pd,,,,Gentiana.,"One plant, center, ""gentiana"" (family Gentianaceae), probably Gentiana sp. (Gentians) a yellow-brown spindle-like root, from which arise obovate leaves, each with a conspicuous central spine, arranged radially. Four small peduncles carry four 3- or 4-petaled red-brown flowers.  (Cf. Corpus medicorum Latinorum, v. 4, p. 51.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text surrounding lower part of image: Xvii Nomen herbe supradicte dicitur g [sic] gentiana.|~|Rubricated text immediately below image: prima cura eius ad serpentum morsus.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [14v],"Apuleius, Barbarus. Herbarium.",,image 100 x 80 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000100w6,
Index of Medieval Medical Images,ark:/21198/zz0001055r,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f77v.tif,61,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Liliaceae|~|Plants, Medicinal|~|Leguminosae|~|Roots (Botany)",still image,illuminated manuscripts,pd,,,,Glicotiza. Bulbus rufus.,"Two plants.  Top plant, ""glicotiza"" (family Leguminosae), probably Glycyrrhiza glabra, Licorice, Liquorice, Sweetwood, with medium-sized, opposite oval leaves with colored veins borne on two radiating stems above a forked spindle-like root.  Bottom plant, ""bulbus rufus"" (family Liliaceae), probably Hyacinthus comosus, with six long thick linear leaves extending three on each side from a ball-shaped bulb.  Long vertical scape above terminates in an umbel-like cluster of berries or buds.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 78.)","Lombardy, ca. 1400.|~|Rubricated text immediately below upper image: xliii nomen herbe Glicotiza ...|~|Rubricated caption to the left of lower image: nomen herbe bulbus rufus dicitur.|~|Rubricated text immediately following lower image (on fol. 78): xliiii nomen herbe bulbus rufus dicitur.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [77v],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001055r,
