File Name,Parent ARK fester,Parent ARK,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f10_008.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1m34crf,Work,,"Corner of Shorey and Pine Streets, Oakland (copy photo made 1930-1989)",,"Captain William Shorey, black whaling ship captain on the west coast between 1880-1900",still image,[1930-1989],1930/1989,,,,,,,,"Street named for Captain William Shorey.  |~|William T. Shorey was a late 19th-century American whaling ship captain. He was born in Barbados July 13, 1859 and spent his life at sea. He became the only black captain operating on the west coast of the United States in the late-1880s and 1890s. He obtained his certification in 1885. His whaling voyages were based out of San Francisco. The John and Winthrop was the only whaling ship in the world to be manned entirely by an African-American crew. Shorey retired from whaling in 1908 (Wikipedia). A street in west Oakland, where Shorey lived, is named after him.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Shorey, William, 1859-1919",,local,Whaling masters|~|Streets,lcsh|~|lcsh,Oakland (Calif),lcsh,37.80871,-122.303274,photographs,aat,"Captain William Shorey, black whaling ship captain on the west coast between 1880-1900","Box 4, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34crf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m34crf/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f10_010a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1bk2wbv,Work,,"Victoria Shorey, daughter of Captain William Shorey, Oakland, circa 1920",,"Captain William Shorey, black whaling ship captain on the west coast between 1880-1900",still image,[circa 1920],1920,,,,,,,,"Victoria Shorey seated on a lawn, in a lace blouse and skirt. Her mother was quoted as saying ""Victoria is a remarkable sailor. She knows all the ropes and has the perfect command of her father.""  ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Shorey, Victoria Grace, 1898-1971",,local,,,Oakland (Calif),lcsh,,,Portrait photographs,tgm,"Captain William Shorey, black whaling ship captain on the west coast between 1880-1900","Box 4, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk2wbv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk2wbv/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f11_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z13503cq,Work,,"Negro sailors and white officers on a ship, circa 1800-1910",,Black sailors,still image,[circa 1800-1910],1880/1910,,,,,,,,,,1 photograph,Written on back of photo: From San Francisco Historical Maritime Museum (?). Secured from Douglas Daniel.,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880",,,,African American sailors|~|Sailing ships,lcsh|~|lcsh,,,,,photographs,aat,Black sailors,"Box 4, Folder 11",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13503cq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13503cq/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f11_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1zc9kzc,Work,,Unidentified steamboat (copy photo 1930-1989),,Black sailors,still image,[1930-1989],1930/1989,,,,,,,,Unidentified steamboat with houses visible on a shore.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880",,,,Steamboats,lcsh,,,,,photographs,aat,Black sailors,"Box 4, Folder 11",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9kzc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zc9kzc/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f12_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1tm8v55,Work,,"Portraits of the members of the United States Grand Jury, July Term 1878, including an African American named David W. Ruggles",,"David W. Ruggles, only black member of U.S. Grand Jury",still image,1878,1878,,,,,,,,"The David W. Ruggles in this portrait is not the same person as New York abolitionist. That David Ruggles died in 1849. |~|Twenty two portraits of the members of the United States Grand Jury, July Term 1878 (top to bottom, left to right:): N. G. Kittle, James Carolan, G. L. Taylor, S. C. Bigelow, John Spaulding, Henry Payot, W. F. Swasey (Secretary), Charles L. Dingley, Henry L. Davis, Thomas L. Taylor, Sol. Wangenheim, D. S. Bachman, Wallace Everson, George P. Bragg, George B. Knowles, Nathaniel Gray, Thomas Houseworth, Abram D. Clark, Robert K. Patridge, Joseph Elfelt, and David W. Ruggles.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Ruggles, David W., b. 1829 or 30",,local,Grand jury--United States,lcsh,,,,,Portrait photographs,tgm,"David W. Ruggles, only black member of U.S. Grand Jury ; Early Settlers Outside Los Angeles, 1800-1880 ; John Grider, member of Bear Flag Party","Box 4, Folder 12",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm8v55,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tm8v55/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f12_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1pv83cx,Work,,"David W. Ruggles, between 1878-1900",,"David W. Ruggles, only black member of U.S. Grand Jury",still image,[between 1878-1900],1878/1900,,,,,,,,,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Ruggles, David W., b. 1829 or 30",,local,,,,,,,Portrait photographs,tgm,"David W. Ruggles, only black member of U.S. Grand Jury ; Early Settlers Outside Los Angeles, 1800-1880 ; John Grider, member of Bear Flag Party","Box 4, Folder 12",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv83cx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pv83cx/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f12_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1k37bm2,Work,,"Store of David W. Ruggles, San Francisco,1897",,"David W. Ruggles, only black member of U.S. Grand Jury",still image,1897,1897,,,,,,,,,,1 photograph,"Written on back of photo: Store of David W. Ruggles, Jackson Street between Sansome and Battery, San Francisco. Photographed from the Panoramic Series, Plate 60, with San Francisco News Letter, May 8, 1897. Taber Photo, San Francisco. Caption under photo: ""Picturesque San Francisco: Relics of Old Iron Buildings, Jackson Street, in rear of Post Office. Shipped around Cape Horn in the early days of San Francisco. Credit California Historical Society, San Francisco, neg. #12896. Secured from James Abajian.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Ruggles, David W., b. 1829 or 30",,local,Commercial streets,lcsh,San Francisco (Calif.),lcsh,37.796643,-122.40127,photographs,aat,"David W. Ruggles, only black member of U.S. Grand Jury ; Early Settlers Outside Los Angeles, 1800-1880 ; John Grider, member of Bear Flag Party","Box 4, Folder 12",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37bm2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k37bm2/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f13_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z125328s,Work,,"Members of the Vallejo Society of California Pioneers, 1923",,"John Grider, member of Bear Flag Party",still image,1923,1923,,,,,,,,"Composite group portrait of pioneers of Vallejo. John Grider (no. 44) is the sole African American depicted. |~|John Grider, a Tennessee native and former slave who arrived in Vallejo in 1850, was one of the city’s earliest residents and a veteran of the California Bear Flag Revolt of 1846. He was a horse trainer, a self-taught veterinary surgeon and worked in livery stables in Vallejo. Known as a formidable horseman, his friend  F. W. Derrick, a former Pony Express rider and expert horseman, said Grider was one of the best rough riders he had ever known.",,1 photograph,Written on back of photo: Courtesy of California State Library,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Grider, John, 1826-1924",,local,Horsemen and horsewomen,lcsh,,,,,photographs,aat,"John Grider, member of Bear Flag Party","Box 4, Folder 13",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz125328s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz125328s/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f13_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1xd2jpr,Work,,"John Grider, Color Bearer, circa 1849",,"John Grider, member of Bear Flag Party",still image,[circa 1849],1849,,,,,,,,"John Grider was the color bearer of the Bear Flag Party which declared California's independence from Mexico on June 14, 1846. He is shown with a medal ribbon around his neck, beside an American flag.  |~|John Grider, a Tennessee native and former slave who arrived in Vallejo in 1850, was one of the city’s earliest residents and a veteran of the California Bear Flag Revolt of 1846. He was a horse trainer, a self-taught veterinary surgeon and worked in livery stables in Vallejo. Known as a formidable horseman, his friend  F. W. Derrick, a former Pony Express rider and expert horseman, said Grider was one of the best rough riders he had ever known.",,1 photograph,Written on back of photo: From State Library - Sacramento,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Grider, John, 1826-1924",,local,Horsemen and horsewomen,lcsh,,,,,photographs,aat,"John Grider, member of Bear Flag Party","Box 4, Folder 13",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2jpr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xd2jpr/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f14_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1sn1sxk,Work,,"Three eldest children of Mr. and Mrs. James Henry Coleman, Redding, circa 1887",,"James Henry Coleman, contractor and businessman in Redding, CA",still image,[circa 1887],1887,,,,,"Franklin, J. C. (Photographer)",,naf,"Studio portrait of three Coleman children, against a painted backdrop with an awning and a balustrade. |~|James Henry Coleman was a pioneer contractor & business man in  Redding.",,1 photograph,"Written on back of photo: Three eldest children of Mr. and Mrs. James Henry Coleman, left to right: James Henry Coleman, Jr., Lilian Irene Coleman, Charley Lee Coleman. Redding, Calif. J. C. Franklin, Photographer.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Coleman, Lillian, b. 1885|~|Coleman, Charles Lee, b. 1887|~|Coleman, James Henry, 1889-1951",,local|~|local|~|local,Children,lcsh,Redding (Calif.),lcsh,,,photographs,aat,"James Henry Coleman, contractor and businessman in Redding, CA","Box 4, Folder 14",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn1sxk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn1sxk/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f14_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1nw126n,Work,,"Anna Frances Coleman Jones, circa 1915",,"James Henry Coleman, contractor and businessman in Redding, CA",still image,[circa 1915],1915,,,,,,,,"Mrs. Anna Frances Coleman Jones (Mrs. Harry Jones), daughter of Mr. and Mrs. James Henry Coleman.|~|James Henry Coleman was a pioneer contractor & business man in  Redding.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Jones, Anna Frances Coleman, 1893-1978",,local,,,,,,,photographs,aat,"James Henry Coleman, contractor and businessman in Redding, CA","Box 4, Folder 14",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw126n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw126n/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f14_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1j409j4,Work,,"Anna Frances Coleman Jones, circa 1915",,"James Henry Coleman, contractor and businessman in Redding, CA",still image,[circa 1915],1915,,,,,,,,"Mrs. Anna Frances Coleman Jones (Mrs. Harry Jones), daughter of Mr. and Mrs. James Henry Coleman.|~|James Henry Coleman was a pioneer contractor & business man in  Redding.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Jones, Anna Frances Coleman, 1893-1978",,local,,,,,,,photographs,aat,"James Henry Coleman, contractor and businessman in Redding, CA","Box 4, Folder 14",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j409j4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j409j4/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f14_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1db9jx6,Work,,"Caroline Coleman, circa 1870-1880",,"James Henry Coleman, contractor and businessman in Redding, CA",still image,[circa 1870-1880],1870/1880,,,,,,,,"Caroline Coleman, mother of James Henry Coleman. |~|James Henry Coleman was a pioneer contractor & business man in  Redding.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Coleman, Caroline, b. 1830",,local,,,,,,,photographs,aat,"James Henry Coleman, contractor and businessman in Redding, CA","Box 4, Folder 14",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9jx6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1db9jx6/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f14_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z18p7hj9,Work,,"James Henry Coleman residence, Redding, circa 1905",,"James Henry Coleman, contractor and businessman in Redding, CA",still image,[circa 1905],1905,,,,,,,,James Henry Coleman was a pioneer contractor & business man in  Redding.,,1 photograph,"Written on back of photo: James Henry Coleman homeplace in Redding, Calif. circa 1905, four of ten children in front yard.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Coleman, James Henry, 1863-1949",,local,Dwellings|~|Children,tgm|~|lcsh,Redding (Calif.),lcsh,,,photographs,aat,"James Henry Coleman, contractor and businessman in Redding, CA","Box 4, Folder 14",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p7hj9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18p7hj9/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f14_006a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z14x6rv1,Work,,"House constructed by James Henry Coleman, contractor, Redding, between 1900-1949",,"James Henry Coleman, contractor and businessman in Redding, CA",still image,[between 1900-1949],1900/1949,,,,,,,,James Henry Coleman was a pioneer contractor & business man in  Redding.,,1 photograph,"Written on back of photo: House under construction in Redding. James Henry Coleman, contractor.",unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Coleman, James Henry, 1863-1949",,local,Dwellings,lcsh,Redding (Calif.),lcsh,,,photographs,aat,"James Henry Coleman, contractor and businessman in Redding, CA","Box 4, Folder 14",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x6rv1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x6rv1/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f14_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1s77094,Work,,"James Henry Coleman, pioneer contractor and business man, Redding, 1890-1900",,"James Henry Coleman, contractor and businessman in Redding, CA",still image,[between 1890-1900],1890/1900,,,,,,,,Studio portrait of James Henry Coleman (left) holding a top hat and standing beside a seated man.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Coleman, James Henry, 1863-1949",,local,African American businesspeople,lcsh,Redding (Calif.),lcsh,,,photographs,aat,"James Henry Coleman, contractor and businessman in Redding, CA","Box 4, Folder 14",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77094,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s77094/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f15_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z115613z,Work,,"William Alexander Leidesdorff, prominent San Franciscan, (copy photo made 1930-1989)",,"William Leidesdorff, mixed race businessman in San Francisco",still image,[1930-1989],1930/1989,,,,,,,,"Photomechanical reproduction of a circa 1845 painted portrait of William Alexander Leidesdorff.  |~|Born on the island of St. Croix in the Danish West Indies in 1810, William Leidesdorff was the son of Danish sugar planter Alexander Leidesdorff and Anna Marie Sparks, a light-skinned woman of mixed race ancestry. In 1841 Leidesdorff settled in the Mexican village of Yerba Buena on San Francisco Bay. Over the next three years he became a successful merchant by making frequent trips between California, Mexico and Hawaii. In 1844 governor Micheltorena confirmed his land grant of 35,000 acres on the American River. Ranch Rio de Los Americanos was located near the spot where James Marshall discovered gold in January 1848. When Leidesdorff died unexpectedly in May 1848 he was buried inside Mission Dolores Church. Leidesdorff was a social, economic and political force in pre-gold rush San Francisco. When he was named the U.S. Vice Consul to Mexico in 1845, he became the nation’s first African American diplomat. He was elected to San Francisco’s first city council and its first school board in 1847. He built the first hotel, the first shipping warehouse, he operated the first steamboat on San Francisco Bay, and he laid out the first horse race track in California",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Leidesdorff, William A. (William Alexander), 1810-1848",,naf,Merchants,lcsh,,,,,paintings,aat,"William Leidesdorff, mixed race businessman in San Francisco","Box 4, Folder 15",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz115613z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz115613z/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f15_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1wd5hjc,Work,,"Engraved image of the New World Market, located at the corner of Leidesdorff and Commercial Streets, San Francisco,  (copy photo made 1930-1989)",,"William Leidesdorff, mixed race businessman in San Francisco",still image,[1930-1989],1930/1989,,,,,,,,"Engraved image of the New World Market showing street vendors with carts and a butcher stand. Possibly located on a former land holding of William Alexander Leidesdorff.   |~|Born on the island of St. Croix in the Danish West Indies in 1810, William Leidesdorff was the son of Danish sugar planter Alexander Leidesdorff and Anna Marie Sparks, a light-skinned woman of mixed race ancestry. In 1841 Leidesdorff settled in the Mexican village of Yerba Buena on San Francisco Bay. Over the next three years he became a successful merchant by making frequent trips between California, Mexico and Hawaii. In 1844 governor Micheltorena confirmed his land grant of 35,000 acres on the American River. Ranch Rio de Los Americanos was located near the spot where James Marshall discovered gold in January 1848. When Leidesdorff died unexpectedly in May 1848 he was buried inside Mission Dolores Church. Leidesdorff was a social, economic and political force in pre-gold rush San Francisco. When he was named the U.S. Vice Consul to Mexico in 1845, he became the nation’s first African American diplomat. He was elected to San Francisco’s first city council and its first school board in 1847. He built the first hotel, the first shipping warehouse, he operated the first steamboat on San Francisco Bay, and he laid out the first horse race track in California",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Leidesdorff, William A. (William Alexander), 1810-1848",,naf,Markets|~|Streets,lcsh|~|lcsh,San Francisco (Calif.),lcsh,37.794337,-122.402292,photographs,aat,"William Leidesdorff, mixed race businessman in San Francisco","Box 4, Folder 15",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5hjc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd5hjc/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f15_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1rn4rtn,Work,,"Leidersdorff Street at the intersection with Commercial, San Francisco, circa 1978 (?)",,"William Leidesdorff, mixed race businessman in San Francisco",still image,[circa 1978 (?)],1978,,,,,,,,"Street named after Captain William Alexander Leidesdorff.|~|Born on the island of St. Croix in the Danish West Indies in 1810, William Leidesdorff was the son of Danish sugar planter Alexander Leidesdorff and Anna Marie Sparks, a light-skinned woman of mixed race ancestry. In 1841 Leidesdorff settled in the Mexican village of Yerba Buena on San Francisco Bay. Over the next three years he became a successful merchant by making frequent trips between California, Mexico and Hawaii. In 1844 governor Micheltorena confirmed his land grant of 35,000 acres on the American River. Ranch Rio de Los Americanos was located near the spot where James Marshall discovered gold in January 1848. When Leidesdorff died unexpectedly in May 1848 he was buried inside Mission Dolores Church. Leidesdorff was a social, economic and political force in pre-gold rush San Francisco. When he was named the U.S. Vice Consul to Mexico in 1845, he became the nation’s first African American diplomat. He was elected to San Francisco’s first city council and its first school board in 1847. He built the first hotel, the first shipping warehouse, he operated the first steamboat on San Francisco Bay, and he laid out the first horse race track in California",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Leidesdorff, William A. (William Alexander), 1810-1848",,naf,Merchants|~|Streets,lcsh|~|lcsh,San Francisco (Calif.),lcsh,37.794337,-122.402292,photographs,aat,"William Leidesdorff, mixed race businessman in San Francisco ; Early Settlers Outside Los Angeles, 1800-1880 ; Captain William Shorey, black whaling ship captain on the west coast between 1880-1900","Box 4, Folder 15",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn4rtn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn4rtn/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f15_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1mw415m,Work,,"Intersection of California and Leidersdorff Streets, San Francisco, after 1915",,"William Leidesdorff, mixed race businessman in San Francisco",still image,[after 1915],1915,,,,,,,,"Intersection of  California and Leidersdorff Streets with Liverpool & London & Globe Insurance building on the right (opened in 1915). |~|Born on the island of St. Croix in the Danish West Indies in 1810, William Leidesdorff was the son of Danish sugar planter Alexander Leidesdorff and Anna Marie Sparks, a light-skinned woman of mixed race ancestry. In 1841 Leidesdorff settled in the Mexican village of Yerba Buena on San Francisco Bay. Over the next three years he became a successful merchant by making frequent trips between California, Mexico and Hawaii. In 1844 governor Micheltorena confirmed his land grant of 35,000 acres on the American River. Ranch Rio de Los Americanos was located near the spot where James Marshall discovered gold in January 1848. When Leidesdorff died unexpectedly in May 1848 he was buried inside Mission Dolores Church. Leidesdorff was a social, economic and political force in pre-gold rush San Francisco. When he was named the U.S. Vice Consul to Mexico in 1845, he became the nation’s first African American diplomat. He was elected to San Francisco’s first city council and its first school board in 1847. He built the first hotel, the first shipping warehouse, he operated the first steamboat on San Francisco Bay, and he laid out the first horse race track in California",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Leidesdorff, William A. (William Alexander), 1810-1848",,naf,Streets,lcsh,San Francisco (Calif.),lcsh,37.79296,-122.401984,photographs,aat,"William Leidesdorff, mixed race businessman in San Francisco ; Daily Life in Black Los Angeles and California, 1885-1980 ; Street Scenes, ; Later Los Angeles Street Scenes","Box 4, Folder 15",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw415m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw415m/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f16_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1cg1746,Work,,"Mary Ellen Pleasant, San Francisco pioneer, 1901",,"Mary Ellen Pleasant, entrepreneur and abolitionist of African descent",still image,1901,1901,,,,,,,,"Studio portrait of Mary Ellen Pleasant. |~|This photographic image appeared in The Pandex, a magazine that was published briefly in San Francisco.|~|Mary Ellen Pleasant was a very successful 19th-century African American entrepreneur, financier, real estate magnate and abolitionist. She was a ""conductor” on the Underground Railroad and helped John Brown plan and finance his slave uprising.",,1 photograph,"Image: The Pandex Magazine, San Francisco (?)",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Pleasant, Mary Ellen, 1814-1904",,naf,African American businesspeople|~|African American abolitionists,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Mary Ellen Pleasant, entrepreneur and abolitionist of African descent ; Other Individuals and Families in Early California, ; Delilah Beasley and Mary Ellen Pleasant","Box 4, Folder 16",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1746,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg1746/manifest
Masters/othermasters/dl_miriammatthews/box04/uclalsc_1889_b04_f16_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z17q0ght,Work,,"Mary Ellen Pleasant, San Francisco pioneer, 1857",,"Mary Ellen Pleasant, entrepreneur and abolitionist of African descent",still image,1857,1857,,,,,,,,"Studio portrait of Mary Ellen Pleasant. |~|Mary Ellen Pleasant was a very successful 19th-century African American entrepreneur, financier, real estate magnate and abolitionist. She was a ""conductor” on the Underground Railroad and helped John Brown plan and finance his slave uprising.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Outside Los Angeles, 1800-1880","Pleasant, Mary Ellen, 1814-1904",,naf,African American businesspeople|~|African American abolitionists,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Mary Ellen Pleasant, entrepreneur and abolitionist of African descent","Box 4, Folder 16",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0ght,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q0ght/manifest
