File Name,Parent ARK (fester),Parent ARK,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_010.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1bz7q4s,Work,,"James Farmer, 1940-1968",,Prominent Individuals featured in African American Periodicals,still image,[1940-1968],1940/1968,,,,,,,,Studio portrait of James Farmer.,,1 photograph,"Photo caption: James Farmer, born in Marshall, Texas, January 12, 1920; National Director of the Congress of Racial Equality (CORE), author of Freedom-When.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"Farmer, James, 1920-1999",,naf,African American civil rights workers,lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7q4s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz7q4s/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_011.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1795nrs,Work,,"Gwendolyn Brooks, 1946-1968",,Prominent Individuals featured in African American Periodicals,still image,[1946-1968],1946/1968,,,,,,,,"Portrait of Gwendolyn Brooks, seated at a table in front of a bookcase. ",,1 photograph,"Portraits and brief biographical notes on 16 influential African Americans in several professions. Left to right, and top to bottom: Composer-William Grant Still, Labor Leader-A. Philip Randolph, United States Congress Representative-Arthur Mitchell, Architect-Paul R. Williams, Baritone-Paul Robeson, Writer-Claude McKay, Soldier-Benjamin O. Davis, Contralto-Marian Anderson, Educator-Robert R. Moton, Writer-Langston Hughes, Tycoon-Charles C. Spaulding, Sociologist-W.E.B. Du Bois, Scientist-George Washington Carver, Communist-James Ford, Lawyer-Eunice [Carter] Smith, Musician-Edward K. “Duke” Ellington.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"Brooks, Gwendolyn, 1917-2000",,naf,African American authors,lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795nrs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1795nrs/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_012.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z13j4x2x,Work,,"Marian Anderson, 1935-1968",,Prominent Individuals featured in African American Periodicals,still image,[1935-1968],1935/1968,,,,,,,,Portrait of Marian Anderson who is wearing pearls and a corsage.,,1 photograph,"Photo caption: Marian Anderson, born in Philadelphia, Pennsylvania, February 27, 1902. World renowned as ""the world's greatest contralto,"" command performances before the Kings of Sweden and Denmark; toured Asia under the auspices of the U.S. State Department; first Negro to sing in the Metropolitan Opera; named to the U.S. delegation to the United Nations.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"Anderson, Marian, 1897-1993",,naf,African American singers,lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j4x2x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j4x2x/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_013.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1zs4dm2,Work,,"Dr. Martin Luther King, Jr., 1954-1968",,Prominent Individuals featured in African American Periodicals,still image,[1954-1968],1954/1968,,,,,,,,"Portrait of Dr. Martin Luther King, Jr.",,1 photograph,"Photo caption: Martin Luther King, Jr., born Atlanta, Georgia, January 15, 1929; President of the Southern Christian Leadership Conference (SCLC), leader of the Montgomery bus boycott, winner of the Nobel Peace Prize, 1964, author of Stride Toward Freedom and Why We Can't Wait.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"King, Martin Luther, Jr., 1929-1968",,naf,African American civil rights workers,lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4dm2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs4dm2/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_014.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1v13nx3,Work,,"James Forman, 1963-1968",,Prominent Individuals featured in African American Periodicals,still image,[1963-1968,1963/1968,,,,,,,,"Portrait of James Forman, Executive Director of the Student Nonviolent Coordinating Committee (SNCC).",,1 photograph,"Photo caption: James Forman, born in Chicago, Illinois, October 5, 1929; Executive Director of the Student Nonviolent Coordinating Committee (SNCC), received ""Alumnus Award of the Year from Roosevelt University in Chicago, Illinois, 1963.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"Forman, James, 1928-2005",,naf,African American civil rights workers,lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13nx3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v13nx3/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_015.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1q82x77,Work,,"A. Philip Randolph,1935-1968",,Prominent Individuals featured in African American Periodicals,still image,[1935-1968],1935/1968,,,,,,,,Portrait of A. Philip Randolph.,,1 photograph,"Photo caption: Asa Philip Randolph, born Crescent City, Florida, April 15, 1889; labor leader, organizer of the Brotherhood of Sleeping Car Porters, vice president of AFL-CIO and member of the executive council, organizer of the March on Washington 1941 which led to Committee on Fair Employment Practices.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"Randolph, A. Philip, (Asa Philip), 1889-1979",,naf,African American civil rights workers,lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q82x77,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q82x77/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_016.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1kh25dj,Work,,"Roy Wilkins, 1934-1968",,Prominent Individuals featured in African American Periodicals,still image,[1934-1968],1934/1968,,,,,,,,Portrait of Roy Wilkins.,,1 photograph,"Photo caption: Roy Wilkins, born in St. Louis, Missouri, August 30, 1901; Executive Secretary of the National Association for the Advancement of Colored People (NAACP) from April, 1955; editor of Crisis Magazine from 1934 to 1939.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"Wilkins, Roy, 1901-1981",,naf,African American civil rights workers|~|African American editors,lcsh|~|lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh25dj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh25dj/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f03_017.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fr1dpt,Work,,"Ralph Bunche, 1948-1968",,Prominent Individuals featured in African American Periodicals,still image,[1948-1968],1948/1968,,,,,,,,Studio portrait of Ralph Bunche.,,1 photograph,"Photo caption: Ralph Bunche, born Detroit, Michigan, August 7, 1904; statesman; acting U.N. Mediator on Palestine 1948-1949, Nobel Peace Prize, 1950, Theodore Roosevelt Association Medal of Honor, 1954, and Third Order of St. Francis Peace Award, 1954.",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Prints of pages from African American periodicals,"Bunche, Ralph J. (Ralph Johnson), 1904-1971",,naf,African American diplomats|~|Nobel Prize winners,lcsh|~|lcsh,,,,,Portrait photographs,tgm,Prominent Individuals featured in African American Periodicals,"Box 16, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1dpt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr1dpt/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f04_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1b29cd1,Work,,"African American woman related to Vennda Rei McFarlin Hewitt, 1860-1900",,Female members of the same family,still image,[1860-1900],1860/1900,,,,,,,,Studio portrait of a young woman wearing a high collar dress and handkerchief,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Female members of the same family,"Box 16, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29cd1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b29cd1/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f04_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1698mp9,Work,,"Painted portrait of an African American woman with pearls, related to Vennda Rei McFarlin Hewitt, circa 1964",,Female members of the same family,still image,[circa 1964],1964,,"Russe, Harold",,,,,local,"Portrait done in pastels of an African American woman, singed ""Harold Russe"" and dated 1964.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,,,,African American women,lcsh,,,,,pastels (visual works),aat,Female members of the same family,"Box 16, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698mp9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1698mp9/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f04_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1xs7cjk,Work,,"Four women on an armchair, related to Vennda Rei McFarlin Hewitt, 1950-1970",,Female members of the same family,still image,[1950-1970],1950/1970,,,,,,,,Four well-dressed African American women seated on an armchair.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,,,,African American women,lcsh,,,,,group portraits,aat,Female members of the same family,"Box 16, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7cjk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs7cjk/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f05_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1p85w0h,Work,,"Elderly couple arm in arm, 1860-1900",,Unidentified group,still image,[1869-1900],1860/1900,,,,,,,,"Elderly couple standing together on an unpaved path with their arms around  each other's shoulders, the man with a walking cane.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,,,,African American couples,lcsh,,,,,photographs,aat,Unidentified group,"Box 16, Folder 5",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p85w0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p85w0h/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f05_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1jh5485,Work,,"Portrait of a young woman, 1870-1915",,Unidentified group,still image,[1870-1915],1870/1915,,,,,,,,Studio portrait of a young African American woman dressed in a light-colored garment with ruffles.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Unidentified group,"Box 16, Folder 5",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5485,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh5485/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f05_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1dv32zr,Work,,"Portrait of three African American children, 1890-1900",,Unidentified group,still image,[1890-1900],1890/1900,,,,,,,,"Studio portrait of three young African American children, an infant in a gown, a boy in a sailor outfit, and a  boy eight to eleven years old in a suit. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,,,,African American women,lcsh,,,,,group portraits,aat,Unidentified group,"Box 16, Folder 5",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv32zr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv32zr/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f05_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1932b86,Work,,"African American toddler next to a banister, 1870-1900",,Unidentified group,still image,[1870-1900],1870/1900,,,,,,,,"Studio portrait of a young African American child, 2-4 years old, wearing a gingham dress and a plaid sash. He/she is standing next to a banister with a painting of a lake and classical building on the wall in the background.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,,,,African American women,lcsh,,,,,Portrait photographs,tgm,Unidentified group,"Box 16, Folder 5",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932b86,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1932b86/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f05_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z15b1kkx,Work,,"Charlotta Bass, Norman O. Houston and others at Golden State Mutual Life Insurance, Los Angeles, circa 1949",,Unidentified group,still image,[circa 1949],1949,,,,,,,,"Charlotta Bass (2nd from left), Norman O. Houston (center) with two other men and another woman at the Golden State Mutual Life Insurance building, probably after its completion in 1949. |~|Norman O. Houston was the president of the Golden State Mutual Life Insurance Company, at one time the largest black-owned business west of the Mississippi. |~|Charlotta Bass was the publisher of the California Eagle newspaper from 1912 to 1951, and a civil rights activist. The California Eagle, covering Los Angeles' African-American community, was one of the oldest and longest running African American newspapers.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified Portraits,"Bass, Charlotta A., 1880-1969|~|Houston, Norman O. (Norman Oliver), 1893-1981|~|Golden State Mutual Life Insurance Co.",,naf|~|local|~|naf,Insurance executives|~|African American newspaper editors,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,41.878732-87.677244,,group portraits,tgm,Unidentified group,"Box 16, Folder 5",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1kkx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b1kkx/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f06_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z11k0tx3,Work,,"W. A. Easter, circa 1930",,William A. Easter,still image,[circa 1930],1930,,,,,,,,"Studio portrait of W.  A. Easter. |~|William A. Easter was an African American educator, businessman and member of the Willowbrook Board of Education. He came to Los Angeles in 1929 after teaching at Wilberforce University. In Los Angeles, he was the first Negro supervisor for the state department's Federal Education program.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",William A. Easter,"Easter, William A. (William Alexander), 1891-1959",,local,African American businesspeople|~|African American educators,lcsh|~|lcsh,,,,,Portrait photographs,tgm,"Daily Life in Black Los Angeles and California, 1885-1980 ; Educators, Students, and Libraries, ; Higher Administration in Education","Box 16, Folder 6",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0tx3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k0tx3/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f07_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1wt0bc9,Work,,"George W. Wilson, 1930-1960",,George Wilson,still image,[1930-1960],1930/1960,,,,,,,,Studio portrait of George W. Wilson as an elderly man. |~|George W. Wilson was a past Grand Master of the Prince Hall Freemasons.,,1 photograph,Written on back of photo: G. W. Wilson / Past grandmaster / Past Patron / Martha Chapter #6 / S.C. / Gift to MM from Vivian Marsh,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",George Wilson,"Wilson, George W.|~|Freemasons. Prince Hall Grand Lodge (Calif.)",,local|~|naf,African American freemasons,lcsh,,,,,Portrait photographs,tgm,,"Box 16, Folder 7",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0bc9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt0bc9/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f07_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1s19kmw,Work,,"George W. Wilson (?) as a young man, 1860-1890",,George Wilson,still image,[1860-1890],1860/1890,,,,,,,,Studio portrait of George W. Wilson as a young man. |~|George W. Wilson was a past Grand Master of the Prince Hall Freemasons.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",George Wilson,"Wilson, George W.|~|Freemasons. Prince Hall Grand Lodge (Calif.)",,local|~|naf,African American freemasons,lcsh,,,,,Portrait photographs,tgm,,"Box 16, Folder 7",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19kmw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s19kmw/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f09_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1hm6sh8,Work,,"Kate Bradley Stovall as a young woman, 1910-1920",,"Kate Bradley Stovall, founder of Southern California Alumni Association",still image,[1880-1920],1880/1920,,,,,,,,"Studio portrait of Kate Bradley Stovall  as a young woman.|~|Kate Bradley Stowall was the wife of William Stowall. She lived her last days in San Bernardino, California. Mr. Stowall was in the bank industry. ",,1 photograph,"Written on back of photo: B-5 Kate Bradley Stovall, (Mrs. Will Stovall)",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Kate Bradley Stovall,"Stovall, Kate Bradley, 1886-1914",,local,African American women,lcsh,,,,,Portrait photographs,tgm,,"Box 16, Folder 9",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6sh8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm6sh8/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1cv61tc,Work,,"African American man in a suit and bowtie, 1920-1950",,Unidentified individuals and groups (1 of 2),still image,[1920-1950],1920/1950,,,,,,,,Studio portrait of an African American man.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,,,,African American men,lcsh,,,,,Portrait photographs,tgm,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv61tc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv61tc/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z183594t,Work,,"African American man in a suit and bowtie, 1920-1950",,Unidentified individuals and groups (1 of 2),still image,[1920-1950],1920/1950,,,,,,,,Studio portrait of an African American man.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,,,,African American men,lcsh,,,,,Portrait photographs,tgm,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz183594t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz183594t/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z14b4jfj,Work,,"Billy Mills in a suit with pocket square, 1950-1960",,Unidentified individuals and groups (1 of 2),still image,[1950-1960],1950/1960,,,,,,,,"Studio portrait of Billy Mills in a dark herringbone print suit, and white pocket square.|~|Billy G. Mills is a retired Los Angeles Superior Court judge and a former Los Angeles City Council member, serving from 1963 to 1974. He was one of the first three African-Americans elected to the council. He received an associate in arts degree from Compton College and a Bachelor of Arts degree from UCLA in 1951. While an undergraduate, he joined the Kappa Alpha Psi Fraternity. He earned a law degree from UCLA in 1954.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,"Mills, Billy G., 1929-",,local,African American judges|~|City council members,lcsh|~|lcsh,,,,,Portrait photographs,tgm,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4jfj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b4jfj/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z10k3spc,Work,,"Girl with a ribbon in her hair, (Logan family member, ?), 1860-1915",,Unidentified individuals and groups (1 of 2),still image,[1860-1915],1860/1915,,,,,,,,"Studio portrait of an African American teenage girl, (Logan Family member?) with a ribbon in her hair, and wearing dress with a bow at the lace collar.",,1 photograph,Logan Family member?,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,,,,African American children,lcsh,,,,,Portrait photographs,tgm,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k3spc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k3spc/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1vt3951,Work,,"Three small African American children sitting on a bench, 1890-1900",,Unidentified individuals and groups (1 of 2),still image,[1890-1900],1890/1900,,,,,,,,"Studio portrait of three African American children. A girl and two boys sitting on a piano bench. The girl (4-6 years old) is wearing a light-colored dress and a bow in her hair. The youngest boy (center, 2 years old) is in a light-colored short pants outfit, and the older boy (6-8 years old) is wearing a sailor's suit.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,,,,African American children,lcsh,,,,,group portraits,aat,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3951,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt3951/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_006a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1r22jg2,Work,,"People in front of the Monrovia Hotel, Monrovia, circa 1886",,Unidentified individuals and groups (1 of 2),still image,[circa 1886],1886,,,,,,,,"Approximately thirty unidentified white men standing outside the Monrovia Hotel (500-509 6th St.) with one African American male teenager by standing in the center of the group. A horse and buggy are on the left. |~|The Monrovia Hotel, also known as Monrovia Residence, the Mills Hotel, and the Wisteria, was built in 1886 on Myrtle Ave. between Lemon Ave. and Orange Ave.",,1 photograph,Written on back of photo: Monrovia Hotels #4-Monrovia Hotel. Young Negro lad standing in center of group in front of the hotel.,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,,,,Hotels,lcsh,Monrovia (Calif.),lcsh,,,photographs,aat,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22jg2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r22jg2/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1md0h35,Work,,"Two African American children, 1905-1950",,Unidentified individuals and groups (1 of 2),still image,[1905-1950],1905/1950,,,,,,,,"Two African American children, a boy wearing bib overalls and shirt, and a girl wearing a light-colored dress, dark stockings with holes in one knee, and lace-up ankle-high shoes, are seated on the ground with a utility pole visible behind the girl.",,1 photograph,"Written on back of photo: G-000-021, 4x5 Lantern slide #30, unbleached Americans, Young negro boy and girl",unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,,,,African American children,lcsh,,,,,photographs,aat,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0h35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md0h35/manifest
Masters/othermasters/dl_miriammatthews/box16/uclalsc_1889_b16_f10_010.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z173882b,Work,,"Man in a suit, undated, 1920-1950",,Unidentified individuals and groups (1 of 2),still image,[1920-1950],1920/1950,,,,,,,,Elderly African American man in a suit standing in front of a staircase with a plant and a house in the background.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",Unidentified individuals and groups,,,,African American men,lcsh,,,,,photographs,aat,,"Box 16, Folder 10",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz173882b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz173882b/manifest
