File name,local ID,Parent ARK,Item ARK,Item Status ID,Item Status,Object Type,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Subject.place,Digital Collection Title
0038so00422_DC01M.pdf,0038so00422,ark:/21198/z1cg1h7v,ark:/21198/z1515rb8,2,Completed,Work,Studio portrait of members of the Palestinian resistance 6,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,political identity|~|friendship|~|patriotic representation,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00423_DC01M.pdf,0038so00423,ark:/21198/z1cg1h7v,ark:/21198/z11850pt,2,Completed,Work,Studio portrait of members of the Palestinian resistance 7,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,political identity|~|patriotic representation,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00424_DC01M.pdf,0038so00424,ark:/21198/z1cg1h7v,ark:/21198/z1wm36hh,2,Completed,Work,Studio portrait of a member of the Palestinian resistance 2,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,political identity|~|patriotic representation,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00425_DC01M.pdf,0038so00425,ark:/21198/z1cg1h7v,ark:/21198/z1rv2fw4,2,Completed,Work,Studio portrait of a member of the Palestinian resistance 3,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,political identity|~|patriotic representation,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00426_DC01M.pdf,0038so00426,ark:/21198/z1cg1h7v,ark:/21198/z1n31q37,2,Completed,Work,Studio portrait of a member of the Palestinian resistance 4,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,political identity|~|patriotic representation,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00427_DC01M.pdf,0038so00427,ark:/21198/z1cg1h7v,ark:/21198/z1hb0z9m,2,Completed,Work,Studio portrait 43,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|friendship,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00428_DC01M.pdf,0038so00428,ark:/21198/z1cg1h7v,ark:/21198/z1ck06jt,2,Completed,Work,Studio portraits of members of the Palestinian resistance,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|political identity|~|patriotic representation,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00429_DC01M.pdf,0038so00429,ark:/21198/z1cg1h7v,ark:/21198/z17s9fv0,2,Completed,Work,Studio portrait of a member of the Palestinian resistance 5,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,political identity|~|patriotic representation,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00430_DC01M.pdf,0038so00430,ark:/21198/z1cg1h7v,ark:/21198/z1418q7b,2,Completed,Work,Studio portrait of members of the Palestinian resistance 8,Chafic el Soussi |~| Studio Soussi,1970-1981,1970/1981,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,political identity|~|patriotic representation|~|cultural identity,Tyre (Lebanon),Arab Image Foundation Photo Negatives
0038so00431a_DC01M.pdf,0038so00431a,ark:/21198/z1cg1h7v,ark:/21198/z10c6nwg,2,Completed,Work,Studio portrait 44,Anis el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,social status|~|authority|~|religion|~|clergy|~|monk|~|christianity,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00432_DC01M.pdf,0038so00432,ark:/21198/z1cg1h7v,ark:/21198/z1vm65f1,2,Completed,Work,Studio portrait 45,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|traditional attire,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00433_DC01M.pdf,0038so00433,ark:/21198/z1cg1h7v,ark:/21198/z1qv5dq9,2,Completed,Work,Studio portrait 46,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|married couple|~|marriage|~|bride|~|groom,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00434_DC01M.pdf,0038so00434,ark:/21198/z1cg1h7v,ark:/21198/z1m34nwj,2,Completed,Work,Studio portrait 47,Anis el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00435_DC01M.pdf,0038so00435,ark:/21198/z1cg1h7v,ark:/21198/z1gb3x4s,2,Completed,Work,Studio portrait 48,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|gender norms|~|attitudes and poses,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00436_DC01M.pdf,0038so00436,ark:/21198/z1cg1h7v,ark:/21198/z1bk35gb,2,Completed,Work,Studio portrait 49,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|attitudes and poses,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00437_DC01M.pdf,0038so00437,ark:/21198/z1cg1h7v,ark:/21198/z16x145b,2,Completed,Work,Studio portrait 50,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|gender norms|~|attitudes and poses,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00438_DC01M.pdf,0038so00438,ark:/21198/z1cg1h7v,ark:/21198/z1350cht,2,Completed,Work,Family portrait,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|femininity,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00439_DC01M.pdf,0038so00439,ark:/21198/z1cg1h7v,ark:/21198/z1zc9w3w,2,Completed,Work,Studio portrait 51,Anis el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|gender stereotypes,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00440_DC01M.pdf,0038so00440,ark:/21198/z1cg1h7v,ark:/21198/z1tm949n,2,Completed,Work,Studio portrait 52,Anis el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00441_DC01M.pdf,0038so00441,ark:/21198/z1cg1h7v,ark:/21198/z1pv8ch1,2,Completed,Work,Studio portrait 53,Anis el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|attitudes and poses,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00442_DC01M.pdf,0038so00442,ark:/21198/z1cg1h7v,ark:/21198/z1k37mr5,2,Completed,Work,Studio portrait 54,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,9.7 cm x 14.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|gender stereotypes|~|role play,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00443_DC01M.pdf,0038so00443,ark:/21198/z1cg1h7v,ark:/21198/z1fb6w3r,2,Completed,Work,Studio portrait 55,Chafic el Soussi |~| Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|gender stereotypes|~|role play,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00444_DC01M.pdf,0038so00444,ark:/21198/z1cg1h7v,ark:/21198/z19p4tqf,2,Completed,Work,Snapshot showing personal belongings stacked in a church,Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,6.1 cm x 9.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,religious building|~|christianity,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00445_DC01M.pdf,0038so00445,ark:/21198/z1cg1h7v,ark:/21198/z15x432d,2,Completed,Work,Studio portrait 56,Studio Soussi,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties|~|gender norms|~|attitudes and poses,Saida (Lebanon),Arab Image Foundation Photo Negatives
0038so00446_DC01M.pdf,0038so00446,ark:/21198/z1cg1h7v,ark:/21198/z1253bdw,2,Completed,Work,Studio portrait 57,,1950,1950,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Chafic el Soussi Collection,Collection no. 0038so,Box no. 64,copyrighted,unpublished,hello@arabimagefoundation.org,family|~|family ties,Saida (Lebanon),Arab Image Foundation Photo Negatives
0072sr00001_DC01M.pdf,0072sr00001,ark:/21198/z1cg1h7v,ark:/21198/z1xd2tv9,2,Completed,Work,Studio portrait of a bride and a groom 1,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.7 cm x 9.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|smoking|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00002_DC01M.pdf,0072sr00002,ark:/21198/z1cg1h7v,ark:/21198/z1sn233x,2,Completed,Work,Studio portrait of a bride and a groom 2,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|military|~|army|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00003_DC01M.pdf,0072sr00003,ark:/21198/z1cg1h7v,ark:/21198/z1nw1bbr,2,Completed,Work,Bridal studio portrait 1,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00004_DC01M.pdf,0072sr00004,ark:/21198/z1cg1h7v,ark:/21198/z1j40kp7,2,Completed,Work,Studio portrait of a bride and a groom 3,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00005_DC01M.pdf,0072sr00005,ark:/21198/z1cg1h7v,ark:/21198/z1df8j9s,2,Completed,Work,Bridal studio portrait 2,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.8 cm x 9.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00006_DC01M.pdf,0072sr00006,ark:/21198/z1cg1h7v,ark:/21198/z18p7spd,2,Completed,Work,Studio portrait of a bride and a groom 4,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|military|~|army|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00007_DC01M.pdf,0072sr00007,ark:/21198/z1cg1h7v,ark:/21198/z14x71z2,2,Completed,Work,Group studio portrait 1,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.4 cm x 9.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,family ties|~|family|~|intergenerational|~|motherhood|~|fatherhood|~|sisterhood|~|siblinghood|~|childhood|~|babyhood|~|posing,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00008_DC01M.pdf,0072sr00008,ark:/21198/z1cg1h7v,ark:/21198/z115696m,2,Completed,Work,Wedding studio portrait,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.4 cm x 9.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|family ties|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00009_DC01M.pdf,0072sr00009,ark:/21198/z1cg1h7v,ark:/21198/z1wd5sn1,2,Completed,Work,Studio portrait of a bride and a groom 5,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.4 cm x 9.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00010_DC01M.pdf,0072sr00010,ark:/21198/z1cg1h7v,ark:/21198/z1rn51xp,2,Completed,Work,Studio portrait of a bride and a groom 6,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.7 cm x 9.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00011_DC01M.pdf,0072sr00011,ark:/21198/z1cg1h7v,ark:/21198/z1mw4988,2,Completed,Work,Studio portrait of a bride and a groom 7,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00012_DC01M.pdf,0072sr00012,ark:/21198/z1cg1h7v,ark:/21198/z1h727xq,2,Completed,Work,Studio portrait of a bride and a groom 8,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00013_DC01M.pdf,0072sr00013,ark:/21198/z1cg1h7v,ark:/21198/z1cg1h89,2,Completed,Work,Bridal studio portrait 3,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00014_DC01M.pdf,0072sr00014,ark:/21198/z1cg1h7v,ark:/21198/z17q0rmg,2,Completed,Work,Studio portrait of a bride and a groom 9,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00015_DC01M.pdf,0072sr00015,ark:/21198/z1cg1h7v,ark:/21198/z13z00t7,2,Completed,Work,Studio portrait of a bride and a groom 10,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00016_DC01M.pdf,0072sr00016,ark:/21198/z1cg1h7v,ark:/21198/z1059827,2,Completed,Work,Studio portrait of a bride and a groom 11,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|military|~|army|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00017_DC01M.pdf,0072sr00017,ark:/21198/z1cg1h7v,ark:/21198/z1vd8rj3,2,Completed,Work,Studio portrait of a bride and a groom 12,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00018_DC01M.pdf,0072sr00018,ark:/21198/z1cg1h7v,ark:/21198/z1qn80x3,2,Completed,Work,Studio portrait of a bride and a groom 13,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.5 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|military|~|army|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00019_DC01M.pdf,0072sr00019,ark:/21198/z1cg1h7v,ark:/21198/z1m05zj4,2,Completed,Work,Studio portrait of a bride and a groom 14,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.4 cm x 9.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00020_DC01M.pdf,0072sr00020,ark:/21198/z1cg1h7v,ark:/21198/z1g756wp,2,Completed,Work,Bridal studio portrait 4,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.4 cm x 9.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|family ties|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00021_DC01M.pdf,0072sr00021,ark:/21198/z1cg1h7v,ark:/21198/z1bg4g6t,2,Completed,Work,Studio portrait of a bride and a groom 15,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,14.4 cm x 9.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00022_DC01M.pdf,0072sr00022,ark:/21198/z1cg1h7v,ark:/21198/z16q3qcr,2,Completed,Work,Studio portrait of a bride and a groom 16,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,15 cm x 9.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,wedding garments|~|marriage|~|gender norms|~|couple|~|married couple|~|commemoration|~|celebration|~|tradition|~|customs|~|posing|~|bride|~|groom,Alexandria (Egypt),Arab Image Foundation Photo Negatives
0072sr00023_DC01M.pdf,0072sr00023,ark:/21198/z1cg1h7v,ark:/21198/z12z2zmk,2,Completed,Work,Studio portrait 58,Studio Roy,1930-1970,1930/1970,still image,black-and-white photographs,1 photograph,9.7 cm x 14.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Roy Collection,Collection no. 0072sr,Box no. 57,copyrighted,unpublished,hello@arabimagefoundation.org,posing|~|pet|~|animals|~|boyhood|~|self-presentation,Alexandria (Egypt),Arab Image Foundation Photo Negatives
