File name,local ID,Streaming URL,Original language title,English translation of title,Alternative title,Creator,Contributor,Publisher,Publisher.place,volume/year,issue,Date.created,Date.created (single),Date.created (start),Date.created (end),Language | code,Language | code,Language | code,TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Abstract,Note.content | eng,Note,Note.content,Subject.topic,Subject.temporal,Note.Keywords,Subject.place,Digital Collection Title,Latitude/longitude
arcers0008_b.mp3,RS0636,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0008_b.mp3/playlist.m3u8,CCRT Camp 8,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 8",,"Kothari, Komal","Khan, Barkat| Khan, Moosa| Khan, Meherdin| Khan, Karim| Khan, Sakhi| Kothari, Komal",,,,,"March 7, 1983",1983-03-07,,,Marwari | mwr,,,sound recording,sound recordings,43 min. 53 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of songs sung by children and senior members of the communities mentioned above. The tape also contains a discussion conducted by Komal Kothari on the Sarangi and its tuning process.",,"1. 'Kanudo', a devotional song dedicated to Krishna, sung by Barkat Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 2. Mehendi sung by Barkat Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 3. An episode from the epic of Bagrawat narrated by Dabar Ram Bhopa with Jantar accompaniment. 4. Discussion between Komal Kothari and musicians Moosa Khan Langa and Meherdin Khan Langa on the tuning process and octaves on the Sindhi Sarangi. 5. A Bannado, a wedding song,  sung on the lower octave by Moosa Khan Langa with Sindhi Sarangi accompaniment. 6. Rajasthani Rag Sorath played on the Algoza by Karim Khan Langa. 7. An instrumental melody played on the Algoza by Karim Khan Langa with Surinda accompaniment by Sakhi Khan Langa.",,,"Folk Songs, Rajasthani--India--Rajasthan| Children and Music| Oral Tradition| Pedagogy (Music)| Culturally relevant Pedagogy| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Wind instruments| Wind instrument music| Musicians--Interviews",,"Langa, Sindhi Sarangi, Dholak, Algoza, Devotional music, Bannado, Byah ra geet, Rajasthani Rag, Rag Sorath","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0009_a.mp3,RS0637,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0009_a.mp3/playlist.m3u8,CCRT Camp 9,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 9",,"Kothari, Komal","Khan, Karim| Khan, Sakhi| Kothari, Komal| Savitri, Hemlata| Khan, Kadar| Khan, Meherdin| Khan, Sakar",,,,,"March 8, 1983",1983-03-08,,,Marwari | mwr,,,sound recording,sound recordings,48 min. 31 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording performances of senior musicians of the above mentioned communities and speeches on rules and concepts of Hindustani classical music delivered by Hemlata Savitri at the Camp.",,1. An instrumental melody played on the Algoza by Karim Khan Langa with Surinda accompaniment by Sakhi Khan Langa(Contd. from arcers0008_b). 2. Komal Kothari's speech on the Rajasthani Rags and thoughts on traditional music. 3. Hemlata Savitri's speech on the rules and concepts of Hindustani classical music. 4. Demonstration of notes and concepts of Ragas by Hemlata Savitri with Harmonium accompaniment. The demonstration is supported on the Sindhi Sarangi by Kadar Khan Langa and on the Kamaicha by Sakar Khan Manganiar.,,,"Folk Songs, Rajasthani--India--Rajasthan| Children and Music| Oral Tradition| Pedagogy (Music)| Culturally relevant Pedagogy| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Wind instruments| Wind instrument music| Demonstrations in art| Lectures and lecturing",,"Langa, Algoza, Sindhi Sarangi, Kamaicha","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0009_b.mp3,RS0637,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0009_b.mp3/playlist.m3u8,CCRT Camp 9,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 9",,"Kothari, Komal","Savitri, Hemlata| Khan, Kadar| Khan, Meherdin| Khan, Sakar| Joshi, Taraprakash",,,,,"March 8, 1983",1983-03-08,,,Marwari | mwr,,,sound recording,sound recordings,46 min. 39 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains a lecture demonstration by Hemlata Savitri on Hindustani classing music at the Camp.",,1. Demonstration of notes and concepts of Ragas by Hemlata Savitri with Harmonium accompaniment. The demonstration is supported on the Sindhi Sarangi by Kadar Khan Langa and Meherdin Khan Langa and on the Kamaicha by Sakar Khan Manganiar. 2. A poem written and recited by Taraprakash Joshi.,,,"Folk Songs, Rajasthani--India--Rajasthan| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Demonstrations in art",,"Langa, Algoza, Sindhi Sarangi, Kamaicha","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0010_a.mp3,RS0638,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0010_a.mp3/playlist.m3u8,CCRT Camp 10,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 10",,"Kothari, Komal","Khan, Ridmal| Khan, Kadar| Kothari, Komal",,,,,"March 6, 1987",1987-03-06,,,Marwari | mwr,,,sound recording,sound recordings,43 min. 36 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of a discussion on Chhand, a metric poetry tradition of Rajasthan and Duhas of Rajasthani Rags sung by senior musicians of the above mentioned communities.",,1. A discussion on Chhand 2. Duhas of Rajasthani Rag Maru sung by Ridmal Khan Langa with Sindhi Sarangi accompaniment. 3. Duhas of Rajasthani Rag Khamaichi sung by Kadar Khan Langa  with Sindhi Sarangi accompaniment,,Tape skips at 33:15,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players",,"Langa, Chhand, Duha, Rajasthani Rag, Rag Khamaicha, Rag Maru","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0010_b.mp3,RS0638,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0010_b.mp3/playlist.m3u8,CCRT Camp 10,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 10",,"Kothari, Komal","Khan, Meherdin| Khan, Chanan| Khan, Karim| Khan, Shumar| Khan, Bundu| Khan, Sadiq| Kothari, Komal",,,,,"March 6, 1987",1987-03-06,,,Marwari | mwr,,,sound recording,sound recordings,46 min. 44 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of songs sung by children, belonging to these communities trained by the senior community musicians, as solo performances.",,1. Duhas of Rajasthani Rag Sameri played on the Murali by Karim Khan Langa with Sindhi Sarangi accompaniment by Shumar Khan Langa. 2. Duhas of Rajasthani Rag Soob sung by Chanan Khan Manganiar with Kamaicha accompaniment. 3. Duhas of Rajasthani Rag Salang played on the Sindhi Sarangi by Meherdin Khan Langa and vocal performance by Bundu Khan Langa. 4. Duhas of Rajasthani Rag Kalyan sung by Sadiq Khan Manganiar with Sindhi Sarangi accompaniment by Meherdin Khan Langa. 5. Duhas of Rajasthani Rag Kafi sung by Shumar Khan Langa with Sindhi Sarangi accompaniment.,,,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition|  Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Wind instruments| Wind instrument music",,"Langa, Manganiar, Murali, Kamaicha, Sindhi Sarangi, Rajasthani Rag, Rag Sameri, Rag Kafi, Rag Salang, Rag Soob, Rag Kalyan","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0011_a.mp3,RS0639,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0011_a.mp3/playlist.m3u8,CCRT Camp 11,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 11",,"Kothari, Komal","Bhopa, Narayan| Kothari, Komal",,,,,"March 8, 1987",1987-03-08,,,Marwari | mwr,,,sound recording,sound recordings,32 min. 26 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of Narayan Bhopa narrating an episode from the epic of Bagrawat. 'Bagrawat ri Par' is narrated with the painted scroll depicting the narrative of the epic and the musician accompanying himself on the Jantar, alternately singing and providing the 'Arthav' explanation.",,"1. Arti of the Bagrawat brothers sung by Narayaji Bhopa. 2. An episode from the epic of Bagrawat sung by Narayaji Bhopa with Jantar accompaniment. After receiving maya (gold) from Guru Roopnath, the Bagrawat brothers have a discussion about how to spend it. Different brothers come up with their idea on what is the best way to spend the Maya. Finally they decide that they will go to Kathiawar, buy horses and start living like a kings. The narration alternates between the sung couplet called 'Gav' and the spoken elaboration of it called 'Arthav'. 3. A discussion between Komal Kothari and Narayaji Bhopa on the epic of Bagrawat and its style of narration.",,,"Folk Songs, Rajasthani--India--Rajasthan| Ballads, Rajasthani| Storytelling| Tales--India--Rajasthan| Oral Tradition| Transmission arts| Stringed instruments",,"Devotional music, Bhopa, Bagrawat, Jantar, Oral Epic","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0011_b.mp3,RS0639,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0011_b.mp3/playlist.m3u8,CCRT Camp 11,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 11",,"Kothari, Komal","Bhopa, Narayan| Kothari, Komal",,,,,"March 8, 1987",1987-03-08,,,Marwari | mwr,,,sound recording,sound recordings,32 min. 36 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of a discussion between Komal Kothari and Narayanji Bhopa on the Jantar, the accompanying instrument of the Bagrawat oral epic. They also discuss  the melodic structure of 'Loor'.",,"1. A discussion between Komal Kothari and Narayanji Bhopa on the narrative of the epic of Bagrawat and on the Jantar, the accompanying instrument of the Bagrawat oral epic. 2. An episode from the epic of Bagrawat sung by Narayaji Bhopa with Jantar accompaniment. After the Barawat brothers arrive in the royal gardens, to take Rani Jaimati with them, Jaimati sends her servant to the Bagrawat with riddle based on flowers. Sawai Bhoj succeed in this test by giving the correct response to the queen's riddle. The narration alternates between the sung couplet called 'Gav' and the spoken elaboration of it called 'Arthav'. 3. A discussion between Komal Kothari and Narayanji Bhopa on the Jantar, the accompanying instrument of the Bagrawat oral epic.",,,"Folk Songs, Rajasthani--India--Rajasthan| Ballads, Rajasthani| Storytelling| Tales--India--Rajasthan| Oral Tradition| Transmission arts| Stringed instruments| Musicians--Interviews",,"Devotional music, Bhopa, Bagrawat, Jantar, Oral Epic","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0012_a.mp3,RS0640,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0012_a.mp3/playlist.m3u8,CCRT Camp 12,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 12",,"Kothari, Komal","Khan, Bundu| Khan, Shumar| Khan, Sakar| Khan, Hayat| Khan, Niyaz| Khan, Ramzan| Kothari, Komal",,,,,"March 8, 1987",1987-03-08,,,Marwari | mwr,,,sound recording,sound recordings,31min. 12 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of songs sung by senior musicians of the above mentioned communities.",,"1. 'Mhai to liyo Sawariyo' sung by Bundu Khan Langa and Hayat Khan Langa with Sindhi Sarangi and Dholak accompaniment. 2. Meera bhajan sung by Gazi Khan Manganiar accompanied on the Kamaicha, Sindhi Sarangi and Dholak by Sakar Khan Manganiar, Shumar Khan Langa and Niyaz Khan Manganiar. 3. 'In Sarvariya thari bhal re' sung by Sakar Khan Manganiar with Kamaicha and Dholak accompaniment. 4. 'Panihari' sung by Ramzan Khan ""Hammu"" with Kamaicha, Dholak and Sindhi Sarangi accompaniment.",,,"Folk Songs, Rajasthani--India--Rajasthan| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players",,"Langa, Manganiar, Kamaicha, Sindhi Sarangi, Dholak, Meera, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0012_b.mp3,RS0640,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0012_b.mp3/playlist.m3u8,CCRT Camp 12,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 12",,"Kothari, Komal",,,,,,"March 8, 1987",1987-03-08,,,Marwari | mwr,,,sound recording,sound recordings,30 min. 09 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of songs sung by senior musicians of the above mentioned communities and a discussion between Komal Kothari and the musicians.",,"1. 'Panihari' (contd. from arcers0012_a) sung by Ramzan Khan ""Hammu"" with Kamaicha, Dholak and Sindhi Sarangi accompaniment. 2. Meera Bhajan sung by Ramzan Khan ""Hammu"" with Kamaicha, Dholak and Sindhi Sarangi accompaniment. 3. A discussion between Komal Kothari and the musicians on the composition and tempo of their repertoire.",,,"Folk Songs, Rajasthani--India--Rajasthan| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players",,"Langa, Manganiar, Kamaicha, Sindhi Sarangi, Dholak, Meera, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0013_a.mp3,RS0641,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0013_a.mp3/playlist.m3u8,CCRT Camp 11 . नढ़ एवं पुंगी,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 11",,"Kothari, Komal","Bhopa, Narayan| Kothari, Komal",,,,,"March 8, 1987",1987-03-08,,,Marwari | mwr,,,sound recording,sound recordings,31 min. 48 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of a discussion between Komal Kothari and Narayanji Bhopa on his repertoire and devotional songs and poetry tradition called 'Harjas'",,1. Discussion between Komal Kothari and Narayanji Bhopa. 2. Discussion between Komal Kothari and Narayanji Bhopa on the devotional song and poetry tradition called 'Harjas.,,,"Folk Songs, Rajasthani--India--Rajasthan| Ballads, Rajasthani| Storytelling| Tales--India--Rajasthan| Oral Tradition| Transmission arts| Stringed instruments| Interviews--musicians",,"Devotional music, Bhopa, Bagrawat, Jantar, Oral Epic, Harjas","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0013_b.mp3,RS0641,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0013_b.mp3/playlist.m3u8,CCRT Camp 10. मीरा भजन,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 10",,"Kothari, Komal","Khan, Shumar| Khan, Bundu| Khan, Sadiq| Khan, Sakar| Kothari, Komal",,,,,"March 8, 1987",1987-03-08,,,Marwari | mwr,,,sound recording,sound recordings,31 min. 47 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of devotional songs and discussions of Komal Kothari and the musicians.",,"1. A Qalam, or a composition, sung by Sadiq Khan Manganiar with Kamaicha and Dholak accompaniments. 2. Discussion Komal Kothari and the musicians on the saint poet Meera and her devotional bhajans. 3. Meera Bhajan sung by Bundu Khan Langa and Shumar Khan Langa with Sindhi Sarangi and Dholak accompaniment.",,,"Folk Songs, Rajasthani--India--Rajasthan| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Interviews--musicians",,"Langa, Manganiar, Sindhi Sarangi, Kamaicha, Dholak, Khartal, Bhajan, Meera, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0014_a.mp3,RS0642,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0014_a.mp3/playlist.m3u8,CCRT Camp 13,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training.",,"Kothari, Komal","Khan, Sadiq| Khan, Sakar| Khan, Anwar| Khan, Ramzan| Khan, Shumar| Khan, Samandar| Khan, Gazi| Khan, Chanan| Khan, Niyaz",,,,,"March 10, 1987",1987-03-10,,,Marwari | mwr,,,sound recording,sound recordings,42 min. 26 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of instrumental melodies and songs sung by elder musicians of the above mentioned communities at the camp.",,"1. A song sung by Anwar Khan Manganiar accompanied on the Khartal, Kamaicha and Dholak by Sadiq Khan Manganiar, Sakar Khan Manganiar and Ramzan Khan Manganiar. 2. 'Radha Rani', a devotional song, sung by Anwar Khan Manganiar accompanied on the Khartal, Kamaicha and Dholak by Sadiq Khan Manganiar, Sakar Khan Manganiar and Ramzan Khan Manganiar. 3. A song sung by Gazi Khan Manganiar accompanied on the Kamaicha and Dholak by Chanan Khan Manganiar and Niyaz Khan Manganiar. 4. Sindhi Sarangi played by Shumar Khan Manganiar and Samandar Khan Manganiar.",,Speed variation from 0:00 to 1:35.,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players",,"Langa, Manganiar, Sindhi Sarangi, Kamaicha, Dholak, Khartal, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0014_b.mp3,RS0642,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0014_b.mp3/playlist.m3u8,CCRT Camp 13,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 14",,"Kothari, Komal","Khan, Shumar| Khan, Bundu| Khan, Samandar| Khan, Sakar| Khan, Ghevar| Khan, Firoz| Khan, Karim| Khan, Meherdin| Khan, Rana| Khan, Gazi| Khan, Sadiq| Khan, Gafoor",,,,,"March 10, 1987",1987-03-10,,,Marwari | mwr,,,sound recording,sound recordings,42 min. 41 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of instrumental melodies and songs sung and played by senior musicians of the above mentioned communities at the camp.",,"1. 'Mohan murali le gayo' sung by Shumar Khan Langa and Bundu Khan Langa accompanied on the Sindhi Sarangi by Samandar Khan Langa. 2. Kamaicha duo played by Sakar Khan Manganiar and Ghevar Khan Manganiar accompanied on the Dholak by Firoz Khan Manganiar. 3. Algoza duo played by Karim Khan Langa and Meherdin Khan Langa accompanied on the Dhol by Rana Khan Manganiar. 4. Instrumental track of Kamaicha, Dholak and Khartal by Gazi Khan Manganiar, Gafoor Khan Manganiar and Sadiq Khan Manganiar.",,,"Folk Songs, Rajasthani--India--Rajasthan| Oral Tradition| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Wind instruments| Wind instrument music",,"Langa, Manganiar, Algoza, Kamaicha, Khartal, Sindhi Sarangi, Dholak, Devotional music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
arcers0015_a.mp3,RS0643,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0015_a.mp3/playlist.m3u8,CCRT Camp 14 - कथापाठ,"Children's training camp held at Borunda, Rajasthan with the Centre for Cultural Resources and Training. Tape 14. Lessons about stories",,"Kothari, Komal","Dan Detha, Vijay| Khan, Chanan| Khan, Gazi| Khan, Ramzan| Dangi, Srimati",,,,,"March 11, 1987",1987-03-11,,,Marwari | mwr,,,sound recording,sound recordings,47 min. 28 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of the proceedings of a training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording of stories written and narrated by Vijaydan Detha and a lecture demonstration by Srimati Dangi and senior musicians of the community at the camp.",,1. 'Gaon ra' - Story or a Katha narrated by Vijaydan Detha 2.  'Jhopri ka gyan -Story or a Katha narrated by Vijaydan Detha' 3. 'Khamma' sung by Chanan Khan Manganiar and Gazi Khan Manganiar with Dholak accompaniment by Ramzan Khan Manganiar. 4. Srimati Dangi speaking on the rhythm patterns of Rajasthani traditional music with intermittent demonstrations provided by the musicians at the camp.,,Recording processed for reduction of hiss on source recording.,"Folk Songs, Rajasthani--India--Rajasthan| Children and Music| Oral Tradition| Pedagogy (Music)| Culturally relevant Pedagogy| Transmission arts| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Storytelling| Tales--India--Rajasthan| Lectures and lecturing",,"Manganiar, Dholak, Tabla, Katha, Bat, Rhythm patterns, Tal","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.4687° N, 73.8037° E"
