Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2n8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F2/G5702_WWI_BPP_1918.tif,,,,,,,cartographic,map,public domain,,,,eng,"World War, 1914-1918--Europe--Maps|~|Military maps",,Switzerland--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Hostile Airdromes,"August 2, 1918",,,,,,Switzerland,,,,,,,G5702_WWI_BPP_1918|~|DR704F2,,,1918-08-02,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2ps,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_1_6M_GICF_1930.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Bülow, Otten & Co.  Internationale Spediteure",1930,,,,,,Europe,,,,,,,G5702_1_6M_GICF_1930|~|DR704F3,,,1930,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2q9,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_2M_AIACR_CA_1930s.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,"Europe--Maps|~|Europe, Western--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,[Untitled Map of Western Europe in the 1930s],[1930s],,,,,,"Europe, western",,,,,,,G5702_2M_AIACR_CA_1930s|~|DR704F3,,,1930/1939,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2rt,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_2M_JBS_1937.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Bartholomew's Motoring Map of Central Europe,1937,,,,,,"Europe, Central",,,,,,,G5702_2M_JBS_1937|~|DR704F3,,,1937,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2sb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_2_5M_FB_1931.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Die Donaustaaten,1931,,,,,,"Europe, Central",,,,,,The Danube countries,G5702_2_5M_FB_1931|~|DR704F3,,,1931,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2tv,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_3_2M_CE_1939.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,"Europe--Maps|~|Europe, Southern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Europe and Asia Minor (with Inserts of Africa and Oceanica),1939,,,,,,Europe,,,,,,,G5702_3_2M_CE_1939|~|DR704F3,,,1939,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2vc,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_5M_NGS_1939.tif,,,,,,,cartographic,map,unknown,,,National Geographic Society (U.S.). Cartographic Division.,eng,Europe--Maps|~|Mediterranean Region--Maps,,Mediterranean Region--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Central Europe and the Mediterranean as of September 1, 1939",1939|~|c1939,northernmost:N0580000|~|westernmost:W0120000|~|easternmost:E0480000|~|southernmost:N0280000,National Geographic Society,"Relief represented by hachures.|~|Issued with the National geographic magazine, v. 76, no. 4, Oct. 1939.|~|compiled and drawn in the Cartographic Section of the National Geographic Society. Albert H. Bumstead, chief cartographer.|~|""Conic projection with standard parallels at 34Â° and 53Â°.""","dcu|~|Washington, D.C",1 map : col. ; 65 x 90 cm.,Mediterranean Region|~|Europe,06470901,G5702 5M.NGS 1939,,2385191,5000000,,G5702_5M_NGS_1939|~|DR704F3,,,1939,map45000213,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2xd,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_A1_16_8M_DS_1937.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Europe 1937,[1937],,,,,,Europe,,,,,,,G5702_A1_16_8M_DS_1937|~|DR704F3,,,1937,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf2zx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_E1_16M_W_D_1930s.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,"Germany--Population--Maps|~|German language--Europe, German-speaking",,"Europe, Eastern--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Der Deutsche Volks - und Kulturboden in Mittel - und Osteuropa,[1930s],,,,,,"Europe, Eastern|~|Europe, Central",,,,,,,G5702_E1_16M_W_D_1930s|~|DR704F3,,,1930/1939,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf30x,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_F2_6M_1938_39.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"Europe, Central--Administrative and political divisions--Maps",,"Poland--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Political Map of Central Europe,[1938],,,,,,"Europe, Central",,,,,,,G5702_F2_6M_1938_39|~|DR704F3,,,1938,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf31f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_G3_P53_1_5M_1920.tif,,,,,,,cartographic,map,public domain,,,,fre,Mining leases--France--Maps|~|Waterways--France--Recreational use--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Le Rhin. Voies Navigables Gisements Miniers,[1920],,,,,,France,,,,,,The Rhine. Waterways Deposits Mining,G5702_G3_P53_1_5M_1920|~|DR704F3,,,1920,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf32z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_G4_3M_USA_1939.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Land Utilization,1939,,,,,,Europe,,,,,,,G5702_G4_3M_USA_1939|~|DR704F3,,,1939,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf33g,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_P2_P3_2M_WD_1939.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,,eng,,,"Europe, Western--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central and Central West Europe,[1939],,,,,,"Europe, Central|~|Europe, Western",,,,,,,G5702_P2_P3_2M_WD_1939|~|DR704F3,,,1939,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf340,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_P53_8_5M_OSS_1935.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,Mining leases--France--Maps|~|Waterways--France--Recreational use--Maps,,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,le Rhin. Voies Navigables Gisements Miniers,[1920],,,,,,France,,,,,,,G5702_P53_8_5M_OSS_1935|~|DR704F3,,,1920,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf35h,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_R1_700_WWUB_CA_1939.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,unknown,,,eng,Germany--Boundaries--History,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Walla Wala Union-Bulletin,1939,,,,,,Europe,,,,,,,G5702_R1_700_WWUB_CA_1939|~|DR704F3,,,1939,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf361,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F3/G5702_S65_VAR_HS_1921.tif,,,,,,,cartographic,map,public domain,,,,ger,,,France--Maps|~|Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Der Feldzug Im Wester,1921,,,,,,France|~|Belguim,,,,,,The campaign in Westerville,G5702_S65_VAR_HS_1921|~|DR704F3,,,1921,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf37j,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5701_S7_VAR_AGS_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"Europe, Central--Administrative and political divisions--Maps",,"Europe--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Environment and Conflict in Europe. Eighteen Basic Maps,1940,,,,,,"Europe, Central",,,,,,,G5701_S7_VAR_AGS_1940|~|DR704F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf39k,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_1_5M_JP_1941.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Der Donauraum,1941,,,,,,"Europe, Central",,,,,,The Danube region,G5702_1_5M_JP_1941|~|DR704F4,,,1941,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3b3,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_1_5M_JP_CA_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Der Donauraum,1940,,,,,,"Europe, Central",,,,,,The Danube region,G5702_1_5M_JP_CA_1940|~|DR704F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3cm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_2M_BLR_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,eng|~|fre,,,"Europe--Maps|~|Europe, Western--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Sea Front. North-Western Europe,1940,,,,,,"Europe, Western",,,,,,Front de Mer. Europe Nord-Ouest.,G5702_2M_BLR_1940|~|DR704F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3d4,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_2M_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central Europe,1944,,,,,,"Europe, Central",,,,,,,G5702_2M_GSGS_1944|~|DR704F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3fn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_2_5M_GEA_VERLAG_KMBH_1943_SOUTHWEST.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,"Europe, Southern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Südeuropa Westblatt,1943,,,,,,"Europe, Southern",,,,,,Southern Europe Western Journal,G5702_2_5M_GEA_VERLAG_KMBH_1943_SOUTHWEST|~|DR704F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3g5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_2_5M_GSH_1942_SOUTHEAST.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,"Europe, Southern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Südeuropa Ostblatt,1942,,,,,,"Europe, Southern",,,,,,,G5702_2_5M_GSH_1942_SOUTHEAST|~|DR704F4,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3hp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_2_5M_GV_1941.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,Maps--Facsimiles,,"Europe, Northern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Nordeuropa,1941,,,,,,"Europe, Northern",,,,,,Northern Europe,G5702_2_5M_GV_1941|~|DR704F4,,,1941,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3j6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_2_5M_GV_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,"Europe, Northern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Nordeuropa,1943,,,,,,"Europe, Northern",,,,,,,G5702_2_5M_GV_1943|~|DR704F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3kq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_500_DH_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,"World War, 1939-1945--Maps|~|Military maps|~|Germany--History--1933-1945--Maps",,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Deutsche Heereskarte. Nur Für Den Dienstgebrauch !,1943,,,,,,Germany,,,,,,German military map. Only for the official use!,G5702_500_DH_1943|~|DR704F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3m7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_5M_GPS_CA_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central Europe (South East Sheet),1940,,,,,,"Europe, Central",,,,,,,G5702_5M_GPS_CA_1940|~|DR704F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3nr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_A3_S7_N_S_CP_1940.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,unknown,,,eng,"--Maps, Pictorial|~|World War, 1939-1945--Maps",,"Europe--Maps|~|World War, 1939-1945 Europe Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Military Panora Map of the Theatre of War,1940,,,,,,Europe,,,,,,,G5702_A3_S7_N_S_CP_1940|~|DR704F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3p8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_C2_2MIL_M_I_D_1940S.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"World War, 1939-1945 Europe Maps|~|Europe, Western--Military policy|~|World War, 1939-1945 Europe, Western Maps",,"Europe, Western--Maps|~|Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Strategic Map. Central and Central West Europe,[1940],,,,,,"Europe, Central",,,,,,,G5702_C2_2MIL_M_I_D_1940S|~|DR704F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3qs,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_C2_2M_AMS_1943.tif,,,,,,,cartographic,map,unknown,,Roberts & Leete.,National Geographic Society (U.S.). Cartographic Division.,eng,"Europe--Maps|~|Mediterranean Region--Maps|~|World War, 1914-1918--Maps",,Mediterranean Region--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,battle fronts of Europe,1919|~|c1939|~|191-?|~|1910,westernmost:W0120000|~|northernmost:N0580000|~|southernmost:N0280000|~|easternmost:E0480000,National Geographic Society|~|Stanford's Geographical Establishment,"Relief represented by hachures.|~|Map of battle fronts drawn to scale upon a map of the United States showing relative distances of fronts.|~|""Conic projection with standard parallels at 34Â° and 53Â°.""|~|Issued with the National geographic magazine, v. 76, no. 4, Oct. 1939.|~|compiled and drawn in the Cartographic Section of the National Geographic Society. Albert H. Bumstead, chief cartographer.","dcu|~|enk|~|Washington, D.C|~|London",1 map : col. ; 65 x 90 cm.|~|1 map : col. ; 19 x 29 cm. on sheet 25 x 38 cm. sealed in plastic.,Europe|~|Mediterranean Region,21044749,,,2097527,5000000,,G5702_C2_2M_AMS_1943|~|DR704F4,,,1939,map45000213,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3r9,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_C2_2_8M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,"Europe, Southern--Maps|~|Europe, Eastern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Southeastern Europe,1944,,,,,,"Europe, Southern|~|Europe, Eastern",,,,,,,G5702_C2_2_8M_OSS_1944|~|DR704F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3st,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_C3_10M_OSS_1943.tif,,,,,,,cartographic,map,pd_usfed,,,United States. Office of Strategic Services. Research and Analysis Branch.,eng,Nautical charts--Europe|~|Nautical charts--Germany|~|Waterways--Europe|~|Waterways--Germany--Maps,,Europe--Maps|~|Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Waterways of Germany and southeastern Europe,[1943],,"R & A, OSS","Shows ""Waterways in operation"" and ""Proposed waterways.""|~|""FREE""--Upper right border.|~|""Map No. 1960 January 11, 1943.""|~|R & A, OSS.","dcu|~|[Washington, D.C.]",1 map ; 17 x 21 cm.,"Europe, Central|~|Germany",14509644,,,3514480,10000000,,G5702_C3_10M_OSS_1943|~|DR704F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3tb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_DANUBE_REGION_F7_2_5M_DH_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,"Europe, Southern--Maps|~|Europe, Eastern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Europäischer Südostraum,1943,,,,,,"Europe, Southern|~|Europe, Eastern",,,,,,Southeast European space,G5702_DANUBE_REGION_F7_2_5M_DH_1943|~|DR704F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3vv,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_E1_NS_VDA_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Kulturkarte des Deutschen Weftens,1940,,,,,,Germany,,,,,,Cultural Map of the German Weftens,G5702_E1_NS_VDA_1940|~|DR704F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3wc,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_E2_3M_U_S_A_1940s.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,Germany--Population--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Population Distribution,[1940s],,,,,,Germany,,,,,,,G5702_E2_3M_U_S_A_1940s|~|DR704F4,,,1940/1949,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf3zd,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_F2_450_OSS_1944.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,"World War, 1939-1945 Europe Maps|~|Maps--Facsimiles|~|Germany--Boundaries--History",,France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Border Crossings. France - Germany,"Jun 2, 1944",,942nd Engr. Avn. Topo. Bn. U.S. Army,,,,France|~|Germany,,,,,,,G5702_F2_450_OSS_1944|~|DR704F4,,,1944-06-02,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf40d,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_F2_520_OSS_1944.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,"World War, 1939-1945 Europe Maps|~|Germany--Boundaries--History|~|Military maps",,France--Maps|~|Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Border Crossings. France - Germany,"Aug 22, 1944",,,,,,Germany|~|France,,,,,,,G5702_F2_520_OSS_1944|~|DR704F4,,,1944-08-22,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf41x,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_F7_1_9M_OSS_1944.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,Maps--Facsimiles|~|France--Administrative and political divisions--Maps|~|Germany--Administrative and political divisions--Maps,,"Germany--Maps|~|France, Northern--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Major Administrative Divisions of ""Greater Germany,"" Low Countries and Northern France.","Aug 31, 1944",,,,,,"Germany|~|France, Northern",,,,,,,G5702_F7_1_9M_OSS_1944|~|DR704F4,,,1944-08-31,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf42f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_G2_3_3_5MIL_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Danube River Basin,,,,,,,"Europe, Central",,,,,,,G5702_G2_3_3_5MIL_OSS_1944|~|DR704F4,,,1945-08-25,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf43z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_J1_15M_COI_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"Europe, Central--Administrative and political divisions--Maps|~|Agriculture--Economic aspects--Europe--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Regional Divisions of Agricultural Economy,"Feb 13, 1942",,,,,,"Europe, Central",,,,,,,G5702_J1_15M_COI_1942|~|DR704F4,,,1942-02-13,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf44g,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_J3_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"Maps--Facsimiles|~|Soils--Europe, Central--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Soils of Central Europe,1943,,,,,,"Europe, Central",,,,,,,G5702_J3_OSS_1943|~|DR704F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf450,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_M1_10M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"World War, 1939-1945 Europe Maps",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Anti-Friction Bearing Plants in Axis Europe,1944,,,,,,Europe,,,,,,,G5702_M1_10M_OSS_1944|~|DR704F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cf46h,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer704_DR704F4/G5702_M1_5_5M_COI_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,"World War, 1939-1945 Europe Maps",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Industrial Core of Europe,"Feb 12, 1942",,Geographic Division C.O.I,,,,Europe,,,,,,,G5702_M1_5_5M_COI_1942|~|DR704F4,,,1942-02-12,,
