Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czb3k,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_E2_1M_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Population Density of the Netherlands,1942,,,,,,Netherlands,,,,,,,G6001_E2_1M_OSS_1942|~|DR710F4,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czb43,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_F7_750_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Netherlands Administrative Divisions,1944,,,,,,Netherlands,,,,,,,G6001_F7_750_OSS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czb5m,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_M1_3M_HWWI_1940.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Verteilung der Bodenschätze und Standorte der Industrie in den Niederlanden,1940,,,,,,Netherlands,,,,,,Distribution of mineral resources and industrial sites in the Netherlands,G6001_M1_3M_HWWI_1940|~|DR710F4,,,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czb64,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_N2_1M_OSS_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Water-supply--Netherlands--Maps.,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Central Water Supply Systems in the Netherlands 1933,1942,,,,,,Netherlands,,,,,,,G6001_N2_1M_OSS_1942|~|DR710F4,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czb7n,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_P1_2m_1944.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,,eng,Railroads--Netherlands--Maps,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Netherlands,1944,,,,,,Netherlands,,,,,,,G6001_P1_2m_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czb85,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_P3_P5_300_OSS_1942.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,United States. Army Map Service.,Great Britain. War Office. General Staff. Geographical Section.,eng,Railroads--Netherlands--Maps|~|Nautical charts--Netherlands|~|Waterways--Netherlands--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Railways and waterways of Holland,"1942|~|1942, 1943 printing",westernmost:E0032500|~|easternmost:E0071400|~|southernmost:N0504500|~|northernmost:N0532800,"Army Map Service, U.S. Army|~|War Office","Includes inset maps: Continuation west -- Amsterdam -- Rotterdam -- Antwerp.|~|Five classes of railroads with various traffic facilities, and navigable canals and rivers are shown.|~|""N5047-E402/239x309.""|~|compiled, drawn, and photolithogaphed at War Office, 1942.|~|""War Office, 1942.""|~|""5-43.""|~|""6/42/G.S.G.S.""","[London]|~|enk|~|Washington, D.C",1 map : col. ; 99 x 76 cm.,Netherlands,06629654,G6001 .P3 & P5 300 OSS 1942,,1421586,300000,,G6001_P3_P5_300_OSS_1942|~|DR710F4,1st ed.-AMS 1.,,,map47000006,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czb9p,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_P3_P5_300_OSS_1942_No.2.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,United States. Army Map Service.,Great Britain. War Office. General Staff. Geographical Section.,eng,Railroads--Netherlands--Maps|~|Nautical charts--Netherlands|~|Waterways--Netherlands--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Railways and waterways of Holland,"1942|~|1942, 1943 printing",westernmost:E0032500|~|easternmost:E0071400|~|southernmost:N0504500|~|northernmost:N0532800,"Army Map Service, U.S. Army|~|War Office","Includes inset maps: Continuation west -- Amsterdam -- Rotterdam -- Antwerp.|~|Five classes of railroads with various traffic facilities, and navigable canals and rivers are shown.|~|""N5047-E402/239x309.""|~|compiled, drawn, and photolithogaphed at War Office, 1942.|~|""War Office, 1942.""|~|""5-43.""|~|""6/42/G.S.G.S.""","[London]|~|enk|~|Washington, D.C",1 map : col. ; 99 x 76 cm.,Netherlands,06629654,G6001 .P3 & P5 300 OSS 1942,,1421586,300000,,G6001_P3_P5_300_OSS_1942_No.2|~|DR710F4,1st ed.-AMS 1.,,,map47000006,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbb6,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6001_p5_1m_OSS_1942.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,,United States. Office of Strategic Services. Geography Division.,eng,Nautical charts--Netherlands,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Netherlands: important inland waterways,1942,,O.S.S.,"drawn in Geography Division, O.S.S.|~|""Map no. 603.""|~|Shows annual capacity in metric tons, and canals under construction.","[Washington, D.C]|~|dcu",1 map ; 35 x 29 cm.,Netherlands,34121488,G6001 .P5 1M OSS 1942,,3514151,920000,,G6001_p5_1m_OSS_1942|~|DR710F4,Provisional ed.,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbcq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6002_25_AMS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Geldern,1944,,,,,,"Holland, East",,,,,,,G6002_25_AMS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbd7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6002_25_AMS_1944_Blittersijk.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Blitterswijk,1944,,,,,,Netherlands,,,,,,,G6002_25_AMS_1944_Blittersijk|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbfr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6002_25_AMS_1944_Millingen.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Millingen,1944,,,,,,Millingen,,,,,,,G6002_25_AMS_1944_Millingen|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbj9,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6003_N7_168_D68_2000.tif,,,,,,,cartographic,map,unknown,unknown,,"Dou, Johan. 1642-1690.",eng,North Holland (Netherlands)--Maps--Early works to 1800--Facsimiles,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Hoogh-heemraetschap vande uytwaterende sluysen in Kennemerlant ende West-Frieslant,2000,,s.n.,"Relief represented pictorially.|~|Facsimile.|~|Oriented with north to the left.|~|Original version: [Amsterdam : s.n., 1682 or 1683] A reduced version in 1 sheet of the 1680 original map, issued in 16 sheets.|~|Includes 7 col. coats-of-arms and col. ill.",S.l|~|xx,1 map : col. ; 52 x 67 cm.,North Holland (Netherlands),,G6003 N7 168- D68 2000,,,105000,,G6003_N7_168_D68_2000|~|DR710F4,,,2000,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbkt,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6003_Zeeland_Allardt_c_1700.tif,,,,,,,cartographic,map,unknown,unknown,,,,Early maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Comitatus Zelandiae Accurata & Noviffimadelineatia.,1700,,,,,,,,,,,,,G6003_Zeeland_Allardt_c_1700|~|DR710F4,,,1700,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbmb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004Amsterdam17.5GSGS1944a.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Amsterdam Metropolitan Area (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Town and Port of Amsterdam,1944,,,,,,Amsterdam Metropolitan Area (Netherlands),,,,,,,G6004Amsterdam17.5GSGS1944a|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbnv,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_A5A3_1623_S93_1989.tif,,,,,,,cartographic,map,unknown,unknown,"International Conference on the History of Cartography 1989 :). Amsterdam, and The Hague).","Swart, Dirck Cornelisse.",eng,Amsterdam (Netherlands)--Maps--Early works to 1800|~|Early maps--Facsimiles,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Amstelredam,[1989],,Canaletto,"Dirck Cornelisse Swart, fecit.|~|Facsimile reprint of: Amsterdam : Swart, 1623.|~|Published for distribution to participants in the 13th International Conference on the History of Cartography, Amsterdam, and The Hague, June 26-July 1, 1989.",Alphen aan den Rijn|~|ne,1 map ; 44 x 57 cm.,Amsterdam (Netherlands),,G6004 A5 A3 1623 S93 1989,,,,,G6004_A5A3_1623_S93_1989|~|DR710F4,,,1989,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbpc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_A5P22_1839_H65_1989.tif,,,,,,,cartographic,map|~|Aerial views.,unknown,unknown,,,eng,Orange (Calif.)--Aerial views,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Orange, Los Angeles Co., Cal",ca. 1989],,s.n.,"""Birds' eye view of Orange. From: Orange, Cal. and its surroundings illustrated and described, showing its advantages for homes. Oakland, W.W. Elliott & Co., 1886.""|~|Includes index to points of interest, and ill. of notable buildings.",cau|~|[Calif.?,1 view : photocopy ; 9 x 24 cm on sheet 22 x 28 cm.,Orange (Calif.),20788086,G6004.A5P22 1839 .H65 1989,,4675857,,"Orange, Cal. and its Surroundings illustrated and described",G6004_A5P22_1839_H65_1989|~|DR710F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbqw,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Alkmaar_1597.tif,,,,,,,cartographic,map|~|Pictorial maps.,unknown,unknown,,,dut,,,Netherlands--Maps--Early works to 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Alkmaar, The Netherlands; 1597",1966,,,,,,Netherlands,,G6004 .Alkmaar 1597,,3735791,,,G6004_Alkmaar_1597|~|DR710F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbsx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amsterdams_NS_Tirion_1760.tif,,,,,,,cartographic,map,unknown,unknown,,,dut,Amsterdam (Netherlands)--Maps--Early works to 1800|~|Early maps--Facsimiles,,Amsterdam (Netherlands)--Maps--Early works to 1800,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Amsterdams Oudste Staat, en byzondere Vergrootingen, door Zevenderlei Stippen en Streepen afgebeeld.",1965,,,,,,Amsterdam (Netherlands),,,,,,,G6004_Amsterdams_NS_Tirion_1760|~|DR710F4,,1760,1965,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbtf,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amsterdam_10_JV_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,Amsterdam Metropolitan Area (Netherlands)--Maps.,,Amsterdam Metropolitan Area (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Amsterdam,,,,,,,Amsterdam (Netherlands),,,,,,,G6004_Amsterdam_10_JV_ND|~|DR710F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbwg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amsterdam_8_HUP_1670_1970.tif,,,,,,,cartographic,map,unknown,unknown,,,lat,Amsterdam (Netherlands)--Maps--Early works to 1800|~|Early maps--Facsimiles,,Amsterdam (Netherlands)--Maps--Early works to 1800,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Amstelodami Veteris et Novissimae Vrbis Accvratissima Delineatio,1970,,,,,,Amsterdam (Netherlands),,,,,,,G6004_Amsterdam_8_HUP_1670_1970|~|DR710F4,,1670,1970,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbx0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amsterdam_NS_Braun_Hagenberg_1572.tif,,,,,,,cartographic,map,unknown,unknown,,,lat,Amsterdam (Netherlands)--Maps--Early works to 1800|~|Early maps--Facsimiles,,Amsterdam (Netherlands)--Maps--Early works to 1800,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Amstelredamvm, Braun Hagenberg",1968,,,,,,Amsterdam (Netherlands),,,,,,,G6004_Amsterdam_NS_Braun_Hagenberg_1572|~|DR710F4,,1572,1968,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czbzh,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Amsterdam_Visscher_1710.tif,,,,,,,cartographic,map,unknown,unknown,Historic Urban Plans (Firm).,,fre,Amsterdam (Netherlands)--Maps--Early works to 1800|~|Early maps--Facsimiles,,Amsterdam (Netherlands)--Maps--Early works to 1800,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plan de la Grande & Fameuse Ville Marchande d'Amsterdam,1967,,,,,,Amsterdam (Netherlands),,,,,,Map of the Great & Famous Merchant City of Amsterdam,G6004_Amsterdam_Visscher_1710|~|DR710F4,,1710,1967,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc0h,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Arnemuiden_5_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Arnemuiden,1944,,,,,,Arnemuiden (Netherlands),,,,,,,G6004_Arnemuiden_5_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc11,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Bokstel_12_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Bokstel (Boxtel),1944,,,,,,Bokstel (Netherlands),,,,,,,G6004_Bokstel_12_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc2j,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Delft_6_5_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Delft (Netherlands)--Maps.,,Delft (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Delft,1944,,,,,,Delft (Netherlands),,,,,,,G6004_Delft_6_5_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc32,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Den_Hoorn_10_GSH_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Den Hoorn,1942,,,,,,,,,,,,,G6004_Den_Hoorn_10_GSH_1942|~|DR710F4,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc4k,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_H3_1570_G5_1972.tif,,,,,,,cartographic,map,unknown,unknown,"Historic Urban Plans (Firm).|~|Boitet, Reimier. fl. 1717-1747.","Giessen, G. v.",lat,"Hague (Netherlands)--Maps, Pictorial--Early works to 1800--Facsimiles|~|Hague (Netherlands)--Maps--Early works to 1800--Facsimiles",,Hampshire (England)--Maps--To 1800--Facsimiles,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Haga-comitis in Hollandia, 1570",1730|~|1972,,De Riemer|~|Historic Urban Plans,"G. v. Giessen, delin. R. Boitet, excud. cum privileg.|~|Facsimile.|~|From De Riemer's Beschryving Van's-Gravenhage.|~|Buildings shown pictorially.|~|""This is number 36 of an edition limited to 500 numbered copies.""|~|""Aenwysinge van s'Hage als die was anno 1570.""|~|Pictorial map.|~|Scale not given.|~|Reproduced from an engraving in the collection of Historic Urban Plans.|~|Indexed for points of interest.","xx|~|Ithaca, N.Y|~|N.p",map 45 x 51 cm.,Hague (Netherlands),,G6004 Hague N.S. Giessen 1972,,,,,G6004_H3_1570_G5_1972|~|DR710F4,,,1927,73693261,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc6m,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Maastricht_GSGS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Maastricht (Netherlands)--Maps.,,Maastricht (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Maastricht,1943,,,,,,Maastricht (Netherlands),,,,,,,G6004_Maastricht_GSGS_1943|~|DR710F4,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc74,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Rotterdam_10_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Rotterdam Metropolitan Area (Netherlands)--Maps.,,Rotterdam Metropolitan Area (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Rotterdam,1944,,,,,,Rotterdam (Netherlands),,,,,,,G6004_Rotterdam_10_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc8n,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Rotterdam_25_1935.tif,,,,,,,cartographic,map,unknown,unknown,,,dut,Rotterdam Metropolitan Area (Netherlands)--Maps.,,Rotterdam Metropolitan Area (Netherlands)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,1935 Gemeente Rotterdam,1935,,,,,,Rotterdam (Netherlands),,,,,,,G6004_Rotterdam_25_1935|~|DR710F4,,,1935,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czc95,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Valkenswaard_5_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Valkenswaard,1944,,,,,,Valkenswaard (Netherlands),,,,,,,G6004_Valkenswaard_5_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcbp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Vechel_5_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Vechel (Veghel),1944,,,,,,Vechel (Netherlands),,,,,,,G6004_Vechel_5_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcc6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Westkapelle_7_5_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Westkapelle,1944,,,,,,Westkapelle (Netherlands),,,,,,,G6004_Westkapelle_7_5_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcdq,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Willemstad_1647.tif,,,,,,,cartographic,map|~|Aerial views.,unknown,unknown,Historic Urban Plans (Firm).,"Blaeu, Joan. 1596-1673.",dut|~|lat,Views--Facsimiles|~|Willemstad (Netherlands)--Aerial views|~|Willemstad (Netherlands)--Maps--Early works to 1800|~|Early maps--Facsimiles,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Wilhelmostadvm,1965,,Historic Urban Plans,"Includes text in Latin.|~|""Reproduction is from the original in Joannes Blaeu, Stedenatlas van de vereenigde Nederlanden""--Catalog.|~|Includes index to historic sites in Dutch.|~|""Edition limited to 500 copies.""|~|Facsim. of: [S.l. : s.n., 1647].|~|Library has copy no. 142.","nyu|~|Ithaca, N.Y",1 bird's-eye view : col. ; 15 x 22 cm. on sheet 45 x 57 cm.,Willemstad (Netherlands),,G6004 Willemstad 1647,,,,,G6004_Willemstad_1647|~|DR710F4,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcf7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F4/G6004_Yerske_5_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Netherlands--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Yerske,1944,,,,,,Yerske (Netherlands),,,,,,,G6004_Yerske_5_GSGS_1944|~|DR710F4,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czch8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F5/G6021_F7_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Luxembourg--Maps,,Luxembourg--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Grand Duchy of Luxembourg - Administrative Divisions,1944,,,,,,Luxembourg,,,,,,,G6021_F7_OSS_1944|~|DR710F5,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcjs,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F5/G6021_F7_OSS_1944_No2.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Luxembourg--Maps,,Luxembourg--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Grand Duchy of Luxembourg - German Administrative Divisions,1944,,,,,,Luxembourg,,,,,,,G6021_F7_OSS_1944_No2|~|DR710F5,,,1944,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czck9,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR710F5/G6021_P2_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G6021_P2_OSS_1944,,,,,,,,,,,,,,G6021_P2_OSS_1944|~|DR710F5,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcmt,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR710F5/G6021_P3_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G6021_P3_OSS_1944,,,,,,,,,,,,,,G6021_P3_OSS_1944|~|DR710F5,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002czcnb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR710F5/G6024_Luxembourg_4_8_GSGS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,,fre,Luxembourg--Maps,,Luxembourg--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plan Monumental de la Ville de Luxembourg,1944,,,,,,Luxembourg,,,,,,,G6024_Luxembourg_4_8_GSGS_1944|~|DR710F5,,,1944,,
