"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Rights.copyrightStatus","Rights.notice","Rights.countryCreation","Rights.creatorCorporate","Name.creator","Subject.descriptiveTopic","Type.typeOfResource","Type.genre","Name.repository","Name.performer","Name.composer","Rights.generalNote","Rights.servicesContact","Description.note","Title","AltIdentifier.local","Date.creation","Format.dimensions","Format.medium","Relation.isPartOf","Date.digitized","Format.extent","Description.tableOfContents","Description.abstract","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcm4","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcm4-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/m4/21198=zz002bgcm4/ark%2B=21198=zz002bgcm4.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Daley, Eddie","","","","Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus|~|(during the performance of this, the inert body of a patron was dragged out directly beneath the microphone.)|~|Listening Session #4.","Bonny Boy (Laws 0 35)","clym200203uncl127-69_side1-04","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","04m 48s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcm4%2Faudiowaveform.dat","","","288.085333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcm4/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcnn","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcnn-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/nn/21198=zz002bgcnn/ark%2B=21198=zz002bgcnn.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Tape #2.","clym200203uncl126-xx_side1-04","clym200203uncl126-xx_side1-04","unknown","7 in.","open reel tape","Unclassified series","2008-03-17","01m 25s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcnn%2Faudiowaveform.dat","","","85.674667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcnn/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcp5","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcp5-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/p5/21198=zz002bgcp5/ark%2B=21198=zz002bgcp5.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Tape #2.","clym200203uncl126-xx_side1-03","clym200203uncl126-xx_side1-03","unknown","7 in.","","Unclassified Series","2008-03-17","04m 04s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcp5%2Faudiowaveform.dat","","","244.053333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcp5/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcqp","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcqp-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/qp/21198=zz002bgcqp/ark%2B=21198=zz002bgcqp.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Hayes, Abbey","","","","Listening Session #4.|~|Performer: Abby  Hayes and unidentified woman|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus","Brave Volunteers","clym200203uncl-69_side1-02","05-11-1969","7 in.","open reel tape","Unclassified series","2008-03-17","02m 12s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcqp%2Faudiowaveform.dat","","","132.266667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcqp/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcr6","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcr6-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/r6/21198=zz002bgcr6/ark%2B=21198=zz002bgcr6.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Tape #2.","clym200203uncl126-xx_side1-01","clym200203uncl126-xx_side1-01","unknown","7 in.","open reel tape","Unclassified series","2008-03-17","02m 38s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcr6%2Faudiowaveform.dat","","","158.208","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcr6/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcsq","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcsq-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/sq/21198=zz002bgcsq/ark%2B=21198=zz002bgcsq.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Hayes, Abbey","","","","Listening Session #4.|~|Performer: Abbey Hayes and unidentified woman.|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus","I Can't Feel at Home","clym200203uncl127-69_side1-03","05-11-1969","7 in.","open reel tape","Unclassified series","2008-03-17","02m 01s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcsq%2Faudiowaveform.dat","","","121.344","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcsq/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgct7","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgct7-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/t7/21198=zz002bgct7/ark%2B=21198=zz002bgct7.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Tape #2.","clym200203uncl126-xx_side1-05","clym200203uncl126-xx_side1-05","unknown","7 in.","open reel tape","Unclassified Series","2008-03-17","04m 11s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgct7%2Faudiowaveform.dat","","","251.050667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgct7/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcvr","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcvr-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/vr/21198=zz002bgcvr/ark%2B=21198=zz002bgcvr.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","","sound recording","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded in Calconey's Public House, Dungarvin, Co. Waterford May 11 1969 by D.K. and Ebby Wilgus|~|Staff note: Side one has one more track than original notes. [track 10 - no information given in container notes]","Listening Sesson #4 (track 10)","clym200203uncl127-69_side1-10","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","01m 17s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcvr%2Faudiowaveform.dat","","","77.141333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcvr/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcw8","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcw8-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/w8/21198=zz002bgcw8/ark%2B=21198=zz002bgcw8.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Hayes, Abbey","","","","Recorded in Calconey's Public House Dungarvin, Co. Waterford 11 May 1969 by D.K. and Ebby Wilgus|~|Listening Session #4.","Black and Tan Gun","clym200203uncl127-69_side1-11","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","02m 34s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcw8%2Faudiowaveform.dat","","","154.453333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcw8/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcxs","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcxs-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/xs/21198=zz002bgcxs/ark%2B=21198=zz002bgcxs.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Daley, Eddie","","","","[performed by] Eddie Daley and two other drunks.|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford May 11 1969 by D.K. and Ebby Wilgus|~|Listening Session #4.","Gentle Mother","clym200203uncl127-69_side1-13","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","02m 07s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcxs%2Faudiowaveform.dat","","","127.488","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcxs/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgcz9","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgcz9-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gc/z9/21198=zz002bgcz9/ark%2B=21198=zz002bgcz9.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Hayes, Abbey|~|Fright, John","","","","Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus|~|Listening Session #4.","Killarney and You","clym200203uncl127-69_side1-06","05-11-1969","7 in.","open reel tape","Unclassified series","2008-03-17","01m 48s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcz9%2Faudiowaveform.dat","","","108.714667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgcz9/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd09","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd09-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/09/21198=zz002bgd09/ark%2B=21198=zz002bgd09.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Pendergast, Jim|~|Hayes, Abbey","","","","Listening Session #4.|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus","Boston Burglar (Laws L 16 B)","clym200203uncl127-69_side1-09","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","03m 01s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd09%2Faudiowaveform.dat","","","181.589333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd09/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd1t","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd1t-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/1t/21198=zz002bgd1t/ark%2B=21198=zz002bgd1t.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Cox, Francis J.","","","","Francis J. Cox, ca 65, Agamore, Co. Leitrim, Eire. Cox was born in Wales, but came to Ireland in the early 1920's. Recorded by D.K. and Ebby Wilgus and Tom Munnelly.|~|Listening Session #4","Lord Leitrim I","clym200203uncl127-69_side2-01","05-11-1969","7 in.","","Unclassified Series","2008-03-17","open reel tape","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd1t%2Faudiowaveform.dat","","","335.189333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd1t/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd2b","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd2b-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/2b/21198=zz002bgd2b/ark%2B=21198=zz002bgd2b.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Will, Fred","","","","Listening Session #4.|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus|~|Performer: Fred Will","Black and Tans","clym200203uncl127-69_side1-07","05-11-1969","7 in.","open reel tape","Unclassified series","2008-03-17","02m 44s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd2b%2Faudiowaveform.dat","","","164.864","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd2b/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd3v","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd3v-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/3v/21198=zz002bgd3v/ark%2B=21198=zz002bgd3v.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","O'Neill, William Sullivan","","","","Listening Session #4.|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus","I'll Take You home Again, Kathleen","clym200203uncl127-69_side1-08","05-11-1969","7 in.","open reel tape","Unclassified series","2008-03-17","03m 51s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd3v%2Faudiowaveform.dat","","","231.082667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd3v/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd4c","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd4c-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/4c/21198=zz002bgd4c/ark%2B=21198=zz002bgd4c.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Hayes, Abbey","","","","Abbey Hayes and woman.|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford, 11 May 1969 by D.K. and Ebby Wilgus|~|Listening Session #4.","A World of Our Own","clym200203uncl127-69_side1-05","05-11-1969","7 in.","open reel tape","Unclassified series","2008-03-17","01m 49s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd4c%2Faudiowaveform.dat","","","109.226667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd4c/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd5w","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd5w-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/5w/21198=zz002bgd5w/ark%2B=21198=zz002bgd5w.mp4{}","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Will, Fred","","","","Listening Session #4.|~|Recorded in Calconey's Public House, Dungarvin, Co. Waterford May 11 1969 by D.K. and Ebby Wilgus","Dying Rebel","clym200203uncl127-69_side1-12","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","01m 57s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd5w%2Faudiowaveform.dat","","","117.76","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd5w/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd6d","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd6d-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/6d/21198=zz002bgd6d/ark%2B=21198=zz002bgd6d.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Cox, Francis J.","","","","Francis J. Cox, ca 65, Agamore Co. Leitrim, Eire. Cox was born in Wales, but came to Ireland in the  early 1920's. Recorded by D. K. and Ebby Wilgus and Tom Munnelly.|~|Listening Session #4","""Young Men of a True Irish Nation"" (Black and Tan song)","clym200203uncl127-69_side2-05","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","04m 08s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd6d%2Faudiowaveform.dat","","","248.32","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd6d/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd7x","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd7x-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/7x/21198=zz002bgd7x/ark%2B=21198=zz002bgd7x.mp4{}","","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","Wilgus, D. K.","","","sound recording","University of California, Los Angeles. Ethnomusicology Archive","Cox, Francis J.","","","","Francis J. Cox, ca 65, Agamore Co. Leitrim, Eire. Cox was born in Wales, but came to Ireland in the  early 1920's. Recorded by D. K. and Ebby Wilgus and Tom Munnelly.|~|Listening Session #4","Molly Bawn (Laws 0 36)","clym200203uncl127-69_side2-03","05-11-1969","7 in.","open reel tape","Unclassified Series","2008-03-17","04m 18s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd7x%2Faudiowaveform.dat","","","258.901333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd7x/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd8f","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd8f-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/8f/21198=zz002bgd8f/ark%2B=21198=zz002bgd8f.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Cronin, Elizabeth","","","","From the collections of the Irish Folklore Commission.|~|Ninth Listening Session","Lovely Molly","clym200203uncl128-70_side1-04","1947","7 in.","open reel tape","Unclassified Series","2008-03-13","01m 26s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd8f%2Faudiowaveform.dat","","","86.040438","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd8f/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgd9z","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgd9z-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/9z/21198=zz002bgd9z/ark%2B=21198=zz002bgd9z.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Ennis, Seamus","","","","Ninth Listening Session.|~|From the collections of the Irish Folklore Commission.","Molly Bawn (Laws 0 36)","clym200203uncl128-70_side1-01","1951","7 in.","open reel tape","Unclassified Series","2008-03-13","02m 57s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd9z%2Faudiowaveform.dat","","","177.667927","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgd9z/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bgdbg","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bgdbg-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/gd/bg/21198=zz002bgdbg/ark%2B=21198=zz002bgdbg.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","Ennis, Seamus","","","","Ninth Listening Session|~|From the collections of the Irish Folklore Commission.","Whiskey in the  Jar","clym200203uncl128-70_side1-02","1951","7 in.","open reel tape","Unclassified Series","2008-03-13","02m 24s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bgdbg%2Faudiowaveform.dat","","","144.369156","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bgdbg/manifest"
