"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","iiif_access_url","Type.typeOfResource","Type.genre","Subject","Name.subject","Name.repository","Rights.generalNote","Rights.creatorNote","Rights.copyrightStatus","Name.creator","Rights.notice","Title","Alt ID.local","Description.note","Coverage.geographic","Alt ID.collection","Date.creation","Coverage.temporal","Format.dimensions","Format.medium","Bucketeer State","IIIF Access URL"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cnft","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cnft_1832597_master.tif","","","still image","","","","","","","","","","Two clay ocarinas","ph_01244","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnft"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cngb","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cngb_1832367_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Four dancers","ph_01031","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cngb"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cnhv","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cnhv_1831533_master.tif","","","still image","","","","","","","","","","Silhouette of an art object used in puppet plays","ph_00774","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnhv"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cnjc","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cnjc_1832324_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Three dancers","ph_01027","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnjc"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cnkw","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cnkw_1832333_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Six female dancers","ph_01028","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnkw"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cnmd","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cnmd_1832432_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Female dancer","ph_01043","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnmd"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cnnx","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cnnx_1832447_master.tif","","","still image","","","","","","","","","","Male dancer, Hanuman the monkey king","ph_01193","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cnnx"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cxrb","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cxrb_1832375_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Three dancers","ph_01033","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cxrb"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cxtc","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cxtc_1832420_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Seven dancers","ph_01040","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cxtc"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cxvw","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cxvw_1832528_master.tif","","","still image","","","","","","","","","","Pre-colombian instruments","ph_01222","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cxvw"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cz1z","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cz1z_1832406_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Male and female dancers","ph_01037","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cz1z"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cz2g","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cz2g_1832396_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Male and female dancers","ph_01036","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cz2g"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cz30","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cz30_1832469_master.tif","","","still image","","","","","","","","","","Female dancer performing the Ramayana","ph_01205","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cz30"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cz4h","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cz4h_1832435_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Three female dancers","ph_01044","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cz4h"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cz6j","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cz6j_1832438_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Six female dancers","ph_01046","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cz6j"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cz72","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cz72_1832388_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Male and female dancers","ph_01035","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cz72"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027czh6","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027czh6_1832441_master.tif","","","still image","","","","","","","","","","Male and female dancer, Rawana and Sita","ph_01191","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027czh6"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027czk7","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027czk7_1832454_master.tif","","","still image","","","","","","","","","","Female dancer","ph_01197","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027czk7"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027czmr","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027czmr_1832562_master.tif","","","still image","","","","","","","","","","Pre-Columbian drum","ph_01236","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027czmr"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027czps","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027czps_1832492_master.tif","","","still image","","","","","","","","","","Solo female dancer performing the Ramayana","ph_01212","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027czps"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027cztv","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027cztv_1832424_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Three female dancers","ph_01041","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027cztv"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027czvc","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027czvc_1832429_master.tif","","","still image","","","","","","","","","","Spring Festival (Java): Two female dancers","ph_01042","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027czvc"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d03x","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d03x_1832558_master.tif","","","still image","","","","","","","","","","Snail, a musical instrument for war and other uses","ph_01238","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d03x"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d04f","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d04f_1832480_master.tif","","","still image","","","","","","","","","","Male dancer in a performance of the Ramayana","ph_01209","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d04f"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d06g","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d06g_1832465_master.tif","","","still image","","","","","","","","","","Rama shoots Maritja in performance of the Ramayana","ph_01202","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d06g"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d070","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d070_1832621_master.tif","","","still image","","","","","","","","","","Male dancer performing a traditional Mexican dance, 'Quetzales'","ph_01255","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d070"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d08h","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d08h_1832460_master.tif","","","still image","","","","","","","","","","Female dancer, performing the role of Sita, in the Ramayana","ph_01199","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d08h"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d091","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d091_1832502_master.tif","","","still image","","","","","","","","","","Male and female dancer perform in the Ramayana","ph_01216","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d091"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0bj","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0bj_1832606_master.tif","","","still image","","","","","","","","","","Hanging object resembling a bell","ph_01250","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0bj"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0c2","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0c2_1832552_master.tif","","","still image","","","","","","","","","","Pre-Columbian clay flute","ph_01235","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0c2"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0dk","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0dk_1832523_master.tif","","","still image","","","","","","","","","","Pre-colombian instruments","ph_01221","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0dk"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0f3","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0f3_1832576_master.tif","","","still image","","","","","","","","","","Pre-Columbian Teponaztli drums","ph_01240","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0f3"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0gm","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0gm_1832630_master.tif","","","still image","","","","","","","","","","Male dancer and drummer","ph_01262","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0gm"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0h4","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0h4_1832486_master.tif","","","still image","","","","","","","","","","Gamelan orchestra performing the Ramayana","ph_01210","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0h4"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0jn","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0jn_1832582_master.tif","","","still image","","","","","","","","","","Pre-Columbian Teponaztli drums","ph_01241","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0jn"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0mp","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0mp_1832657_master.tif","","","still image","","","","","","","","","","Jarocho conjunto - Conjunto Uclatlan - Donn Borcherdt, Art Gerst, Bob Saxe","ph_01268","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0mp"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0n6","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0n6_1832507_master.tif","","","still image","","","","","","","","","","Male dancer performing in the Ramayana","ph_01217","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0n6"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0s8","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0s8_1832498_master.tif","","","still image","","","","","","","","","","Female dancer performing the Ramayana","ph_01215","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0s8"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0ts","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0ts_1832723_master.tif","","","still image","","","","","","","","","","Photo of an illustration plate, with drawings of Mexican instruments (teponatzlis)","ph_01286","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0ts"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0v9","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0v9_1832546_master.tif","","","still image","","","","","","","","","","Kena or flute","ph_01232","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0v9"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0xb","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0xb_1832513_master.tif","","","still image","","","","","","","","","","Four performers during a gamelan performance","ph_01218","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0xb"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d0zv","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d0zv_1832541_master.tif","","","still image","","","","","","","","","","Pre-Columbian vase whistle","ph_01224","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d0zv"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d10v","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d10v_1832567_master.tif","","","still image","","","","","","","","","","Same instrument as in photo ph_01236","ph_01237","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d10v"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1cj","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1cj_1832750_master.tif","","","still image","","","","","","","","","","Photo of an illustration plate, with drawings of Mexican instruments (various wood, horn, and carved trumpets)","ph_01291","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1cj"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1fk","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1fk_1832586_master.tif","","","still image","","","","","","","","","","Two clay figures","ph_01242","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1fk"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1hm","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1hm_1832624_master.tif","","","still image","","","","","","","","","","Photo of a procession at the Fiesta de la Mazorca o Maiz","ph_01259","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1hm"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1j4","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1j4_1832615_master.tif","","","still image","","","","","","","","","","Male dancer performing a traditional Mexican dance, 'Quetzales'","ph_01254","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1j4"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1kn","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1kn_1832600_master.tif","","","still image","","","","","","","","","","Hanging object resembling a bell","ph_01247","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1kn"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1np","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1np_1832591_master.tif","","","still image","","","","","","","","","","Two clay ocarinas","ph_01243","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1np"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1p6","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1p6_1832627_master.tif","","","still image","","","","","","","","","","Musicians playing the chirimia","ph_01261","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1p6"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1qq","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1qq_1832666_master.tif","","","still image","","","","","","","","","","Huasteco conjunto - Art Gerst, Donn Borcherdt, Bob Saxe - Music of Mexico, UCLAtlan","ph_01270","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1qq"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1r7","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1r7_1832612_master.tif","","","still image","","","","","","","","","","Photo of a traditional Mexican dance","ph_01253","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1r7"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1t8","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1t8_1832609_master.tif","","","still image","","","","","","","","","","Photo of a traditional Mexican dance","ph_01252","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1t8"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d1zb","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d1zb_1832652_master.tif","","","still image","","","","","","","","","","UCLA Mariachi Ensemble","ph_01267","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d1zb"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d20b","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d20b_1832648_master.tif","","","still image","","","","","","","","","","UCLA Mariachi Ensemble","ph_01266","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d20b"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d21v","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d21v_1832663_master.tif","","","still image","","","","","","","","","","Jarocho conjunto - Conjunto Uclatlan - Donn Borcherdt, Art Gerst, Bob Saxe","ph_01269","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d21v"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d28g","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d28g_1832699_master.tif","","","still image","","","","","","","","","","Same drum as in ph_01281","ph_01281","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d28g"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d290","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d290_1832712_master.tif","","","still image","","","","","","","","","","Same drum as in ph_01281","ph_01284","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d290"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2c1","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2c1_1832684_master.tif","","","still image","","","","","","","","","","Solo female dancer performs at the UCLA Mexican music ensemble spring concert","ph_01276","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2c1"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2dj","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2dj_1832669_master.tif","","","still image","","","","","","","","","","Mexican dancers and UCLA mariachi band 1963 or 1964 - Ballet Folclórico of the University of Guadalajara's Escuela de Artes Plásticas","ph_01271","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2dj"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2f2","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2f2_1832793_master.tif","","","still image","","","","","","","","","","Indian from the Maccá tribe plays a single-string chordophone","ph_01299","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2f2"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2gk","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2gk_1832675_master.tif","","","still image","","","","","","","","","","UCLA Mariachi ensemble spring concert","ph_01273","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2gk"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2h3","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2h3_1832690_master.tif","","","still image","","","","","","","","","","Three pairs of dancers perform at the UCLA Mexican music ensemble spring concert - Ballet Folclórico of the University of Guadalajara's Escuela de Artes Plásticas","ph_01278","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2h3"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2jm","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2jm_1832703_master.tif","","","still image","","","","","","","","","","Same drum as in ph_01281","ph_01282","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2jm"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2k4","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2k4_1832733_master.tif","","","still image","","","","","","","","","","Photo of an illustration plate, with drawings of Mexican instruments (various rasps)","ph_01288","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2k4"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2mn","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2mn_1832808_master.tif","","","still image","","","","","","","","","","Photo of an illustration of Catuquinarú drum","ph_01304","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2mn"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2n5","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2n5_1832772_master.tif","","","still image","","","","","","","","","","Photo of an illustration plate, with 12 drawings of guitar players","ph_01295","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2n5"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2pp","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2pp_1832717_master.tif","","","still image","","","","","","","","","","Same drum as in ph_01281","ph_01285","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2pp"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2q6","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2q6_1832693_master.tif","","","still image","","","","","","","","","","Five dancers perform at the UCLA Mexican music ensemble spring concert 1964 - Ballet Folclórico of the University of Guadalajara's Escuela de Artes Plásticas","ph_01279","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2q6"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2rq","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2rq_1832687_master.tif","","","still image","","","","","","","","","","Three pairs of dancers perform at the UCLA Mexican music ensemble spring concert - Ballet Folclórico of the University of Guadalajara's Escuela de Artes Plásticas","ph_01277","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2rq"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2s7","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2s7_1832756_master.tif","","","still image","","","","","","","","","","Photo of an illustration plate, with drawing of a bowl drum, labeled “Kultrun araucano”","ph_01292","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2s7"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2tr","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2tr_1832729_master.tif","","","still image","","","","","","","","","","Photo of an illustration plate, with drawings of Mexican instruments (various bells)","ph_01287","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2tr"
"Ethnomusicology Archive: Photographic collection","ark:/21198/zz0027d2v8","ark:/21198/zz0025k1q4","1","In progress","Work","ethnophotos/image/21198-zz0027d2v8_1832739_master.tif","","","still image","","","","","","","","","","Photo of an illustration plate, with drawings of Mexican instruments (various drums)","ph_01289","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027d2v8"
