Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,Item Sequence,Thumbnail,Date.created,Date.normalized,Format.extent,Genre,Language,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Name.producer,Contributor.administrator,Subject topic,volume | issue,IIIF Manifest URL
Work,El Socialista 1933-10-28,ihc_elsocialista_19331028,ark:/21198/z1kd4hfv,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2vrj,28 de Octubre de 1933,1933-10-28,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd4hfv/manifest
Work,El Socialista 1933-11-01,ihc_elsocialista_19331101,ark:/21198/z1fn3rrk,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8k7g,1 de Noviembre de 1933,1933-11-01,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn3rrk/manifest
Work,El Socialista 1933-11-04,ihc_elsocialista_19331104,ark:/21198/z1b01qdf,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5tkq,4 de Noviembre de 1933,1933-11-04,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b01qdf/manifest
Work,El Socialista 1933-11-08,ihc_elsocialista_19331108,ark:/21198/z1670zs2,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1j5j,8 de Noviembre de 1933,1933-11-08,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1670zs2/manifest
Work,El Socialista 1933-11-11,ihc_elsocialista_19331111,ark:/21198/z12g0724,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8sgs,11 de Noviembre de 1933,1933-11-11,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g0724/manifest
Work,El Socialista 1933-11-15,ihc_elsocialista_19331115,ark:/21198/z1df99qn,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4h15,15 de Noviembre de 1933,1933-11-15,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1df99qn/manifest
Work,El Socialista 1933-11-18,ihc_elsocialista_19331118,ark:/21198/z18p8k3p,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1rf9,18 de Noviembre de 1933,1933-11-18,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18p8k3p/manifest
Work,El Socialista 1933-11-22,ihc_elsocialista_19331122,ark:/21198/z14x7tcz,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7fvx,22 de Noviembre de 1933,1933-11-22,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x7tcz/manifest
Work,El Socialista 1933-11-25,ihc_elsocialista_19331125,ark:/21198/z11572nx,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3dnb,25 de Noviembre de 1933,1933-11-25,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11572nx/manifest
Work,El Socialista 1933-11-29,ihc_elsocialista_19331129,ark:/21198/z1wd6k46,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0dn6,29 de Noviembre de 1933,1933-11-29,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd6k46/manifest
Work,El Socialista 1933-12-02,ihc_elsocialista_19331202,ark:/21198/z1rn5tdg,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6ckv,2 de Diciembre de 1933,1933-12-02,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn5tdg/manifest
Work,El Socialista 1933-12-06,ihc_elsocialista_19331206,ark:/21198/z1mw52qk,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3ckq,6 de Diciembre de 1933,1933-12-06,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw52qk/manifest
Work,El Socialista 1933-12-09,ihc_elsocialista_19331209,ark:/21198/z1h7319j,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h7352,9 de Diciembre de 1933,1933-12-09,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h7319j/manifest
Work,El Socialista 1933-12-13,ihc_elsocialista_19331213,ark:/21198/z1cg28nq,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk31xm,13 de Diciembre de 1933,1933-12-13,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg28nq/manifest
Work,El Socialista 1933-12-16,ihc_elsocialista_19331216,ark:/21198/z17q1j09,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j0217,16 de Diciembre de 1933,1933-12-16,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q1j09/manifest
Work,El Socialista 1933-12-20,ihc_elsocialista_19331220,ark:/21198/z13z0s74,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk60rs,20 de Diciembre de 1933,1933-12-20,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z0s74/manifest
Work,El Socialista 1933-12-23,ihc_elsocialista_19331223,ark:/21198/z10601h3,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1qb7,23 de Diciembre de 1933,1933-12-23,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10601h3/manifest
Work,El Socialista 1933-12-30,ihc_elsocialista_19331230,ark:/21198/z1vd9j0t,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8zm1,30 de Diciembre de 1933,1933-12-30,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9j0t/manifest
Work,El Socialista 1934-01-06,ihc_elsocialista_19340106,ark:/21198/z1qr7gpd,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4p6v,6 de Enero de 1934,1934-01-06,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr7gpd/manifest
Work,El Socialista 1934-01-10,ihc_elsocialista_19340110,ark:/21198/z1m06r0v,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1xkj,10 de Enero de 1934,1934-01-10,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 27,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m06r0v/manifest
Work,El Socialista 1934-01-13,ihc_elsocialista_19340113,ark:/21198/z1g760bd,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7n11,13 de Enero de 1934,1934-01-13,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g760bd/manifest
Work,El Socialista 1934-01-17,ihc_elsocialista_19340117,ark:/21198/z1bg57n4,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3kr4,17 de Enero de 1934,1934-01-17,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg57n4/manifest
Work,El Socialista 1934-01-20,ihc_elsocialista_19340120,ark:/21198/z16q4gvh,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0ktw,20 de Enero de 1934,1934-01-20,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q4gvh/manifest
Work,El Socialista 1934-01-24,ihc_elsocialista_19340124,ark:/21198/z12z3r46,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6jq3,24 de Enero de 1934,1934-01-24,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z3r46/manifest
Work,El Socialista 1934-01-27,ihc_elsocialista_19340127,ark:/21198/z1z637mr,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6qvb,27 de Enero de 1934,1934-01-27,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z637mr/manifest
Work,El Socialista 1934-01-31,ihc_elsocialista_19340131,ark:/21198/z1tj167v,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm404g,31 de Enero de 1934,1934-01-31,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 33,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj167v/manifest
Work,El Socialista 1934-02-03,ihc_elsocialista_19340203,ark:/21198/z1ps0fh4,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9pqz,3 de Febrero de 1934,1934-02-03,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps0fh4/manifest
Work,El Socialista 1934-02-07,ihc_elsocialista_19340207,ark:/21198/z1k09pwh,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6z15,7 de Febrero de 1934,1934-02-07,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k09pwh/manifest
Work,El Socialista 1934-02-10,ihc_elsocialista_19340210,ark:/21198/z1f78z56,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2njp,10 de Febrero de 1934,1934-02-10,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 36,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f78z56/manifest
Work,El Socialista 1934-02-14,ihc_elsocialista_19340214,ark:/21198/z19g86fv,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8m93,14 de Febrero de 1934,1934-02-14,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g86fv/manifest
Work,El Socialista 1934-02-17,ihc_elsocialista_19340217,ark:/21198/z15q7fpp,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5mcv,17 de Febrero de 1934,1934-02-17,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q7fpp/manifest
Work,El Socialista 1934-02-22,ihc_elsocialista_19340222,ark:/21198/z11z6q0t,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1k6q,22 de Febrero de 1934,1934-02-22,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z6q0t/manifest
Work,El Socialista 1934-02-28,ihc_elsocialista_19340228,ark:/21198/z1x94wvv,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw81tb,28 de Febrero de 1934,1934-02-28,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x94wvv/manifest
Work,El Socialista 1934-03-03,ihc_elsocialista_19340303,ark:/21198/z1sj455c,ark:/21198/z1xd3m57|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v51t6,3 de Marzo de 1934,1934-03-03,4 pages,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj455c/manifest
