Object Type,Title,Local identifier,Item Sequence,Item ARK,Parent ARK,File Name,Thumbnail,AltTitle.other,collection.physical,Contents note,Date.normalized,Summary,Format.dimensions,Format.medium,Format.extent,Genre,Language,Name.creator,Name.subject,Description.note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Subject,Subject topic,IIIF Manifest URL
Work,"Embroidered panels, Kaross Workers, Tzaneen, South Africa",sa_embroidery_2011-08_29,,ark:/21198/z1f49pzj,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19044mx,,,,2000,"This embroidery is part of a larger group that was commissioned to be distributed at “Breaking the Silence,” the 12th International aids Conference held in Durban in 2000. Each participant in the project was given a small panel on which she portrayed the effects of aids on her community.",36.19 x 26.03 cm,cotton thread on cotton,1 embroidery; 2 pages,embroidery,eng,,,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Tzaneen, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Kaross Workers,AIDS (Disease)--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f49pzj/manifest
Work,"Embroidered panels, Kaross Workers, Tzaneen, South Africa",sa_embroidery_2011-08_30,,ark:/21198/z19c8z6s,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2n30,,,,2000,"This embroidery is part of a larger group that was commissioned to be distributed at “Breaking the Silence,” the 12th International aids Conference held in Durban in 2000. Each participant in the project was given a small panel on which she portrayed the effects of aids on her community.",,,1 embroidery; 2 pages,embroidery,eng,,,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Tzaneen, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Kaross Workers,AIDS (Disease)--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19c8z6s/manifest
Work,"Embroidered panels, Kaross Workers, Tzaneen, South Africa",sa_embroidery_2011-08_31,,ark:/21198/z15m86jb,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1cvh,,,,2000,"This embroidery is part of a larger group that was commissioned to be distributed at “Breaking the Silence,” the 12th International aids Conference held in Durban in 2000. Each participant in the project was given a small panel on which she portrayed the effects of aids on her community.",25.4 x 39.37 cm,cotton thread on cotton,1 embroidery; 2 pages,embroidery,eng,,,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Tzaneen, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Kaross Workers,AIDS (Disease)--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m86jb/manifest
Work,"Embroidered panels, Kaross Workers, Tzaneen, South Africa",sa_embroidery_2011-08_32,,ark:/21198/z11z656w,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8ktj,,,,2000,"This embroidery is part of a larger group that was commissioned to be distributed at “Breaking the Silence,” the 12th International aids Conference held in Durban in 2000. Each participant in the project was given a small panel on which she portrayed the effects of aids on her community.",38.1 x 34.93 cm,cotton thread on cotton,1 embroidery; 2 pages,embroidery,eng,,,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Tzaneen, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Kaross Workers,AIDS (Disease)--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z656w/manifest
Work,"Embroidered panels, Kaross Workers, Tzaneen, South Africa",sa_embroidery_2011-08_33,,ark:/21198/z1x65nsd,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18073gj,,,,2000,"This embroidery is part of a larger group that was commissioned to be distributed at “Breaking the Silence,” the 12th International aids Conference held in Durban in 2000. Each participant in the project was given a small panel on which she portrayed the effects of aids on her community.",40.01 x 27.31 cm,cotton thread on cotton,1 embroidery; 2 pages,embroidery,eng,,,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Tzaneen, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Kaross Workers,AIDS (Disease)--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x65nsd/manifest
Work,"Wall hanging, Mapula Embroidery Project, Winterveldt, Gauteng, South Africa",sa_embroidery_2011-08_34,,ark:/21198/z1sf4x23,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5kxr,,,,2000,"In February 2000, the tropical Cyclone Eline destroyed infrastructure, disrupted electricity and water supplies, and left hundreds of thousands of people homeless in Mozambique. The South African Air Force flew aid to people trapped by floods.",88.9 x 55.88 cm,cotton thread on cotton,1 embroidery; 4 pages,embroidery,eng,"Mmoneg, Emily",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Tzaneen, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Mapula Embroidery Project,Floods--Mozambique--Maputo,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf4x23/manifest
Work,"Wall hanging, Mapula Embroidery Project, Winterveldt, Gauteng, South Africa",sa_embroidery_2011-08_35,,ark:/21198/z1np458v,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1jvz,,,,2000,,88.9 x 41.91 cm,cotton thread on cotton,1 embroidery; 3 pages,embroidery,eng,"Baloyi, Angeline",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Gauteng, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Mapula Embroidery Project,Malaria--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np458v/manifest
Work,"Cushion cover, Mapula Embroidery Project, Winterveldt, Gauteng, South Africa",sa_embroidery_2011-08_36,,ark:/21198/z1hx3dg7,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13799h3,,,,2000,,40.6 x 43.18 cm,cotton thread on cotton,1 embroidery; 3 pages,embroidery,eng,"Ntsuntsha, Josinah",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Gauteng, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Mapula Embroidery Project,Crimes--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx3dg7/manifest
Work,"Cushion cover, Mapula Embroidery Project, Winterveldt, Gauteng, South Africa",sa_embroidery_2011-08_37,,ark:/21198/z1d52nqc,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q2612p,,,,2000,,40.63 x 42.54 cm,cotton thread on cotton,1 embroidery; 3 pages,embroidery,eng,"Manganye, Monica",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Gauteng, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Mapula Embroidery Project,Apartheid--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d52nqc/manifest
Work,"Cushion cover, Mapula Embroidery Project, Winterveldt, Gauteng, South Africa",sa_embroidery_2011-08_38,,ark:/21198/z18d1x2z,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3rwh,,,,2000,,42.54 x 41.90 cm,cotton thread on cotton,1 embroidery; 4 pages,embroidery,eng,,,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Gauteng, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Mapula Embroidery Project,Apartheid--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d1x2z/manifest
Work,"Wall hanging, Kaross Workers, Tzaneen, South Africa",sa_embroidery_2011-08_39,,ark:/21198/z14q9vr0,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9qnx,,,,2000,"The Kaross Workers include both men and women. Men typically draw the designs and women embroider them. Calvin Mahlaule, the designer of this embroidery, is one of the most prominent associated with the Kaross Workers initiative. In an image with biblical overtones, Mahlaule explores the potent mix of Christian belief, sexuality, death, and suffering that shapes the experience of hiv and aids in southern Africa. Suggesting struggles with temptation and restraint, figures reminiscent of Adam and Eve stand on either side of the Tree of Knowledge. Although the figures appear robust and in their prime, they are covered with red spots that connote disease.",147.32 x 111.76 cm,cotton thread on cotton,1 embroidery; 2 pages,embroidery,eng,"Mahlaule, Calvin",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Tzaneen, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,Kaross Workers,South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14q9vr0/manifest
Work,"Wall hanging, KwaZulu-Natal Province, South Africa",sa_embroidery_2011-08_40,,ark:/21198/z10z944d,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j9878g,,,"Zulu text: Into engayibona kwakuliwa impi, kuleyompi kwafa indodana yenkosi. Yadinwa kakhulu inkosi yabulala bonke abantu abasinda kwakufa indodana yayo. Translation: Something I saw in the faction fight, the son of the King died in that fight. The King was so angry and then he decided to kill all the people who survive when his son died.",2002,,26.67 x 26.67 cm,beads and cotton thread on cotton,1 embroidery; 3 pages,embroidery,zul,"Ngema, Fokisile",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"KwaZulu-Natal, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,KwaZulu-Natal Province,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z944d/manifest
Work,"Wall hanging, KwaZulu-Natal Province, South Africa",sa_embroidery_2011-08_41,,ark:/21198/z1w68mmk,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz151601h,,,"Zulu text: Ngabona izimoto ezimbili zishayisana, enyeyazo ibheke phezulu udilayiva wayo eseshonile kwakungumzala wami. Translation: I saw the two cars in an accident, one of the cars was upside down and the driver was dead. When I looked close, it was my cousin.",2003,,,beads and cotton thread on cotton,1 embroidery; 3 pages,embroidery,zul,"Ximba, Lobolile",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"KwaZulu-Natal, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,KwaZulu-Natal Province,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w68mmk/manifest
Work,"Wall hanging, KwaZulu-Natal Province, South Africa",sa_embroidery_2011-08_42,,ark:/21198/z1rf7vwv,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2pmf,,,"Zulu text: Wangishaya kabuhlungu ubaba wami, edliswe ushevu. Translation: My father died so painfully, he was poisoned by his enemies.",2004,,29.21 x 39.37 cm,beads and cotton thread on cotton,1 embroidery; 3 pages,embroidery,zul,"Ximba, Lobolile",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"KwaZulu-Natal, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,KwaZulu-Natal Province,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf7vwv/manifest
Work,"Wall hanging, KwaZulu-Natal Province, South Africa",sa_embroidery_2011-08_43,,ark:/21198/z1mp742k,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0f84,,,"Zulu text: Angiosoze ngakhohlwa empini yaseMabovini kwashona ubhuti wami. Translation: I will never forget the faction fight at Mabovini, because my brother died there.",2005,,33.02 x 35.56 cm,beads and cotton thread on cotton,1 embroidery; 3 pages,embroidery,zul,"Ximba, Lobolile",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"KwaZulu-Natal, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,KwaZulu-Natal Province,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp742k/manifest
Work,"Wall hanging, KwaZulu-Natal Province, South Africa",sa_embroidery_2011-08_44,,ark:/21198/z1gx6c9d,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6wms,,,,2006,,30.48 x 31.75 cm,beads and cotton thread on cotton,1 embroidery; 4 pages,embroidery,,"Mbatha, Ntombi Agnes",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"KwaZulu-Natal, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,KwaZulu-Natal Province,Accidents--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx6c9d/manifest
Work,"Wall hanging, KwaZulu-Natal Province, South Africa",sa_embroidery_2011-08_45,,ark:/21198/z1c55mnw,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb44tm,,,,2007,,30.48 x 38.1 cm,beads and cotton thread on cotton,1 embroidery; 4 pages,embroidery,,"Ngcobo, Maningi",,Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"KwaZulu-Natal, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,still image,unknown,worger@history.ucla.edu,,South Africa,,individuals,KwaZulu-Natal Province,AIDS (Disease)--South Africa,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c55mnw/manifest
Work,Glory Mnisi biography,sa_embroidery_Glory_Mnisi,,ark:/21198/z17h3kcb,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd03rt,,,,,,,,1 page,manuscripts,eng,"Mnisi, Glory","Mnisi, Glory",Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,"Winterveldt, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,text,unknown,worger@history.ucla.edu,,South Africa,,individuals,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h3kcb/manifest
Work,Jane Maseko biography,sa_embroidery_Jane_Maseko,,ark:/21198/z13r2tqh,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9c0h,,,,,,,,2 pages,manuscripts,eng,"Maseko, Jane","Maseko, Jane",Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,,,William H. Worger and Nancy L. Clark Personal Collection,text,unknown,worger@history.ucla.edu,,South Africa,,individuals,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r2tqh/manifest
Work,Josephinah Rakubu biography,sa_embroidery_Josephinah_Rakubu,,ark:/21198/z100230w,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37vdk,,,,,,,,2 pages,manuscripts,eng,"Rakubu, Josephinah","Rakubu, Josephinah",Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,,,William H. Worger and Nancy L. Clark Personal Collection,text,unknown,worger@history.ucla.edu,,South Africa,,individuals,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz100230w/manifest
Work,Rosina Ngwakane biography,sa_embroidery_Rosina_Ngwakwane,,ark:/21198/z1v71kf9,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p52f4,,,,,,,,5 pages,manuscripts,eng,"Ngwakane, Rosina","Ngwakane, Rosina",Archived Exhibit Web Page: https://web.archive.org/web/20161129050353/http://www.fowler.ucla.edu/exhibitions/bearing-witness-embroidery-history-post-apartheid-south-africa/,,,William H. Worger and Nancy L. Clark Personal Collection,text,unknown,worger@history.ucla.edu,,South Africa,,individuals,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v71kf9/manifest
Work,Amazwi Abesifazane (Voices of Women) exhibition flyer,DurbanArtGallery,,ark:/21198/z1qg0tp4,ark:/21198/z19k6c28|~|ark:/21198/z1zk7d59,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9b9t,,,,2001-06-03/2001-07-15,,,,1 flyer; 2 pages,fliers,eng,Durban Art Gallery,,Archived Exhibit Web Page: https://web.archive.org/web/20040204224508/http://www.voices.org.za:80/index.html,"Durban, South Africa",,William H. Worger and Nancy L. Clark Personal Collection,text,unknown,worger@history.ucla.edu,,South Africa,,individuals,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0tp4/manifest
