Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Content disclaimer,Visibility,IIIF Access URL,Rights.copyrightStatus,Rights.statementLocal,Rights.countryCreation,Rights.creatorCorporate,Name.creator,Subject.descriptiveTopic,Type.typeOfResource,Type.genre,Name.repository,Name.performer,Name.composer,Rights.servicesContact,Description.note,Title,AltIdentifier.local,Date.creation,Format.dimensions,Format.medium,Relation.isPartOf,Date.digitized,Format.extent,Description.tableOfContents,Description.abstract,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpfvd,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpfvd-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pf/vd/21198=zz002bpfvd/ark%2B=21198=zz002bpfvd.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Lewis, Furry",,,"Song quality comments on notes in box.|~|Memphis, 1962","Glory, Glory Hallelujah",clym200203acwf154-63_side1-08,1962,7 in.,open reel tape,Archive of California and Western Folklore,2008-05-08,02m 14s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfvd%2Faudiowaveform.dat,,,134.912,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfvd/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpfwx,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpfwx-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pf/wx/21198=zz002bpfwx/ark%2B=21198=zz002bpfwx.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 1",clym200203laff130-63_side1-01,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,03m 52s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfwx%2Faudiowaveform.dat,,,232.96,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfwx/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpfxf,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpfxf-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pf/xf/21198=zz002bpfxf/ark%2B=21198=zz002bpfxf.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 5",clym200203laff130-63_side1-05,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,03m 14s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfxf%2Faudiowaveform.dat,,,194.059198,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfxf/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpfzz,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpfzz-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pf/zz/21198=zz002bpfzz/ark%2B=21198=zz002bpfzz.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Lewis, Furry",,,"Memphis, 1962|~|Song quality comments on notes in box.",I'm Going Home,clym200203acwf154-63_side1-09,1962,7 in.,open reel tape,Archive of California and Western Folklore,2008-05-08,01m 21s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfzz%2Faudiowaveform.dat,,,81.152,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpfzz/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg0z,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg0z-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/0z/21198=zz002bpg0z/ark%2B=21198=zz002bpg0z.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 2",clym200203laff130-63_side1-02,05-03-1963,7 in.,open reel tape,Archive of California and Western Folkware,2008-04-18,02m 05s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg0z%2Faudiowaveform.dat,,,125.372906,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg0z/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg1g,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg1g-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/1g/21198=zz002bpg1g/ark%2B=21198=zz002bpg1g.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 3",clym200203laff130-63_side1-03,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,04m 09s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg1g%2Faudiowaveform.dat,,,249.176427,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg1g/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg20,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg20-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/20/21198=zz002bpg20/ark%2B=21198=zz002bpg20.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Shade, Will",,,"Memphis, 1962|~|Song quality comments on notes in box.",Wine-Headed Man,clym200203acwf154-63_side1-10,1962|~|2008-05-08,7 in.,open reel tape,Archive of California and Western Folklore,,02m 49s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg20%2Faudiowaveform.dat,,,169.813333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg20/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg3h,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg3h-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/3h/21198=zz002bpg3h/ark%2B=21198=zz002bpg3h.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 9",clym200203laff130-63_side1-09,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,04m 09s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg3h%2Faudiowaveform.dat,,,249.094906,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg3h/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg41,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg41-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/41/21198=zz002bpg41/ark%2B=21198=zz002bpg41.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam|~|Watson, Doc",,,"UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA|~|Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud","UCLA Folk Music Festival, 1963 (Two) - Item 4",clym200203laff131-63_side1-04,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,02m 20s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg41%2Faudiowaveform.dat,,,140.693333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg41/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg5j,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg5j-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/5j/21198=zz002bpg5j/ark%2B=21198=zz002bpg5j.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 6",clym200203laff130-63_side1-06,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,03m 07s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg5j%2Faudiowaveform.dat,,,187.600427,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg5j/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg62,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg62-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/62/21198=zz002bpg62/ark%2B=21198=zz002bpg62.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 10",clym200203laff130-63_side1-10,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,04m 15s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg62%2Faudiowaveform.dat,,,255.672813,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg62/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg7k,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg7k-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/7k/21198=zz002bpg7k/ark%2B=21198=zz002bpg7k.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam|~|Watson, Doc",,,"UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA|~|Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud","UCLA Folk Music Festival, 1963 (Two) - Item 5",clym200203laff131-63_side1-05,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,02m 56s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg7k%2Faudiowaveform.dat,,,176.042667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg7k/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg83,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg83-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/83/21198=zz002bpg83/ark%2B=21198=zz002bpg83.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 7",clym200203laff130-63_side1-07,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,03m 40s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg83%2Faudiowaveform.dat,,,220.804281,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg83/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpg9m,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpg9m-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/9m/21198=zz002bpg9m/ark%2B=21198=zz002bpg9m.mp4{},,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam",,,"Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud|~|UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA","UCLA Folk Music Festival, 1963 (Two) - Item 1",clym200203laff131-63_side1-01,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,01m 45s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg9m%2Faudiowaveform.dat,,,105.130667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpg9m/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgb4,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgb4-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/b4/21198=zz002bpgb4/ark%2B=21198=zz002bpgb4.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam|~|Watson, Doc",,,"UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA|~|Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud","UCLA Folk Music Festival, 1963 (Two) - Item 3",clym200203laff131-63_side1-03,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,00m 55s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgb4%2Faudiowaveform.dat,,,55.146667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgb4/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgcn,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgcn-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/cn/21198=zz002bpgcn/ark%2B=21198=zz002bpgcn.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Weill, Rita|~|Ashley, Clarence|~|Watson, Doc",,,From Friday night concert - May 3,"UCLA Folk Music Festival, 1963, Item 8",clym200203laff130-63_side1-08,05-03-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,03m 36s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgcn%2Faudiowaveform.dat,,,216.208052,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgcn/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgd5,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgd5-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/d5/21198=zz002bpgd5/ark%2B=21198=zz002bpgd5.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam|~|Watson, Doc",,,"UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA|~|Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud","UCLA Folk Music Festival, 1963 (Two) - Item 2",clym200203laff131-63_side1-02,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,04m 26s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgd5%2Faudiowaveform.dat,,,266.581333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgd5/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgkr,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgkr-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/kr/21198=zz002bpgkr/ark%2B=21198=zz002bpgkr.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam|~|Watson, Doc",,,"Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud|~|UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA","UCLA Folk Music Festival, 1963 (Two) - Item 9",clym200203laff131-63_side1-09,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,04m 05s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgkr%2Faudiowaveform.dat,,,245.264,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgkr/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgm8,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgm8-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/m8/21198=zz002bpgm8/ark%2B=21198=zz002bpgm8.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam|~|Watson, Doc",,,"UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA|~|Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud","UCLA Folk Music Festival, 1963 (Two) - Item 10",clym200203laff131-63_side1-10,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,13m 20s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgm8%2Faudiowaveform.dat,,,800.511052,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgm8/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgns,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgns-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/ns/21198=zz002bpgns/ark%2B=21198=zz002bpgns.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive","Whitson, Kenny|~|Ashley, Clarence|~|Hinton, Sam|~|Watson, Doc",,,"Performers: Sam Hinton; Clarence Ashley/Doc Watson; Kenny Whitson/Wellman Braud|~|UCLA Folk Festival, For Broadcast at KPFK, WBAI, KPFA","UCLA Folk Music Festival, 1963 (Two) - Item 6",clym200203laff131-63_side1-06,1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-16,02m 34s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgns%2Faudiowaveform.dat,,,154.368,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgns/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgp9,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgp9-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/p9/21198=zz002bpgp9/ark%2B=21198=zz002bpgp9.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,"Lloyd, A.L.",,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,Lecture on: English miners' songs from Durham pubs. Part 1.,Lloyd Lecture - Part 1 (Item 1),clym200203laff132-63_side1-01,03-28-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,02m 04s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgp9%2Faudiowaveform.dat,,,124.757333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgp9/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz002bpgqt,ark:/21198/zz00089bvf,1,In progress,Work,wilgus/audio/masters/21198-zz002bpgqt-1-master.wav,,,,,private,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pg/qt/21198=zz002bpgqt/ark%2B=21198=zz002bpgqt.mp4{},copyrighted,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,"Lloyd, A.L.",,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,Lecture on: English miners' songs from Durham pubs. Part 1.,Lloyd Lecture - Part 1 (B),clym200203laff132-63_side1-02,03-28-1963,7 in.,open reel tape,UCLA Folk Festivals,2008-04-18,32m 29s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgqt%2Faudiowaveform.dat,,,1949.55101,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpgqt/manifest
